Time;CPU
1054; 17.00
2110; 26.00
3169; 25.00
4225; 35.00
5283; 27.00
6338; 16.00
7391; 15.00
8444; 15.00
9497; 17.00
10552; 20.00
11605; 15.00
12656; 18.00
13709; 19.00
14762; 19.00
15816; 17.00
16871; 23.00
17927; 22.00
18982; 28.00
20037; 23.00
21094; 33.00
22152; 27.00
23206; 16.00
24262; 14.00
25316; 14.00
26370; 15.00
27424; 18.00
28479; 17.00
29534; 16.00
30587; 44.00
31641; 79.00
32695; 43.00
33751; 42.00
34805; 76.00
35860; 78.00
36915; 55.00
37972; 41.00
39029; 22.00
40086; 23.00
41142; 43.00
42198; 44.00
43252; 59.00
44308; 59.00
45373; 63.00
46429; 78.00
47487; 63.00
48544; 32.00
49606; 22.00
50663; 15.00
51716; 13.00
52769; 9.00
53822; 9.00
54877; 9.00
55932; 10.00
56988; 59.00
58039; 60.00
59096; 59.00
60149; 53.00
61200; 64.00
62253; 73.00
63305; 60.00
64360; 54.00
65412; 58.00
66466; 64.00
67519; 56.00
68572; 61.00
69623; 47.00
70677; 36.00
71732; 17.00
72786; 20.00
73841; 20.00
74894; 20.00
75951; 19.00
77007; 22.00
78062; 23.00
79116; 23.00
80171; 23.00
81227; 21.00
82282; 21.00
83339; 20.00
84394; 19.00
85449; 19.00
86503; 20.00
87560; 19.00
88618; 19.00
89674; 19.00
90731; 18.00
91785; 20.00
92839; 18.00
93894; 29.00
94949; 18.00
96010; 65.00
97066; 93.00
98122; 91.00
99177; 94.00
100232; 93.00
101292; 90.00
102350; 94.00
103403; 92.00
104458; 93.00
105514; 92.00
106571; 95.00
107631; 68.00
108716; 88.00
109786; 89.00
110862; 88.00
111932; 86.00
113009; 88.00
114082; 89.00
115147; 87.00
116230; 85.00
117301; 86.00
118388; 85.00
119462; 87.00
120540; 86.00
121616; 89.00
122686; 91.00
123750; 91.00
124834; 89.00
125907; 90.00
126977; 83.00
128057; 83.00
129136; 83.00
130216; 85.00
131298; 85.00
132372; 87.00
133451; 87.00
134523; 90.00
135591; 90.00
136674; 89.00
137747; 85.00
138824; 86.00
139906; 87.00
140981; 87.00
142071; 88.00
143146; 84.00
144234; 86.00
145314; 86.00
146381; 92.00
147473; 89.00
148538; 90.00
149615; 89.00
150696; 87.00
151766; 88.00
152856; 84.00
153950; 86.00
155040; 85.00
156119; 85.00
157211; 88.00
158286; 87.00
159367; 86.00
160449; 89.00
161540; 90.00
162607; 90.00
163674; 91.00
164748; 89.00
165819; 88.00
166893; 86.00
167970; 84.00
169052; 85.00
170119; 88.00
171211; 86.00
172297; 86.00
173381; 88.00
174462; 86.00
175540; 90.00
176614; 91.00
177691; 88.00
178761; 91.00
179843; 85.00
180929; 84.00
182024; 83.00
183104; 86.00
184184; 90.00
185261; 89.00
186332; 93.00
187411; 89.00
188487; 89.00
189554; 89.00
190627; 91.00
191703; 88.00
192788; 87.00
193860; 88.00
194940; 87.00
196018; 90.00
197101; 90.00
198163; 92.00
199228; 87.00
200294; 83.00
201362; 83.00
202445; 88.00
203524; 88.00
204601; 88.00
205672; 89.00
206749; 84.00
207821; 86.00
208892; 86.00
209968; 88.00
211050; 85.00
212125; 90.00
213194; 89.00
214264; 95.00
215345; 88.00
216414; 86.00
217481; 87.00
218557; 85.00
219630; 57.00
220685; 7.00
Overall; 63.00
