hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273501,544279,836077533519,656518,3276,21376254892,34013233227548,26708446,0,21644665742
"scan with file YARA rules",105882,0,323805834001,3058176,1196032,4307998313,15613792676752,147464089,7074,20387919588
"scan with meta YARA rules",249144,0,90628024769,363757,89792,4291150692,27589231115245,110736084,3636,20387919588
"scan object with YARA",50036,0,89008658900,1778892,344397,3600004065,13892352622609,277647146,4819,21628935825
"scan with process YARA rules",68,0,63700300586,936769126,38714851,4382212548,745415541200,10961993252,10329,21628935825
"apply Sigma rules",994866,0,42916193200,43137,7173,16629574,169507451761082,170382193,1833,21628935825
"schedule scan for symlink target",59499,0,38245276963,642788,8066,6173349948,3969677545833,66718390,3636,3204952843
"parse GZIP archive",10164,0,27438879271,2699614,52980,886234783,1807905587965,177873434,7074,1290746988
"parse log file",135,0,26434159232,195808586,2274,2262869793,32821191397,243119936,7074,2274778109
"parse ZIP archive",190,0,24540516836,129160614,231653,10845375197,42819441411,225365481,7074,1759111264
"compare to ThorDB",156,0,19992973708,128160087,42880760,186106162,411043372775,2634893415,14678,5320867106
"scan object's command line with YARA",68,0,10280553930,151184616,879838,2880546778,745415541200,10961993252,10329,21628935825
"parse file content",105882,0,10105322695,95439,2415,530175112,15613792676752,147464089,7074,20387919588
"scan process for malicious indicators",68,0,6200143230,91178576,85602,2590659947,745415541200,10961993252,10329,21628935825
"check file excludes",90353,0,5859565476,64851,110,331010760,10951848424595,121211785,7074,20387919588
"parse journald format",5,0,2865993746,573198749,65040759,1999233578,440451049,88090209,7074,202643902
"extract process handles",68,0,2381471442,35021638,213699,2293536318,745415541200,10961993252,10329,21628935825
"add meta information",45674,0,2311389955,50606,2044,75802657,8084347857577,177001091,7074,20387919588
"check file existence",308982,0,1816881320,5880,140,3186340,31372895806758,101536321,3636,20387919588
"check with STIX IOCs",105882,0,1187805657,11218,641,2808389,15613792676752,147464089,7074,20387919588
"check if file was already scanned",308850,0,960210706,3108,110,31109958,31330406364902,101442144,3636,20387919588
"apply hash IOCs",105882,0,654997722,6186,2594,450840,15613792676752,147464089,7074,20387919588
"check if object should be logged",994866,0,648831600,652,211,1484142,169507451761082,170382193,1833,21628935825
"search for Cobalt Strike beacons",179868,0,633202662,3520,681,3089015,23212706776955,129054121,7074,21628935825
"check process excludes",208,0,602249054,2895428,201,443108921,1275152934301,6130542953,10060,21644665742
"apply false positive filters",994866,0,422644837,424,200,732448,169507451761082,170382193,1833,21628935825
"deduplicate reasons",249144,0,404353280,1622,120,1853066,27589231115245,110736084,3636,20387919588
"limit frequent matches",994866,0,381994513,383,140,1915546,169507451761082,170382193,1833,21628935825
"store time information about deep scan",105882,0,335576895,3169,621,3054881,15613792676752,147464089,7074,20387919588
"parse TARGZ archive",1,0,326671870,326671870,326671870,326671870,7074,7074,7074,7074
"check if deep scan is needed",249144,0,286519676,1150,200,2237821,27589231115245,110736084,3636,20387919588
"extract process environment variables",68,0,152486646,2242450,124929,32039421,745415541200,10961993252,10329,21628935825
"check for C2 IOCs",8,0,149528693,18691086,69573,84980150,4442862166,555357770,14561708,1421649423
"check if maximum file size is exceeded",249144,0,131647682,528,120,254305,27589231115245,110736084,3636,20387919588
"fill in interesting content",249144,0,110665932,444,170,426113,27589231115245,110736084,3636,20387919588
"parsing Firefox history",1,0,94899771,94899771,94899771,94899771,188320268,188320268,188320268,188320268
"log object",502,0,80754908,160866,1012,1523939,1167835893222,2326366321,4819,21628935825
"log file",249144,0,63570658,255,111,139245,27589231115245,110736084,3636,20387919588
"parse authorized_keys format",1,0,24571881,24571881,24571881,24571881,7074,7074,7074,7074
"parse TAR archive",1,0,14736703,14736703,14736703,14736703,99814930,99814930,99814930,99814930
"initialize process memory reader",68,0,13139723,193231,103687,363133,745415541200,10961993252,10329,21628935825
"parse OLE format",14,0,12385916,884708,50606,2775067,2825953828,201853844,7074,394809659
"truncate long values",502,0,11559241,23026,802,3167214,1167835893222,2326366321,4819,21628935825
"enrich finding with file information",45,0,8809421,195764,12795,435130,5048288507,112184189,4819,1218875502
"schedule scan for executable",156,0,5021291,32187,15570,79813,411043372775,2634893415,14678,5320867106
"parse system crontab",3,0,2320198,773399,15680,1359424,328078505,109359501,7074,208775354
"scan eBPF program with file YARA rules",1,0,1905175,1905175,1905175,1905175,14969,14969,14969,14969
"retrieve interesting process memory",68,0,1351675,19877,2645,83588,745415541200,10961993252,10329,21628935825
"unpack UPX",3,0,1076645,358881,285425,422777,619466719,206488906,7074,431878679
"analyze process connection",68,0,986764,14511,1612,336412,745415541200,10961993252,10329,21628935825
"truncate unimportant process memory sections",68,0,962623,14156,5230,39686,745415541200,10961993252,10329,21628935825
"log md5 to csv",38,0,484743,12756,132,50375,4159476546,109459909,7074,1218875502
"check file mode",156,0,372981,2390,651,7736,411043372775,2634893415,14678,5320867106
"check for known evil services",156,0,290191,1860,1272,4188,411043372775,2634893415,14678,5320867106
"parse mail",5,0,97053,19410,9187,50315,1436997393,287399478,7074,435846582
"scan dependent files",35,0,28685,819,250,12794,146310071,4180287,15360,7945473
"check for port 0",6,0,11542,1923,501,3758,4066221630,677703605,14561708,1421649423
"check if profile is recent",1,0,9428,9428,9428,9428,4819,4819,4819,4819
"check for network pipes",6,0,3588,598,221,1252,4066221630,677703605,14561708,1421649423
