Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10288
1031;196;196;10173
2053;261;261;10108
3076;288;288;10081
4100;321;321;10050
5123;320;320;10022
6145;419;419;9899
7168;494;494;9907
8194;368;368;10039
9217;416;416;9994
10240;452;452;9965
11263;432;432;9919
12285;419;419;9904
13306;428;428;9906
14326;445;445;9884
15348;484;484;9816
16370;637;637;9678
17393;688;688;9636
18415;729;729;9609
19436;745;745;9610
20457;755;755;9604
21478;782;782;9554
22500;772;772;9553
23521;824;824;9573
24543;909;909;9494
25565;917;917;9484
26585;966;966;9432
27607;1020;1020;9367
28628;877;877;9435
29650;829;829;9513
30671;767;767;9566
31693;815;815;9493
32712;846;846;9469
33733;867;867;9459
34753;902;902;9453
35774;997;997;9434
36796;918;918;9418
37816;944;944;9365
38839;900;900;9421
39861;893;893;9412
40882;888;888;9398
41902;914;914;9420
42924;952;952;9407
43945;911;911;9380
44967;892;892;9401
45988;925;925;9408
47010;891;891;9404
48031;953;953;9387
49052;984;984;9325
50072;944;944;9368
51094;924;924;9374
52119;929;929;9366
53142;951;951;9366
54163;901;901;9396
55183;864;864;9423
56204;903;903;9416
57226;882;882;9413
58247;896;896;9386
59268;912;912;9392
60289;892;892;9386
61310;894;894;9388
62330;901;901;9386
63351;894;894;9407
64389;895;895;9409
65408;895;895;9410
66428;895;895;9412
67449;896;896;9413
68468;877;877;9424
69487;878;878;9421
70508;857;857;9438
71529;852;852;9427
72553;852;852;9432
73572;842;842;9432
74590;843;843;9430
75609;768;768;9478
76629;768;768;9471
77648;768;768;9477
78667;711;711;9516
79686;711;711;9523
80704;711;711;9531
81724;712;712;9530
82745;712;712;9523
83767;712;712;9530
84789;712;712;9531
85810;712;712;9531
86832;712;712;9498
87854;712;712;9500
88876;712;712;9497
89898;712;712;9500
90919;712;712;9497
91940;712;712;9493
92962;712;712;9505
93983;712;712;9502
95005;712;712;9500
96026;712;712;9502
97048;712;712;9496
98070;712;712;9500
99090;712;712;9492
100113;712;712;9496
101136;712;712;9497
102157;712;712;9497
103179;773;773;9459
104199;796;796;9460
105219;1061;1061;9223
106238;1116;1116;9141
107258;1118;1118;9138
108278;1195;1195;9082
109297;1227;1227;9064
110317;1259;1259;9045
111338;1294;1294;9010
112357;1436;1436;8876
113376;1456;1456;8864
114396;1456;1456;8863
115416;1499;1499;8813
116435;1545;1545;8770
117455;1545;1545;8768
118475;1627;1627;8700
119497;1737;1737;8576
120520;1915;1915;8563
121543;1954;1954;8561
122564;2003;2003;8538
123584;2063;2063;8510
124605;1848;1848;8490
125626;1828;1828;8493
126652;1789;1789;8518
127673;1794;1794;8515
128694;1791;1791;8517
129715;1819;1819;8513
130736;1798;1798;8512
131759;1806;1806;8507
132780;1868;1868;8455
133805;2094;2094;8223
134825;2099;2099;8196
135846;2190;2190;8113
136868;2241;2241;8054
137894;2206;2206;8067
138918;2206;2206;8066
139943;2229;2229;8059
140968;2295;2295;7980
141995;2043;2043;8218
143022;2041;2041;8220
144049;2041;2041;8221
145073;2041;2041;8223
146096;2041;2041;8225
147119;2007;2007;8267
148140;1923;1923;8338
149165;1926;1926;8338
150190;1926;1926;8338
151216;1926;1926;8338
152242;1927;1927;8338
153266;1865;1865;8390
154291;1865;1865;8390
155320;1865;1865;8390
156345;1896;1896;8360
157366;1905;1905;8361
158392;1905;1905;8374
159414;1907;1907;8373
160439;1908;1908;8373
161465;1908;1908;8373
162488;1908;1908;8372
163515;1907;1907;8372
164538;1908;1908;8372
165560;1908;1908;8371
166584;2203;2203;8098
167606;2308;2308;7989
168629;2261;2261;8014
169653;2361;2361;8046
170675;2400;2400;8045
171698;2467;2467;8020
172720;2487;2487;8008
173743;2594;2594;7978
174765;2368;2368;7923
175790;2369;2369;7922
176813;2369;2369;7895
177835;2259;2259;7966
178859;2076;2076;8137
179887;2074;2074;8144
180913;2074;2074;8149
181942;2074;2074;8153
182966;2071;2071;8155
183990;2075;2075;8159
185010;2089;2089;8159
186032;2092;2092;8154
187055;2100;2100;8180
188076;2083;2083;8184
189099;2037;2037;8238
190121;2378;2378;7910
191142;2442;2442;7836
192163;2472;2472;7805
193185;2409;2409;7813
194212;2375;2375;7862
195234;2009;2009;8203
196256;2009;2009;8210
197281;2013;2013;8213
198306;2058;2058;8212
199333;2015;2015;8221
200356;2009;2009;8226
201380;2005;2005;8234
202405;2005;2005;8235
203430;2013;2013;8234
204453;1992;1992;8262
205476;1997;1997;8262
206500;2046;2046;8210
207525;2009;2009;8219
208547;1986;1986;8251
209571;2020;2020;8236
210595;2029;2029;8232
211617;2188;2188;8075
212640;2305;2305;8077
213662;2355;2355;8069
214684;2234;2234;8041
215707;2336;2336;8065
216729;2382;2382;8061
217751;2260;2260;8029
218775;2466;2466;7924
219796;2503;2503;7920
220817;2578;2578;7902
221838;2365;2365;7921
222866;2166;2166;8004
223890;2181;2181;8022
224911;2186;2186;8029
225931;2181;2181;8033
226954;2240;2240;8028
227978;2119;2119;8064
229001;2242;2242;7963
230022;2304;2304;7944
231045;2428;2428;7845
232067;2454;2454;7816
233088;2117;2117;8072
234111;2109;2109;8085
235134;2103;2103;8103
236159;2104;2104;8112
237183;2028;2028;8199
238207;1983;1983;8245
239232;1983;1983;8252
240256;1985;1985;8251
241288;1986;1986;8258
242309;1990;1990;8275
243331;1988;1988;8275
244354;1993;1993;8274
245382;2022;2022;8264
246409;2077;2077;8194
247429;2358;2358;7912
248458;2359;2359;7909
249482;2360;2360;7909
250504;2416;2416;7912
251526;2484;2484;7859
252553;2402;2402;8052
253574;2541;2541;8044
254596;2551;2551;8025
255618;2194;2194;8057
256639;2179;2179;8057
257661;2193;2193;8049
258686;2266;2266;8047
259707;2192;2192;8045
260728;2213;2213;8012
261749;2436;2436;7828
262771;2423;2423;7828
263795;2402;2402;7853
264819;2410;2410;7851
265846;2410;2410;7853
266870;2391;2391;7860
267894;2132;2132;8074
268917;2117;2117;8098
269942;2111;2111;8111
270965;2109;2109;8118
271990;1995;1995;8246
273014;1992;1992;8263
274040;1990;1990;8264
275066;1994;1994;8264
276090;1981;1981;8277
277117;2326;2326;7933
278152;2316;2316;7929
279173;0;0;10369
