hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273849,1273513,1248013089528,979718,0,235915794934,29995691084261,23547289,0,520461790823
"scan with file YARA rules",105849,0,253604729391,2395910,1039312,3329491614,232384565402,2195434,4078,6541260084
"schedule scan for symlink target",59432,0,118387047385,1991974,27472,17211480459,40330593293,678600,4078,6130386731
"scan with meta YARA rules",249033,0,62761538602,252020,85653,29177662,273086792768,1096588,4078,6541260084
"scan with process YARA rules",68,0,56722059171,834147928,35636216,3942046665,297092,4369,4369,4369
"scan object with YARA",49633,0,52445895951,1056673,320653,19421473,568945622680,11463051,3868,6541260084
"parse GZIP archive",10164,0,47223993981,4646201,102364,2399811024,41448792,4078,4078,4078
"parse ZIP archive",190,0,44738291616,235464692,4244569,17153540559,774820,4078,4078,4078
"apply Sigma rules",995222,0,39865770156,40057,6902,5466231,572801734622,575551,3868,6541260084
"parse log file",135,0,23868031809,176800235,1704,2233075396,550530,4078,4078,4078
"parse file content",105849,0,9803546652,92618,2495,481020799,232384565402,2195434,4078,6541260084
"compare to ThorDB",156,0,4931051791,31609306,27805151,40631719,289374302218,1854963475,7855,6541260084
"check file excludes",90286,0,4605069286,51005,120,13701877,378421319287,4191362,4078,6541260084
"parse journald format",5,0,2760602553,552120510,56394580,2025267589,20390,4078,4078,4078
"add meta information",45268,0,2478758269,54757,2164,2774014,272255839098,6014311,4078,6541260084
"check file existence",308864,0,1644909485,5325,210,292719,379312680371,1228089,4078,6541260084
"scan process for malicious indicators",68,0,1398035250,20559341,193580,163717017,297092,4369,4369,4369
"schedule scan for executable",156,0,1289248850,8264415,195723,162560731,289374302218,1854963475,7855,6541260084
"check with STIX IOCs",105849,0,1097990213,10373,992,133514,232384565402,2195434,4078,6541260084
"extract process environment variables",68,0,963981874,14176204,148053,30472522,297092,4369,4369,4369
"extract process handles",68,0,831524819,12228306,1897180,96382039,297092,4369,4369,4369
"check if file was already scanned",308731,0,662591551,2146,111,26752022,379312137997,1228616,4078,6541260084
"search for Cobalt Strike beacons",179830,0,641575372,3567,832,3231577,232716373125,1294090,4078,6541260084
"check if object should be logged",995222,0,581367566,584,220,985280,572801734622,575551,3868,6541260084
"apply hash IOCs",105849,0,517754762,4891,1754,108127,232384565402,2195434,4078,6541260084
"parse TARGZ archive",1,0,394429514,394429514,394429514,394429514,4078,4078,4078,4078
"apply false positive filters",995222,0,364680533,366,190,114969,572801734622,575551,3868,6541260084
"deduplicate reasons",249033,0,345075884,1385,160,103267,273086792768,1096588,4078,6541260084
"limit frequent matches",995222,0,326546014,328,129,4101377,572801734622,575551,3868,6541260084
"store time information about deep scan",105849,0,301412782,2847,1042,160416,232384565402,2195434,4078,6541260084
"check if deep scan is needed",249033,0,280092694,1124,169,476930,273086792768,1096588,4078,6541260084
"check if maximum file size is exceeded",249033,0,152558350,612,200,50216,273086792768,1096588,4078,6541260084
"fill in interesting content",249033,0,104014703,417,160,186846,273086792768,1096588,4078,6541260084
"scan object's command line with YARA",68,0,76600500,1126477,928201,1726885,297092,4369,4369,4369
"log file",249033,0,60669625,243,120,129497,273086792768,1096588,4078,6541260084
"parse TAR archive",1,0,49488389,49488389,49488389,49488389,4078,4078,4078,4078
"parse authorized_keys format",1,0,35162613,35162613,35162613,35162613,4078,4078,4078,4078
"parsing Firefox history",1,0,26270253,26270253,26270253,26270253,4078,4078,4078,4078
"truncate long values",502,0,10072942,20065,741,2986770,296650465814,590937182,3868,6541260084
"initialize process memory reader",68,0,9502934,139749,85864,214680,297092,4369,4369,4369
"parse system crontab",3,0,9134301,3044767,9578,6467401,12234,4078,4078,4078
"enrich finding with file information",45,0,9065389,201453,18144,461681,30280494,672899,3868,30097495
"analyze process connection",68,0,8681729,127672,2785,3330014,297092,4369,4369,4369
"check process excludes",207,0,8667773,41873,180,452072,3107207127890,15010662453,4369,60984358394
"log object",502,0,6468953,12886,711,738509,296650465814,590937182,3868,6541260084
"parse OLE format",14,0,4893844,349560,58822,831406,57092,4078,4078,4078
"scan eBPF program with file YARA rules",1,0,1717537,1717537,1717537,1717537,13106,13106,13106,13106
"retrieve interesting process memory",68,0,1590048,23383,3648,69313,297092,4369,4369,4369
"check for C2 IOCs",8,0,1456841,182105,109870,349656,34370,4296,4078,4369
"unpack UPX",3,0,1219216,406405,344808,482681,12234,4078,4078,4078
"truncate unimportant process memory sections",68,0,1125910,16557,5510,53271,297092,4369,4369,4369
"log md5 to csv",38,0,440876,11602,130,41950,30248381,796010,4078,30097495
"check for known evil services",156,0,384371,2463,1102,6934,289374302218,1854963475,7855,6541260084
"check file mode",156,0,374728,2402,1182,10219,289374302218,1854963475,7855,6541260084
"parse mail",5,0,94111,18822,7665,30208,20390,4078,4078,4078
"scan dependent files",35,0,14407,411,231,741,428012787,12228936,1575115,21190418
"check if profile is recent",1,0,10300,10300,10300,10300,3868,3868,3868,3868
"check for port 0",6,0,9633,1605,1041,2464,26214,4369,4369,4369
"check for network pipes",6,0,3755,625,291,901,26214,4369,4369,4369
