benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
SSTF_1T,Windows,20.0,2525.796050 +- 12.116518,2547.351,2500.609,12.116517665876623,146.81000034750028,0.004797108486204428,1392.528206 +- 5.297544,5999.000000 +- 99.495465,99.49546472076003,5.297544158061585,21.000000 +- 0.000000,0.0,3424250.950000 +- 62.188001,62.188001254261266,3422703.200000 +- 57.486172,57.486172250376875,0.704416 +- 0.003480,0.0034801313279817425,34.638037 +- 0.182775,0.18277519445906124
