hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273804,1273111,1251868355636,982779,0,237527457196,58908349481597,46246007,0,522119303422
"scan with file YARA rules",105802,0,255487110169,2414766,1026389,3347266395,3942665599,37264,6402,2473392932
"schedule scan for symlink target",59432,0,118400253822,1992197,19687,16863059023,471970167,7941,6402,8009035
"scan with meta YARA rules",248984,0,61986741876,248958,84030,40470732,5081155175,20407,6402,2473392932
"scan with process YARA rules",68,0,58285033621,857132847,36649018,3978612203,1054680,15510,15510,15510
"scan object with YARA",49633,0,51759159922,1042837,327374,91936816,460161458397,9271280,5551,6232510116
"parse GZIP archive",10164,0,47625704624,4685724,97155,2431081988,76778856,7554,7554,7554
"parse ZIP archive",190,0,43942894677,231278393,3902608,16800427643,1435260,7554,7554,7554
"apply Sigma rules",995177,0,40117534672,40311,6872,6495786,467304097773,469568,5551,6232510116
"parse log file",135,0,24363598490,180471099,2294,2269828223,1019790,7554,7554,7554
"parse file content",105802,0,9816996378,92786,2905,484198483,3942665599,37264,6402,2473392932
"compare to ThorDB",156,0,4547006979,29147480,24669929,38310289,444798463648,2851272202,6402,6232510116
"check file excludes",90286,0,4525081250,50119,120,5951166,3897894732,43172,6402,2473392932
"parse journald format",5,0,2726617999,545323599,34169006,2007066866,37770,7554,7554,7554
"add meta information",45268,0,2490913796,55025,2124,3303574,3542284511,78251,6402,2473392932
"check file existence",308815,0,1672954432,5417,210,387600,5548662798,17967,6402,2473392932
"scan process for malicious indicators",68,0,1418887609,20865994,192096,170416872,1054680,15510,15510,15510
"check with STIX IOCs",105802,0,1074537432,10156,923,188250,3942665599,37264,6402,2473392932
"extract process environment variables",68,0,880467941,12948057,177880,25685958,1054680,15510,15510,15510
"extract process handles",68,0,865608707,12729539,1923231,99377606,1054680,15510,15510,15510
"check if file was already scanned",308682,0,676339512,2191,121,27274980,5547658116,17972,6402,2473392932
"search for Cobalt Strike beacons",179781,0,653301287,3633,822,3328812,4535915882,25230,6402,2473392932
"schedule scan for executable",156,0,581674761,3728684,16452,56299509,444798463648,2851272202,6402,6232510116
"check if object should be logged",995177,0,565929307,568,210,326193,467304097773,469568,5551,6232510116
"apply hash IOCs",105802,0,539020722,5094,1864,57790,3942665599,37264,6402,2473392932
"parse TARGZ archive",1,0,518525580,518525580,518525580,518525580,7554,7554,7554,7554
"apply false positive filters",995177,0,373865217,375,189,231762,467304097773,469568,5551,6232510116
"deduplicate reasons",248984,0,346511257,1391,150,74041,5081155175,20407,6402,2473392932
"limit frequent matches",995177,0,342477146,344,140,3792638,467304097773,469568,5551,6232510116
"store time information about deep scan",105802,0,306908417,2900,1051,305783,3942665599,37264,6402,2473392932
"check if deep scan is needed",248984,0,276096570,1108,149,302307,5081155175,20407,6402,2473392932
"check if maximum file size is exceeded",248984,0,153977984,618,182,41539,5081155175,20407,6402,2473392932
"fill in interesting content",248984,0,106370140,427,160,57290,5081155175,20407,6402,2473392932
"scan object's command line with YARA",68,0,87826266,1291562,881222,8410440,1054680,15510,15510,15510
"log file",248984,0,61183176,245,129,43003,5081155175,20407,6402,2473392932
"parse TAR archive",1,0,48440600,48440600,48440600,48440600,7554,7554,7554,7554
"parsing Firefox history",1,0,37874508,37874508,37874508,37874508,7554,7554,7554,7554
"parse authorized_keys format",1,0,30572914,30572914,30572914,30572914,7554,7554,7554,7554
"initialize process memory reader",68,0,11006652,161862,90162,275837,1054680,15510,15510,15510
"check process excludes",207,0,10271435,49620,150,522908,6241925373762,30154228858,15510,62450496600
"analyze process connection",68,0,9988214,146885,3117,4827722,1054680,15510,15510,15510
"parse OLE format",14,0,9776698,698335,54484,2524798,105756,7554,7554,7554
"enrich finding with file information",45,0,9172153,203825,11523,672834,34209836,760218,5551,33880615
"parse system crontab",3,0,8800602,2933534,12002,6099800,22662,7554,7554,7554
"truncate long values",502,0,7320722,14583,541,319891,456561993662,909486043,5551,6232510116
"log object",502,0,6150524,12252,852,850703,456561993662,909486043,5551,6232510116
"scan eBPF program with file YARA rules",1,0,1841174,1841174,1841174,1841174,10709,10709,10709,10709
"retrieve interesting process memory",68,0,1751673,25759,3898,74161,1054680,15510,15510,15510
"check for C2 IOCs",8,0,1594553,199319,125088,308308,108168,13521,7554,15510
"truncate unimportant process memory sections",68,0,1183949,17411,5009,41711,1054680,15510,15510,15510
"unpack UPX",3,0,1096915,365638,302337,451372,22662,7554,7554,7554
"log md5 to csv",38,0,459557,12093,120,43062,34160113,898950,7554,33880615
"check file mode",156,0,427415,2739,1342,4679,444798463648,2851272202,6402,6232510116
"check for known evil services",156,0,417087,2673,1162,17804,444798463648,2851272202,6402,6232510116
"parse mail",5,0,99028,19805,8987,33744,37770,7554,7554,7554
"scan dependent files",35,0,15167,433,201,1283,360322205,10294920,1110369,21325947
"check for port 0",6,0,11462,1910,862,2976,93060,15510,15510,15510
"check if profile is recent",1,0,6042,6042,6042,6042,5551,5551,5551,5551
"check for network pipes",6,0,4769,794,301,1172,93060,15510,15510,15510
