Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;114;114;10306
1031;210;210;10186
2052;248;248;10138
3075;291;291;10073
4096;327;327;10046
5118;359;359;10022
6143;419;419;9891
7165;490;490;9909
8187;366;366;10033
9210;454;454;9915
10232;490;490;9905
11253;502;502;9863
12274;489;489;9814
13295;501;501;9812
14315;521;521;9775
15336;534;534;9763
16357;678;678;9637
17379;739;739;9600
18400;760;760;9599
19421;795;795;9570
20442;810;810;9566
21464;851;851;9472
22485;885;885;9447
23507;855;855;9566
24528;923;923;9497
25549;952;952;9466
26569;977;977;9426
27591;1051;1051;9341
28612;1018;1018;9348
29633;906;906;9427
30655;927;927;9438
31675;965;965;9343
32702;1011;1011;9323
33723;1030;1030;9282
34744;1067;1067;9306
35765;1016;1016;9296
36785;1025;1025;9282
37805;1034;1034;9266
38827;1066;1066;9255
39848;1108;1108;9176
40869;1034;1034;9240
41889;1099;1099;9238
42915;1149;1149;9218
43936;1190;1190;9124
44960;1117;1117;9172
45980;1194;1194;9152
47001;1137;1137;9150
48021;1099;1099;9159
49043;1117;1117;9176
50065;1145;1145;9171
51086;1104;1104;9154
52113;1105;1105;9159
53133;1104;1104;9161
54154;1109;1109;9162
55173;1129;1129;9146
56194;1145;1145;9131
57214;1140;1140;9137
58232;1145;1145;9122
59250;1091;1091;9127
60269;1091;1091;9124
61287;1097;1097;9128
62306;990;990;9218
63324;990;990;9224
64343;903;903;9287
65362;903;903;9290
66380;903;903;9291
67399;890;890;9304
68417;890;890;9305
69437;890;890;9308
70457;857;857;9341
71476;836;836;9357
72496;836;836;9361
73517;836;836;9353
74538;836;836;9348
75559;836;836;9350
76580;836;836;9351
77601;836;836;9326
78622;836;836;9322
79643;836;836;9331
80664;836;836;9325
81684;836;836;9326
82704;836;836;9325
83726;836;836;9323
84747;836;836;9329
85768;836;836;9323
86789;836;836;9318
87810;836;836;9317
88832;836;836;9321
89852;836;836;9321
90874;836;836;9318
91894;836;836;9325
92915;903;903;9332
93934;904;904;9328
94955;1189;1189;9047
95979;1211;1211;9021
96999;1250;1250;8986
98018;1548;1548;8710
99038;1564;1564;8696
100060;1639;1639;8617
101081;1660;1660;8597
102101;1707;1707;8544
103120;1752;1752;8497
104140;1755;1755;8495
105160;1992;1992;8266
106185;2003;2003;8258
107205;2006;2006;8254
108225;2096;2096;8165
109252;2377;2377;8015
110276;2503;2503;8013
111298;2606;2606;7984
112320;2544;2544;7894
113346;2411;2411;7861
114377;2415;2415;7852
115415;2416;2416;7852
116443;2417;2417;7851
117473;2417;2417;7851
118509;2418;2418;7848
119550;2476;2476;7774
120578;2624;2624;7643
121605;2735;2735;7530
122639;3025;3025;7335
123662;3064;3064;7267
124687;2993;2993;7263
125715;2951;2951;7285
126743;2971;2971;7258
127767;2993;2993;7235
128792;2989;2989;7237
129831;2989;2989;7237
130857;2990;2990;7236
131895;2991;2991;7235
132921;2902;2902;7307
133948;2741;2741;7473
134975;2729;2729;7492
136007;2748;2748;7486
137038;2887;2887;7501
138064;2908;2908;7500
139094;3029;3029;7472
140123;2871;2871;7344
141150;2967;2967;7233
142176;2994;2994;7224
143203;2993;2993;7230
144232;3030;3030;7211
145259;3087;3087;7165
146294;3065;3065;7161
147324;3032;3032;7178
148360;3094;3094;7153
149389;3112;3112;7155
150416;2957;2957;7273
151444;2879;2879;7354
152469;2858;2858;7348
153492;2856;2856;7349
154520;2857;2857;7351
155550;2857;2857;7352
156578;2897;2897;7351
157607;2962;2962;7308
158635;2980;2980;7285
159666;3005;3005;7251
160691;2884;2884;7305
161723;2985;2985;7351
162761;3012;3012;7353
163792;3047;3047;7341
164819;2892;2892;7340
165856;2938;2938;7348
166879;3123;3123;7130
167903;3045;3045;7169
168930;2995;2995;7209
169958;3002;3002;7213
170986;3002;3002;7214
172008;3013;3013;7218
173045;3013;3013;7216
174077;3027;3027;7208
175103;3100;3100;7244
176128;3135;3135;7233
177159;3163;3163;7228
178192;3206;3206;7191
179216;3012;3012;7194
180245;3027;3027;7190
181272;3079;3079;7144
182301;3049;3049;7159
183325;3044;3044;7164
184354;3044;3044;7164
185380;3044;3044;7168
186404;3055;3055;7168
187435;3066;3066;7170
188463;3089;3089;7155
189500;3078;3078;7117
190528;3100;3100;7085
191551;3081;3081;7098
192578;3077;3077;7101
193604;3089;3089;7102
194636;3105;3105;7099
195669;3117;3117;7094
196697;3213;3213;7120
197728;3361;3361;7123
198752;3483;3483;7066
199776;3168;3168;7048
200800;3140;3140;7070
201825;2963;2963;7182
202852;3029;3029;7119
203876;3029;3029;7132
204898;2928;2928;7189
205929;2929;2929;7206
206959;2934;2934;7219
207986;3057;3057;7260
209008;3036;3036;7324
210033;3113;3113;7260
211059;3389;3389;7045
212096;3419;3419;7043
213125;3462;3462;7014
214153;3169;3169;7042
215179;3165;3165;7038
216208;3113;3113;7100
217235;3215;3215;7016
218258;3177;3177;7031
219281;3235;3235;6984
220313;3309;3309;6958
221340;3269;3269;6982
222367;3117;3117;7107
223395;3034;3034;7190
224421;3095;3095;7186
225445;2843;2843;7328
226468;2736;2736;7411
227491;0;0;10392
