Time;CPU
1057; 17.00
2111; 27.00
3173; 25.00
4227; 36.00
5289; 26.00
6344; 16.00
7399; 15.00
8455; 15.00
9510; 18.00
10571; 20.00
11625; 15.00
12680; 18.00
13734; 19.00
14790; 19.00
15845; 17.00
16900; 28.00
17957; 24.00
19014; 34.00
20076; 27.00
21129; 18.00
22184; 26.00
23239; 17.00
24294; 15.00
25350; 14.00
26406; 15.00
27462; 17.00
28517; 15.00
29572; 16.00
30623; 15.00
31677; 16.00
32730; 15.00
33785; 15.00
34838; 15.00
35892; 15.00
36946; 15.00
38002; 14.00
39058; 15.00
40115; 14.00
41169; 14.00
42225; 15.00
43282; 15.00
44336; 14.00
45389; 14.00
46445; 15.00
47502; 15.00
48557; 14.00
49613; 15.00
50669; 15.00
51723; 14.00
52778; 14.00
53832; 15.00
54888; 16.00
55942; 14.00
56997; 15.00
58050; 17.00
59104; 15.00
60159; 14.00
61215; 15.00
62271; 14.00
63324; 15.00
64378; 14.00
65432; 15.00
66486; 15.00
67541; 15.00
68596; 15.00
69650; 14.00
70704; 15.00
71758; 14.00
72812; 15.00
73868; 14.00
74923; 15.00
75977; 14.00
77032; 15.00
78085; 15.00
79140; 15.00
80194; 16.00
81248; 15.00
82302; 15.00
83357; 14.00
84411; 15.00
85466; 14.00
86522; 15.00
87575; 14.00
88629; 15.00
89686; 15.00
90740; 15.00
91794; 15.00
92848; 15.00
93902; 11.00
94955; 11.00
96009; 10.00
97061; 10.00
98115; 10.00
99169; 10.00
100222; 40.00
101274; 59.00
102326; 60.00
103377; 49.00
104431; 57.00
105483; 65.00
106536; 65.00
107589; 61.00
108641; 66.00
109694; 65.00
110747; 64.00
111798; 53.00
112851; 40.00
113904; 47.00
114959; 17.00
116011; 19.00
117062; 22.00
118115; 19.00
119168; 19.00
120220; 21.00
121273; 23.00
122326; 23.00
123380; 23.00
124434; 22.00
125487; 21.00
126542; 19.00
127594; 20.00
128649; 19.00
129702; 20.00
130757; 19.00
131810; 20.00
132865; 19.00
133919; 18.00
134973; 20.00
136027; 18.00
137084; 19.00
138137; 25.00
139191; 22.00
140242; 31.00
141294; 32.00
142345; 31.00
143398; 31.00
144451; 56.00
145503; 56.00
146555; 50.00
147606; 55.00
148658; 54.00
149712; 56.00
150765; 56.00
151817; 52.00
152869; 38.00
153924; 20.00
154981; 21.00
156037; 19.00
157093; 19.00
158147; 22.00
159205; 20.00
160260; 15.00
161317; 14.00
162370; 16.00
163424; 14.00
164480; 19.00
165531; 18.00
166586; 15.00
167640; 15.00
168695; 15.00
169750; 16.00
170805; 14.00
171861; 14.00
172917; 15.00
173971; 16.00
175025; 15.00
176081; 15.00
177136; 15.00
178191; 14.00
179245; 19.00
180302; 17.00
181357; 17.00
182417; 17.00
183475; 17.00
184533; 17.00
185595; 17.00
186654; 17.00
187715; 17.00
188772; 17.00
189830; 19.00
190889; 17.00
191945; 17.00
193002; 17.00
194062; 17.00
195118; 18.00
196179; 18.00
197235; 19.00
198289; 15.00
199344; 15.00
200397; 17.00
201453; 14.00
202508; 15.00
203561; 14.00
204615; 15.00
205668; 15.00
206723; 15.00
207778; 15.00
208834; 26.00
209889; 17.00
210948; 16.00
212003; 16.00
213056; 17.00
214113; 16.00
215170; 20.00
216227; 18.00
217285; 17.00
218341; 16.00
219395; 15.00
220449; 15.00
221502; 16.00
222557; 19.00
223614; 17.00
224667; 34.00
225724; 29.00
226780; 25.00
227836; 28.00
228894; 29.00
229955; 34.00
231011; 33.00
232067; 30.00
233123; 17.00
234182; 17.00
235238; 17.00
236295; 17.00
237353; 17.00
238412; 16.00
239467; 18.00
240525; 18.00
241584; 17.00
242641; 19.00
243699; 17.00
244758; 17.00
245818; 17.00
246876; 17.00
247934; 17.00
248994; 17.00
250051; 17.00
251111; 17.00
252170; 17.00
253227; 17.00
254283; 16.00
255341; 17.00
256399; 17.00
257457; 17.00
258516; 20.00
259574; 16.00
260634; 17.00
261691; 16.00
262747; 18.00
263806; 18.00
264867; 18.00
265923; 18.00
266983; 18.00
268040; 20.00
269097; 17.00
270153; 17.00
271210; 17.00
272266; 19.00
273328; 17.00
274385; 19.00
275441; 23.00
276501; 23.00
277551; 43.00
278604; 31.00
279661; 21.00
280717; 27.00
281770; 20.00
282828; 19.00
283882; 27.00
284937; 23.00
285993; 17.00
287050; 18.00
288106; 18.00
289162; 16.00
290216; 16.00
291272; 17.00
292329; 18.00
293386; 15.00
294441; 17.00
295497; 17.00
296553; 17.00
297609; 17.00
298663; 16.00
299717; 17.00
300773; 17.00
301830; 16.00
302885; 16.00
303941; 16.00
304998; 20.00
306054; 16.00
307108; 15.00
308164; 16.00
309219; 16.00
310274; 21.00
311332; 16.00
312387; 16.00
313444; 16.00
314500; 20.00
315557; 20.00
316610; 19.00
317667; 16.00
318725; 17.00
319783; 17.00
320838; 16.00
321894; 17.00
322953; 23.00
324012; 21.00
325071; 34.00
326127; 18.00
327182; 19.00
328236; 18.00
329291; 19.00
330348; 22.00
331404; 21.00
332464; 28.00
333520; 20.00
334579; 33.00
335633; 28.00
336691; 29.00
337744; 37.00
338796; 27.00
339851; 26.00
340910; 26.00
341966; 27.00
343022; 34.00
344076; 30.00
345128; 39.00
346181; 38.00
347236; 29.00
348290; 19.00
349347; 34.00
350399; 27.00
351456; 36.00
352508; 32.00
353559; 27.00
354614; 29.00
355670; 27.00
356726; 26.00
357781; 21.00
358838; 33.00
359893; 33.00
360948; 26.00
362006; 19.00
363061; 31.00
364113; 25.00
365166; 28.00
366223; 28.00
367274; 27.00
368328; 26.00
369383; 20.00
370438; 34.00
371490; 45.00
372543; 36.00
373597; 34.00
374652; 24.00
375705; 34.00
376762; 19.00
377817; 20.00
378873; 17.00
379932; 17.00
380988; 20.00
382042; 18.00
383100; 18.00
384156; 22.00
385216; 21.00
386274; 19.00
387331; 17.00
388390; 23.00
389447; 22.00
390509; 21.00
391560; 39.00
392617; 21.00
393672; 48.00
394724; 56.00
395778; 56.00
396834; 54.00
397887; 57.00
398939; 53.00
399993; 56.00
401047; 57.00
402100; 51.00
403154; 54.00
404208; 17.00
405265; 23.00
406320; 23.00
407378; 21.00
408435; 21.00
409492; 21.00
410548; 21.00
411605; 22.00
412660; 21.00
413718; 23.00
414774; 22.00
415831; 24.00
416887; 25.00
417943; 25.00
419000; 27.00
420053; 26.00
421109; 28.00
422164; 25.00
423222; 27.00
424280; 23.00
