Time;CPU
1059; 34.00
2118; 21.00
3178; 20.00
4236; 19.00
5292; 22.00
6354; 32.00
7416; 31.00
8474; 38.00
9536; 25.00
10593; 18.00
11651; 17.00
12709; 16.00
13767; 18.00
14824; 20.00
15883; 21.00
16943; 18.00
18003; 18.00
19061; 17.00
20119; 17.00
21177; 17.00
22237; 18.00
23298; 17.00
24357; 17.00
25417; 17.00
26474; 17.00
27533; 17.00
28591; 17.00
29648; 17.00
30707; 17.00
31763; 17.00
32820; 18.00
33876; 18.00
34936; 17.00
35993; 17.00
37053; 17.00
38111; 17.00
39170; 17.00
40230; 17.00
41288; 17.00
42349; 17.00
43408; 17.00
44468; 18.00
45526; 17.00
46583; 17.00
47643; 17.00
48701; 17.00
49759; 17.00
50819; 17.00
51879; 17.00
52937; 16.00
53998; 16.00
55056; 17.00
56117; 17.00
57175; 17.00
58233; 17.00
59295; 17.00
60354; 17.00
61413; 17.00
62472; 17.00
63530; 17.00
64589; 17.00
65651; 17.00
66713; 17.00
67772; 18.00
68831; 17.00
69893; 17.00
70952; 17.00
72012; 16.00
73072; 17.00
74130; 17.00
75188; 17.00
76248; 17.00
77312; 17.00
78372; 17.00
79433; 17.00
80494; 17.00
81553; 17.00
82612; 16.00
83673; 16.00
84734; 17.00
85793; 16.00
86853; 16.00
87914; 17.00
88973; 17.00
90032; 16.00
91091; 17.00
92153; 17.00
93215; 17.00
94272; 17.00
95330; 19.00
96390; 26.00
97457; 24.00
98517; 27.00
99583; 30.00
100644; 31.00
101704; 20.00
102762; 17.00
103820; 17.00
104880; 16.00
105936; 16.00
106995; 17.00
108053; 21.00
109113; 17.00
110170; 23.00
111227; 21.00
112286; 23.00
113342; 20.00
114398; 21.00
115457; 63.00
116523; 97.00
117591; 85.00
118655; 51.00
119711; 20.00
120771; 29.00
121829; 37.00
122889; 23.00
123947; 22.00
125012; 32.00
126071; 81.00
127131; 57.00
128189; 55.00
129250; 49.00
130306; 45.00
131364; 74.00
132423; 95.00
133488; 79.00
134551; 83.00
135613; 78.00
136674; 80.00
137742; 88.00
138805; 85.00
139871; 94.00
140933; 95.00
141998; 94.00
143065; 86.00
144125; 63.00
145184; 39.00
146245; 74.00
147307; 67.00
148366; 74.00
149428; 70.00
150489; 75.00
151549; 83.00
152621; 73.00
153681; 61.00
154741; 40.00
155801; 26.00
156864; 70.00
157924; 81.00
158982; 80.00
160044; 50.00
161103; 35.00
162162; 31.00
163222; 42.00
164284; 37.00
165343; 30.00
166402; 31.00
167460; 33.00
168518; 16.00
169579; 25.00
170641; 30.00
171701; 31.00
172763; 46.00
173825; 37.00
174883; 38.00
175943; 32.00
177001; 42.00
178058; 45.00
179115; 69.00
180174; 61.00
181232; 49.00
182290; 31.00
183351; 28.00
184409; 24.00
185469; 31.00
186527; 31.00
187585; 52.00
188648; 61.00
189706; 48.00
190767; 26.00
191828; 33.00
192892; 23.00
193953; 42.00
195010; 41.00
196070; 19.00
197128; 18.00
198187; 16.00
199245; 23.00
200303; 27.00
201365; 19.00
202432; 18.00
203492; 16.00
204550; 28.00
205606; 36.00
206665; 35.00
207723; 36.00
208784; 29.00
209848; 43.00
210910; 27.00
211969; 28.00
213029; 43.00
214088; 33.00
215147; 31.00
216210; 44.00
217270; 41.00
218328; 48.00
219386; 50.00
220448; 50.00
221506; 50.00
222563; 55.00
223632; 57.00
224693; 50.00
225752; 51.00
226810; 50.00
227869; 34.00
228929; 27.00
229986; 28.00
231045; 26.00
232104; 26.00
233162; 26.00
234223; 28.00
235279; 26.00
236338; 25.00
237398; 26.00
238460; 28.00
239517; 27.00
240574; 26.00
241631; 26.00
242693; 27.00
243751; 29.00
244811; 27.00
245869; 28.00
246928; 26.00
247987; 25.00
249048; 25.00
250106; 28.00
251162; 27.00
252221; 26.00
253281; 26.00
254343; 28.00
255401; 26.00
256461; 25.00
257522; 46.00
258580; 48.00
259638; 59.00
260700; 69.00
261757; 66.00
262817; 54.00
263873; 51.00
264929; 60.00
265995; 94.00
267054; 91.00
268115; 96.00
269176; 93.00
270236; 93.00
271298; 86.00
272360; 61.00
273421; 97.00
274483; 98.00
275545; 99.00
276606; 100.00
277669; 94.00
278728; 72.00
279789; 99.00
280851; 100.00
281921; 100.00
282987; 100.00
284053; 101.00
285122; 100.00
286184; 101.00
287250; 94.00
288312; 75.00
289380; 100.00
290457; 101.00
291533; 100.00
292611; 99.00
293687; 100.00
294772; 99.00
295847; 100.00
296937; 100.00
298035; 100.00
299136; 49.00
300206; 86.00
301272; 70.00
302332; 19.00
303390; 18.00
304449; 18.00
305509; 52.00
306588; 42.00
307644; 41.00
308700; 30.00
309760; 67.00
310821; 86.00
311891; 103.00
312969; 102.00
314047; 100.00
315119; 101.00
316191; 101.00
317264; 101.00
318335; 101.00
319408; 101.00
320478; 101.00
321549; 101.00
322626; 90.00
323691; 97.00
324764; 90.00
325837; 102.00
326913; 99.00
327993; 97.00
329063; 105.00
330133; 102.00
331210; 103.00
332287; 90.00
333358; 89.00
334421; 75.00
335480; 77.00
336541; 92.00
337612; 105.00
338689; 104.00
339762; 103.00
340840; 99.00
341907; 98.00
342984; 100.00
344052; 103.00
345131; 103.00
346207; 103.00
347288; 93.00
348357; 100.00
349438; 100.00
350514; 100.00
351592; 100.00
352671; 101.00
353744; 100.00
354822; 101.00
355893; 102.00
356964; 100.00
358035; 101.00
359109; 93.00
360193; 102.00
361274; 103.00
362345; 105.00
363425; 101.00
364497; 102.00
365577; 102.00
366652; 101.00
367722; 104.00
368803; 106.00
369883; 104.00
370965; 104.00
372041; 103.00
373120; 102.00
374201; 102.00
375280; 102.00
376359; 96.00
377431; 101.00
378504; 102.00
379581; 101.00
380650; 102.00
381732; 99.00
382813; 103.00
383894; 102.00
384971; 101.00
386046; 101.00
387116; 102.00
388191; 101.00
389258; 102.00
390329; 100.00
391398; 102.00
392476; 101.00
393543; 95.00
394600; 97.00
395677; 99.00
396746; 101.00
397815; 72.00
398878; 78.00
399968; 99.00
401045; 68.00
402107; 17.00
403170; 17.00
404230; 90.00
405307; 98.00
406376; 99.00
407470; 98.00
408548; 99.00
409621; 95.00
