hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3424225,3422656,2406411690100,702760,0,98284825700,118566080648000,34625668,0,1941793008900
"scan with file YARA rules",55718,0,907408504600,16285733,0,9184150800,1215007751900,21806377,0,172204331800
"scan with process YARA rules",117,0,198915553200,1700132933,0,15080951700,8169557718100,69825279641,0,212183882800
"parse CAB archive",26,0,144131205400,5543507900,3022200,101384710200,0,0,0,0
"scan object with YARA",98329,0,96339502500,979766,0,350805400,545178216740700,5544429585,0,212183882800
"scan with meta YARA rules",95783,0,75993648600,793393,0,32654300,1244668983900,12994675,0,172204331800
"apply Sigma rules",2929971,0,71420274500,24375,0,21135500,615692298236800,210135970,0,212183882800
"parse GZIP archive",6632,0,66704295700,10057945,0,920431200,0,0,0,0
"parse registry hive",384,0,55202213800,143755765,0,23924816000,0,0,0,0
"parse log file",206,0,51547448100,250230330,0,17254412900,0,0,0,0
"parse Shim database",21,0,46938726200,2235177438,7830600,12119167300,0,0,0,0
"parse file content",55718,0,42162340100,756709,0,2726020600,1215007751900,21806377,0,172204331800
"parse ZIP archive",312,0,40810990900,130804458,0,22282687300,0,0,0,0
"parse ETL file",236,0,38699702200,163981788,6572000,19892086100,0,0,0,0
"parse SHIM cache",2,0,21839726600,10919863300,703834000,21135892600,0,0,0,0
"schedule scan for executed file",884,0,20459758100,23144522,0,4529274100,0,0,0,0
"parsing Chrome history",5,0,14758111200,2951622240,8046700,14690560700,0,0,0,0
"parse Amcache",4,0,12598371500,3149592875,0,12598371500,0,0,0,0
"parse CHM file",23,0,11751059900,510915647,111599300,1091131700,0,0,0,0
"parse OLE format",22,0,8360688200,380031281,6162300,7114813100,0,0,0,0
"check file existence",107647,0,6960039800,64656,0,6978400,8316309195500,77255373,0,212183882800
"extract process handles",117,0,6561655200,56082523,7670000,543043900,8169557718100,69825279641,0,212183882800
"add meta information",21027,0,4995157900,237559,0,752430800,1244668983900,59193845,0,172204331800
"check if file was already scanned",106491,0,4233004000,39749,0,2559400,8284134373400,77791873,0,212183882800
"scan entry",710,0,4202538100,5919067,0,3696271400,0,0,0,0
"parse RAR archive",15,0,3749843400,249989560,0,1945815700,0,0,0,0
"analyze prefetch file",343,0,3666277400,10688855,1526700,643939900,0,0,0,0
"check file excludes",24764,0,3106583200,125447,0,1549283400,8316309195500,335822532,0,212183882800
"extract process environment variables",117,0,2525631500,21586594,0,32894700,8169557718100,69825279641,0,212183882800
"parse PowerShell module cache",1,0,1612500200,1612500200,1612500200,1612500200,0,0,0,0
"check with STIX IOCs",1149369,0,1531686800,1332,0,6108400,1354195844900,1178208,0,172204331800
"scan process for malicious indicators",117,0,1526642600,13048227,1529900,181403500,8169557718100,69825279641,0,212183882800
"check if object should be logged",2929971,0,1343547900,458,0,5648400,615692298236800,210135970,0,212183882800
"enrich finding with file information",333,0,1177245400,3535271,0,183016000,76451367600,229583686,0,29661232000
"apply false positive filters",2929971,0,1169146800,399,0,4114300,615692298236800,210135970,0,212183882800
"scan scheduled task image",180,0,1149173300,6384296,0,193059700,86548275800,480823754,0,1903826500
"log object",73712,0,991473000,13450,0,3030300,10119347434700,137282225,0,212183882800
"parse Atjobs file",237,0,936864300,3953013,1007500,13872200,0,0,0,0
"limit frequent matches",2929971,0,782900200,267,0,6277500,615692298236800,210135970,0,212183882800
"apply hash IOCs",55718,0,426042200,7646,0,2505200,1215007751900,21806377,0,172204331800
"parse ESE database",8,0,415681500,51960187,0,331078700,0,0,0,0
"check size",1093651,0,386863800,353,0,2513100,139188093000,127269,0,139188093000
"search for Cobalt Strike beacons",81140,0,357681000,4408,0,2542000,9384565470000,115658928,0,212183882800
"store time information about deep scan",55718,0,355493200,6380,0,2512900,1215007751900,21806377,0,172204331800
"apply handle IOCs",6331,0,304285200,48062,0,2529300,304070725781800,48028862072,0,212183882800
"deduplicate reasons",95783,0,267213700,2789,0,3270800,1244668983900,12994675,0,172204331800
"scan started image",9,0,260284800,28920533,0,234350700,22627029600,2514114400,2514114400,2514114400
"check for suspicious event ID",297186,0,228124900,767,0,3946900,84673324400200,284916935,0,16467590600
"scan SHIM cache entry for executed file",884,0,190209200,215168,0,2505800,0,0,0,0
"scan object's command line with YARA",117,0,185313500,1583876,0,2441600,8169557718100,69825279641,0,212183882800
"check for suspicious locations",885,0,160162400,180974,0,2082900,16501471800,18645730,0,16501471800
"check if deep scan is needed",95783,0,149148600,1557,0,2284700,1244668983900,12994675,0,172204331800
"parse SRUM database",1,0,138840500,138840500,138840500,138840500,0,0,0,0
"parse WMI persistence file",1,0,119998800,119998800,119998800,119998800,0,0,0,0
"check process excludes",133,0,116302800,874457,0,6144100,9154630060900,68831804969,0,212183882800
"fill in interesting content",95783,0,52397200,547,0,2241600,1244668983900,12994675,0,172204331800
"truncate long values",2472,0,50635800,20483,0,4020700,8799584841000,3559702605,0,212183882800
"check if maximum file size is exceeded",95783,0,46722500,487,0,2046100,1244668983900,12994675,0,172204331800
"log found WER report",12,0,37742300,3145191,0,6348500,0,0,0,0
"parse jumplist file",11,0,36930700,3357336,0,14611100,0,0,0,0
"parse LNK format",184,0,33027800,179498,0,2548800,0,0,0,0
"log file",95783,0,32179400,335,0,2038900,1244668983900,12994675,0,172204331800
"check for webserver directory",6331,0,22065500,3485,0,2046100,304070725781800,48028862072,0,212183882800
"compare cache to last scan",2,0,17936900,8968450,7330000,10606900,0,0,0,0
"compare to ThorDB",1,0,11285400,11285400,11285400,11285400,16501471800,16501471800,16501471800,16501471800
"analyze process connection",117,0,11048300,94429,0,3972200,8169557718100,69825279641,0,212183882800
"check for C2 IOCs",33,0,7380800,223660,0,2050500,160827401100,4873557609,0,160236233600
"initialize process memory reader",117,0,4707100,40231,0,2039600,8169557718100,69825279641,0,212183882800
"WER",12,0,4130300,344191,0,2054200,0,0,0,0
"check for service overlap",683,0,3125200,4575,0,2081800,429197192000,628399988,598900,16515705700
"parse Microsoft Defender Protection log",9,0,2820900,313433,0,2820900,0,0,0,0
"truncate unimportant process memory sections",108,0,2534900,23471,0,2012600,7225961572500,66907051597,0,212183882800
"scan with pipe IOCs",41,0,2117600,51648,0,543900,930319000,22690707,0,39043100
"check service permissions",688,0,2012200,2924,0,2012200,558469398200,811728776,0,22419540600
"check for known suspicious indicators",5,0,1050200,210040,0,527400,16690200,3338040,0,7810900
"retrieve interesting process memory",117,0,1028800,8793,0,514900,8169557718100,69825279641,0,212183882800
"check permissions on file",1,0,729900,729900,729900,729900,16501471800,16501471800,16501471800,16501471800
"scan network share metadata",3,0,528300,176100,0,528300,7189300,2396433,0,5621900
"log md5 to csv",4,0,523000,130750,0,523000,29661232000,7415308000,0,29661232000
"check for golden ticket",1,0,516700,516700,516700,516700,0,0,0,0
"parse EVTX file",179,0,0,0,0,0,0,0,0,0
"check if profile is recent",3,0,0,0,0,0,6261900,2087300,1053600,3109400
"check for unusual last logon",5,0,0,0,0,0,16690200,3338040,0,7810900
"check for known malicious patterns",1,0,0,0,0,0,0,0,0,0
"check for port 0",15,0,0,0,0,0,160827401100,10721826740,0,160236233600
"check for empty SHIM cache",2,0,0,0,0,0,0,0,0,0
"check for network pipes",15,0,0,0,0,0,160827401100,10721826740,0,160236233600
"check for suspicious user",1,0,0,0,0,0,0,0,0,0
