Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;111;111;10295
1030;208;208;10175
2052;249;249;10126
3073;290;290;10074
4095;310;310;10054
5119;318;318;10033
6140;475;475;9880
7162;539;539;9903
8189;358;358;10061
9210;425;425;9998
10231;476;476;9936
11253;437;437;9896
12275;481;481;9841
13295;487;487;9837
14315;512;512;9831
15337;581;581;9759
16361;756;756;9594
17383;766;766;9575
18404;802;802;9531
19427;833;833;9497
20447;868;868;9471
21469;906;906;9428
22490;888;888;9423
23511;1019;1019;9388
24563;1095;1095;9307
25584;1124;1124;9281
26605;1184;1184;9211
27626;1029;1029;9335
28647;1020;1020;9335
29668;870;870;9465
30689;828;828;9508
31709;793;793;9512
32731;789;789;9512
33751;801;801;9503
34771;802;802;9502
35791;814;814;9501
36812;809;809;9497
37833;809;809;9479
38854;874;874;9483
39875;826;826;9481
40895;833;833;9474
41916;857;857;9474
42937;827;827;9471
43957;880;880;9411
44978;831;831;9456
46000;829;829;9470
47021;817;817;9478
48042;831;831;9482
49062;821;821;9478
50082;807;807;9494
51103;802;802;9487
52124;865;865;9486
53145;818;818;9481
54165;826;826;9470
55186;840;840;9477
56207;915;915;9480
57227;839;839;9468
58248;788;788;9502
59267;791;791;9503
60288;817;817;9508
61308;801;801;9495
62328;811;811;9499
63349;812;812;9487
64370;824;824;9479
65390;855;855;9476
66411;831;831;9477
67431;857;857;9482
68451;835;835;9479
69472;877;877;9431
70492;819;819;9493
71513;846;846;9491
72535;825;825;9480
73556;846;846;9475
74577;840;840;9470
75598;857;857;9458
76619;888;888;9457
77640;852;852;9459
78659;837;837;9464
79679;857;857;9453
80699;845;845;9467
81718;852;852;9452
82740;860;860;9451
83760;886;886;9456
84782;866;866;9445
85802;888;888;9443
86823;881;881;9440
87844;886;886;9433
88864;884;884;9432
89885;889;889;9424
90906;878;878;9434
91927;877;877;9429
92948;852;852;9441
93967;857;857;9439
94986;858;858;9439
96006;826;826;9453
97026;817;817;9463
98047;810;810;9468
99068;813;813;9468
100088;822;822;9457
101108;780;780;9507
102126;780;780;9508
103144;787;787;9510
104164;785;785;9504
105185;782;782;9507
106203;776;776;9541
107221;776;776;9543
108240;710;710;9591
109258;710;710;9589
110277;714;714;9589
111295;716;716;9587
112314;716;716;9584
113333;697;697;9584
114351;696;696;9589
115369;701;701;9560
116390;701;701;9560
117410;701;701;9542
118430;701;701;9544
119450;701;701;9547
120471;701;701;9523
121492;701;701;9517
122512;701;701;9523
123534;701;701;9520
124556;701;701;9528
125576;701;701;9530
126597;701;701;9527
127619;701;701;9528
128640;701;701;9536
129661;701;701;9529
130682;701;701;9529
131704;701;701;9528
132725;701;701;9532
133745;701;701;9529
134766;701;701;9535
135787;730;730;9515
136807;732;732;9512
137826;753;753;9496
138845;753;753;9499
139865;753;753;9506
140883;791;791;9456
141902;791;791;9457
142921;791;791;9466
143942;807;807;9457
144960;808;808;9462
145979;810;810;9462
146997;820;820;9461
148015;825;825;9455
149035;838;838;9453
150054;844;844;9448
151072;849;849;9446
152091;862;862;9434
153110;889;889;9399
154130;938;938;9372
155151;966;966;9349
156173;959;959;9346
157195;964;964;9344
158213;964;964;9343
159234;1101;1101;9309
160255;1143;1143;9309
161276;1236;1236;9299
162297;1174;1174;9298
163355;1213;1213;9296
164375;1136;1136;9213
165394;1267;1267;9124
166415;1253;1253;9097
167435;1376;1376;9096
168458;1437;1437;9080
169481;1400;1400;9075
170501;1443;1443;9075
171523;1507;1507;9056
172544;1564;1564;9035
173565;1425;1425;9027
174586;1468;1468;9027
175607;1336;1336;9029
176627;1416;1416;9029
177649;1331;1331;9027
178670;1338;1338;8970
179691;1343;1343;8966
180712;1332;1332;8965
181733;1332;1332;8965
182754;1332;1332;8965
183774;1332;1332;8965
184795;1336;1336;8962
185816;1351;1351;8959
186837;1356;1356;8958
187861;1356;1356;8958
188882;1233;1233;9066
189903;1125;1125;9166
190923;1110;1110;9186
191943;1110;1110;9187
192963;1109;1109;9188
193984;1109;1109;9188
195004;1109;1109;9189
196026;1111;1111;9189
197046;1194;1194;9104
198065;1339;1339;9046
199087;1424;1424;9038
200109;1441;1441;9011
201129;1505;1505;8986
202149;1422;1422;8977
203169;1493;1493;8975
204190;1566;1566;8947
205211;1364;1364;9038
206231;1410;1410;9037
207252;1491;1491;9003
208272;1304;1304;8998
209293;1243;1243;9061
210314;1256;1256;9052
211335;1258;1258;9053
212356;1257;1257;9054
213376;1257;1257;9055
214398;1161;1161;9133
215418;1168;1168;9130
216438;1162;1162;9133
217459;1173;1173;9134
218479;1172;1172;9135
219500;1187;1187;9132
220521;1209;1209;9136
221542;1159;1159;9152
222562;1170;1170;9147
223584;1187;1187;9137
224605;1211;1211;9113
225626;1143;1143;9141
226646;1138;1138;9145
227666;1142;1142;9146
228687;1142;1142;9150
229708;1142;1142;9152
230729;1143;1143;9155
