Time;CPU
1054; 17.00
2107; 27.00
3166; 25.00
4224; 37.00
5280; 25.00
6335; 16.00
7388; 14.00
8443; 15.00
9497; 18.00
10552; 19.00
11606; 15.00
12658; 16.00
13711; 16.00
14765; 19.00
15819; 17.00
16874; 23.00
17929; 23.00
18984; 26.00
20040; 26.00
21099; 30.00
22158; 29.00
23215; 17.00
24269; 14.00
25328; 14.00
26383; 15.00
27437; 15.00
28492; 18.00
29549; 18.00
30604; 14.00
31659; 16.00
32715; 15.00
33769; 15.00
34824; 15.00
35880; 15.00
36936; 14.00
37991; 15.00
39046; 14.00
40100; 14.00
41154; 15.00
42210; 14.00
43266; 15.00
44322; 14.00
45378; 14.00
46432; 14.00
47487; 16.00
48544; 14.00
49598; 15.00
50653; 15.00
51709; 14.00
52764; 14.00
53818; 15.00
54874; 15.00
55929; 15.00
56983; 14.00
58039; 16.00
59093; 17.00
60148; 15.00
61205; 15.00
62261; 14.00
63316; 15.00
64372; 15.00
65427; 14.00
66484; 15.00
67539; 15.00
68593; 15.00
69650; 14.00
70706; 15.00
71760; 14.00
72816; 15.00
73871; 14.00
74928; 15.00
75983; 14.00
77037; 14.00
78091; 15.00
79146; 15.00
80201; 15.00
81257; 16.00
82313; 15.00
83369; 15.00
84425; 14.00
85480; 15.00
86536; 14.00
87590; 15.00
88645; 14.00
89700; 15.00
90757; 16.00
91810; 15.00
92865; 15.00
93918; 13.00
94972; 12.00
96026; 11.00
97081; 11.00
98135; 10.00
99190; 10.00
100243; 17.00
101297; 58.00
102350; 61.00
103403; 57.00
104455; 57.00
105508; 58.00
106564; 65.00
107617; 63.00
108672; 64.00
109727; 67.00
110782; 63.00
111835; 55.00
112889; 49.00
113940; 41.00
114990; 33.00
116042; 17.00
117094; 20.00
118147; 20.00
119200; 19.00
120255; 19.00
121308; 22.00
122361; 23.00
123416; 23.00
124471; 23.00
125530; 21.00
126584; 19.00
127638; 20.00
128692; 19.00
129748; 19.00
130803; 19.00
131857; 20.00
132913; 19.00
133967; 19.00
135020; 19.00
136077; 19.00
137132; 20.00
138186; 26.00
139238; 17.00
140290; 32.00
141341; 33.00
142395; 30.00
143449; 34.00
144503; 55.00
145555; 56.00
146607; 52.00
147660; 55.00
148714; 52.00
149767; 54.00
150821; 56.00
151874; 53.00
152936; 40.00
153990; 18.00
155044; 22.00
156099; 21.00
157155; 21.00
158214; 25.00
159272; 15.00
160328; 15.00
161383; 15.00
162439; 14.00
163494; 15.00
164548; 22.00
165603; 16.00
166660; 15.00
167713; 14.00
168768; 15.00
169820; 15.00
170878; 14.00
171934; 15.00
172990; 15.00
174044; 14.00
175101; 15.00
176157; 14.00
177211; 18.00
178268; 17.00
179326; 19.00
180384; 20.00
181442; 19.00
182500; 20.00
183558; 20.00
184615; 22.00
185673; 17.00
186731; 18.00
187789; 17.00
188846; 17.00
189904; 19.00
190961; 17.00
192018; 17.00
193082; 19.00
194139; 16.00
195198; 18.00
196251; 15.00
197306; 15.00
198361; 14.00
199417; 15.00
200471; 14.00
201525; 15.00
202582; 17.00
203636; 15.00
204692; 19.00
205747; 22.00
206804; 17.00
207862; 16.00
208918; 16.00
209982; 17.00
211039; 17.00
212096; 20.00
213148; 17.00
214206; 16.00
215260; 16.00
216317; 15.00
217373; 15.00
218429; 22.00
219484; 18.00
220541; 36.00
221598; 35.00
222655; 33.00
223711; 28.00
224765; 30.00
225826; 30.00
226882; 28.00
227939; 26.00
228998; 18.00
230058; 18.00
231118; 18.00
232175; 17.00
233238; 17.00
234295; 17.00
235354; 19.00
236412; 17.00
237478; 17.00
238534; 18.00
239594; 18.00
240654; 16.00
241714; 17.00
242773; 17.00
243832; 17.00
244889; 17.00
245947; 17.00
247005; 17.00
248066; 18.00
249123; 20.00
250183; 18.00
251241; 18.00
252299; 17.00
253354; 18.00
254413; 18.00
255473; 18.00
256531; 18.00
257589; 17.00
258647; 17.00
259707; 17.00
260765; 17.00
261822; 19.00
262878; 19.00
263935; 16.00
264993; 17.00
266052; 16.00
267109; 17.00
268165; 18.00
269221; 19.00
270277; 21.00
271337; 36.00
272390; 43.00
273448; 20.00
274504; 29.00
275559; 22.00
276615; 17.00
277673; 25.00
278728; 22.00
279784; 17.00
280841; 18.00
281896; 18.00
282952; 16.00
284010; 16.00
285066; 18.00
286123; 17.00
287178; 16.00
288234; 17.00
289288; 17.00
290342; 19.00
291398; 16.00
292454; 17.00
293509; 17.00
294564; 16.00
295619; 16.00
296673; 17.00
297728; 17.00
298786; 17.00
299840; 15.00
300896; 16.00
301950; 16.00
303007; 17.00
304062; 21.00
305117; 16.00
306174; 16.00
307230; 21.00
308287; 21.00
309346; 19.00
310401; 16.00
311461; 19.00
312518; 17.00
313576; 16.00
314631; 17.00
315689; 23.00
316743; 28.00
317797; 30.00
318855; 21.00
319913; 19.00
320970; 20.00
322028; 22.00
323084; 18.00
324138; 26.00
325193; 24.00
326246; 27.00
327300; 32.00
328352; 28.00
329407; 36.00
330464; 31.00
331522; 24.00
332581; 27.00
333637; 28.00
334693; 33.00
335747; 31.00
336799; 38.00
337852; 36.00
338906; 27.00
339964; 23.00
341019; 38.00
342075; 21.00
343129; 43.00
344185; 29.00
345243; 26.00
346295; 30.00
347353; 26.00
348409; 23.00
349466; 30.00
350522; 34.00
351577; 23.00
352634; 23.00
353691; 24.00
354748; 26.00
355805; 28.00
356858; 25.00
357910; 32.00
358966; 29.00
360021; 23.00
361078; 28.00
362134; 45.00
363189; 38.00
364243; 34.00
365297; 25.00
366355; 35.00
367413; 19.00
368477; 18.00
369535; 17.00
370593; 20.00
371650; 17.00
372706; 18.00
373765; 20.00
374820; 20.00
375876; 20.00
376933; 17.00
377992; 18.00
379051; 22.00
380104; 19.00
381165; 31.00
382220; 33.00
383277; 22.00
384331; 54.00
385383; 52.00
386437; 53.00
387491; 55.00
388544; 56.00
389601; 53.00
390654; 55.00
391709; 50.00
392761; 53.00
393813; 49.00
394870; 17.00
395929; 23.00
396994; 24.00
398052; 20.00
399111; 21.00
400168; 20.00
401225; 22.00
402281; 20.00
403337; 21.00
404396; 22.00
405455; 26.00
406511; 25.00
407568; 25.00
408624; 26.00
409679; 27.00
410737; 24.00
411796; 29.00
412854; 20.00
413910; 24.00
414966; 20.00
416023; 27.00
417078; 20.00
418137; 21.00
419194; 23.00
420252; 23.00
421310; 25.00
422368; 20.00
423425; 22.00
424481; 23.00
425538; 21.00
426594; 23.00
427652; 23.00
428710; 23.00
429767; 24.00
430825; 26.00
431883; 26.00
432943; 27.00
434000; 31.00
435059; 26.00
436116; 25.00
437174; 27.00
438231; 19.00
439291; 21.00
440350; 18.00
441409; 21.00
442465; 18.00
443522; 19.00
444579; 24.00
445635; 26.00
446693; 24.00
447750; 22.00
448808; 25.00
449869; 23.00
450925; 21.00
451982; 20.00
453039; 21.00
454095; 22.00
455152; 21.00
456209; 25.00
457267; 27.00
458326; 24.00
459383; 26.00
460442; 24.00
461498; 27.00
462552; 25.00
463610; 25.00
464668; 21.00
465725; 26.00
466781; 20.00
467838; 18.00
468896; 18.00
469957; 17.00
471017; 18.00
472077; 23.00
473134; 24.00
474192; 19.00
475249; 21.00
476305; 21.00
477362; 21.00
478420; 21.00
479479; 20.00
480537; 25.00
481594; 23.00
482652; 28.00
483709; 28.00
484765; 25.00
485822; 31.00
486879; 49.00
487933; 57.00
488987; 54.00
490042; 52.00
491096; 56.00
492150; 52.00
493204; 57.00
494257; 50.00
495310; 55.00
496362; 56.00
497415; 26.00
498470; 24.00
499526; 21.00
500583; 18.00
501640; 18.00
502697; 18.00
503754; 20.00
504811; 20.00
505867; 21.00
506924; 21.00
507982; 22.00
509039; 23.00
510095; 21.00
511153; 22.00
512210; 22.00
513266; 23.00
514322; 25.00
515377; 29.00
516432; 26.00
517486; 30.00
518542; 27.00
519598; 20.00
520654; 18.00
521712; 18.00
522773; 20.00
523830; 19.00
524887; 20.00
525946; 21.00
527002; 20.00
528059; 20.00
529116; 21.00
530174; 21.00
531230; 25.00
532286; 25.00
533343; 22.00
534399; 24.00
535457; 27.00
536514; 27.00
537571; 26.00
538627; 27.00
539685; 17.00
540743; 18.00
541800; 17.00
542858; 17.00
543914; 22.00
544970; 22.00
546028; 22.00
547081; 22.00
548136; 21.00
549193; 20.00
550251; 23.00
551307; 26.00
552367; 23.00
553424; 25.00
554482; 26.00
