Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;116;116;10301
1030;209;209;10194
2053;258;258;10135
3075;297;297;10096
4098;325;325;10015
5120;319;319;9996
6140;457;457;9942
7166;512;512;9867
8188;408;408;10017
9210;460;460;9942
10234;486;486;9923
11255;469;469;9866
12277;493;493;9833
13299;507;507;9839
14320;521;521;9825
15341;507;507;9840
16362;682;682;9680
17385;721;721;9648
18407;751;751;9607
19434;768;768;9594
20456;783;783;9574
21478;848;848;9476
22500;868;868;9442
23521;947;947;9477
24544;1014;1014;9404
25566;1037;1037;9380
26587;1082;1082;9321
27608;1070;1070;9311
28630;1006;1006;9339
29651;804;804;9536
30671;803;803;9535
31692;818;818;9509
32713;811;811;9510
33734;816;816;9507
34755;813;813;9503
35776;827;827;9501
36799;859;859;9493
37820;864;864;9465
38842;885;885;9471
39862;862;862;9464
40883;844;844;9453
41904;877;877;9444
42927;861;861;9437
43948;911;911;9388
44970;848;848;9457
45992;921;921;9375
47012;847;847;9460
48033;858;858;9459
49054;854;854;9459
50075;860;860;9449
51097;864;864;9435
52118;919;919;9441
53139;878;878;9425
54164;867;867;9437
55184;848;848;9458
56204;954;954;9462
57225;864;864;9447
58246;842;842;9463
59266;820;820;9480
60288;848;848;9483
61309;836;836;9470
62330;842;842;9482
63351;837;837;9474
64372;844;844;9465
65394;847;847;9461
66446;859;859;9458
67471;883;883;9458
68492;857;857;9458
69512;913;913;9395
70533;858;858;9458
71555;850;850;9458
72576;852;852;9453
73602;881;881;9451
74623;867;867;9437
75643;882;882;9435
76664;869;869;9444
77685;855;855;9464
78707;850;850;9460
79728;829;829;9491
80749;827;827;9486
81771;812;812;9504
82792;825;825;9504
83814;823;823;9499
84833;829;829;9492
85856;858;858;9490
86878;838;838;9480
87899;868;868;9472
88920;862;862;9460
89942;830;830;9486
90962;832;832;9480
91982;822;822;9491
93003;821;821;9493
94023;823;823;9499
95043;802;802;9497
96065;815;815;9486
97085;827;827;9487
98106;825;825;9487
99127;833;833;9486
100151;823;823;9490
101170;794;794;9521
102189;795;795;9524
103208;723;723;9581
104226;710;710;9604
105246;688;688;9642
106265;688;688;9644
107284;687;687;9615
108302;687;687;9609
109321;687;687;9610
110340;687;687;9606
111359;687;687;9610
112378;667;667;9623
113397;672;672;9614
114417;672;672;9612
115439;672;672;9598
116460;672;672;9607
117481;672;672;9604
118502;672;672;9602
119524;672;672;9586
120545;672;672;9575
121568;672;672;9584
122589;672;672;9584
123611;672;672;9581
124633;672;672;9572
125654;672;672;9576
126676;672;672;9572
127697;672;672;9570
128719;672;672;9573
129741;672;672;9573
130763;672;672;9565
131784;672;672;9564
132806;672;672;9560
133828;672;672;9562
134848;705;705;9527
135867;707;707;9522
136888;773;773;9457
137908;773;773;9460
138928;773;773;9469
139947;803;803;9474
140966;783;783;9491
141985;782;782;9498
143004;791;791;9499
144022;792;792;9508
145042;806;806;9506
146060;811;811;9502
147079;796;796;9533
148098;817;817;9526
149117;817;817;9525
150135;831;831;9512
151154;834;834;9507
152173;862;862;9480
153194;907;907;9447
154217;944;944;9418
155238;936;936;9415
156260;933;933;9429
157282;934;934;9428
158303;1103;1103;9371
159325;1152;1152;9364
160346;1048;1048;9327
161368;1164;1164;9320
162391;1213;1213;9323
163412;1099;1099;9264
164434;1201;1201;9207
165456;1194;1194;9193
166477;1302;1302;9191
167499;1346;1346;9190
168522;1307;1307;9187
169543;1348;1348;9187
170564;1392;1392;9186
171586;1437;1437;9169
172608;1301;1301;9171
173629;1345;1345;9167
174652;1218;1218;9154
175672;1300;1300;9162
176694;1230;1230;9142
177714;1295;1295;9058
178737;1281;1281;9083
179759;1279;1279;9083
180780;1285;1285;9070
181802;1285;1285;9069
182823;1285;1285;9069
