Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10287
1030;208;208;10184
2052;251;251;10120
3075;294;294;10074
4096;323;323;10063
5123;313;313;10048
6144;425;425;9901
7166;495;495;9907
8188;385;385;10060
9209;390;390;9996
10231;444;444;9964
11253;490;490;9900
12275;464;464;9864
13295;475;475;9860
14316;496;496;9827
15337;512;512;9825
16359;660;660;9693
17380;713;713;9639
18401;734;734;9600
19422;766;766;9569
20443;773;773;9567
21465;863;863;9501
22486;811;811;9513
23508;891;891;9529
24531;959;959;9458
25554;988;988;9428
26613;1014;1014;9391
27634;1088;1088;9310
28656;954;954;9387
29678;952;952;9387
30698;817;817;9505
31718;907;907;9431
32738;1005;1005;9375
33759;1053;1053;9358
34780;990;990;9330
35802;991;991;9321
36823;1037;1037;9259
37846;1046;1046;9314
38868;1093;1093;9300
39889;1010;1010;9283
40911;983;983;9331
41930;1180;1180;9257
42951;1022;1022;9278
43975;1060;1060;9255
44997;1100;1100;9239
46019;1060;1060;9222
47041;996;996;9273
48067;1018;1018;9277
49088;991;991;9271
50109;995;995;9265
51132;1024;1024;9260
52155;998;998;9255
53181;1006;1006;9252
54203;1016;1016;9244
55225;1017;1017;9245
56246;990;990;9272
57267;1014;1014;9253
58288;1015;1015;9252
59307;1011;1011;9242
60327;959;959;9268
61345;959;959;9276
62364;960;960;9281
63383;945;945;9296
64403;945;945;9299
65421;939;939;9345
66440;941;941;9340
67459;943;943;9340
68479;883;883;9373
69499;883;883;9377
70518;883;883;9383
71538;823;823;9447
72559;821;821;9456
73579;826;826;9455
74600;826;826;9463
75621;826;826;9456
76643;826;826;9461
77665;826;826;9454
78687;826;826;9452
79708;826;826;9424
80731;826;826;9425
81752;826;826;9426
82774;826;826;9423
83796;826;826;9426
84817;826;826;9424
85837;826;826;9424
86859;826;826;9423
87880;826;826;9428
88902;826;826;9427
89923;826;826;9418
90945;826;826;9418
91966;826;826;9421
92987;826;826;9421
94009;826;826;9416
95030;899;899;9404
96050;911;911;9413
97071;1178;1178;9139
98089;1190;1190;9124
99110;1286;1286;9060
100137;1550;1550;8801
101157;1552;1552;8798
102178;1621;1621;8718
103199;1680;1680;8668
104220;1683;1683;8662
105240;1730;1730;8608
106260;1775;1775;8564
107280;1867;1867;8438
108300;1870;1870;8436
109320;1943;1943;8401
110342;2060;2060;8298
111373;2266;2266;8235
112407;2346;2346;8224
113430;2381;2381;8179
114472;2506;2506;8060
115498;2607;2607;7985
116528;2331;2331;8008
117558;2346;2346;7997
118585;2378;2378;7956
119614;2379;2379;7956
120643;2384;2384;7954
121675;2384;2384;7953
122707;2435;2435;7909
123739;2652;2652;7712
124781;2696;2696;7716
125811;2738;2738;7708
126843;2796;2796;7687
127874;2856;2856;7477
128907;2841;2841;7502
129935;2841;2841;7502
130965;2841;2841;7501
131997;2830;2830;7501
133023;2828;2828;7504
134052;2839;2839;7498
135084;2850;2850;7487
136105;2838;2838;7545
137134;2913;2913;7544
138163;2947;2947;7543
139191;3006;3006;7499
140217;3004;3004;7315
141242;3010;3010;7312
142271;3010;3010;7312
143301;3010;3010;7311
144328;2965;2965;7336
145358;2780;2780;7494
146386;2698;2698;7573
147417;2707;2707;7576
148451;2907;2907;7514
149487;3094;3094;7361
150520;3163;3163;7333
151548;3263;3263;7249
152575;2933;2933;7340
153604;3057;3057;7316
154630;3155;3155;7312
155656;3155;3155;7282
156682;3193;3193;7095
157703;3187;3187;7107
158739;3187;3187;7107
159771;3182;3182;7106
160805;3179;3179;7107
161830;3205;3205;7102
162859;3227;3227;7106
163889;3166;3166;7192
164918;2913;2913;7341
165950;2849;2849;7415
166987;2835;2835;7467
168015;2812;2812;7471
169047;3023;3023;7265
170074;3047;3047;7234
171114;3066;3066;7214
172141;3070;3070;7219
173170;3076;3076;7215
174196;2910;2910;7321
175227;2806;2806;7426
176254;2718;2718;7518
177287;2667;2667;7581
178318;2718;2718;7647
179342;2792;2792;7648
180378;2922;2922;7455
181400;2760;2760;7482
182425;2750;2750;7472
183452;2761;2761;7480
184481;2794;2794;7466
185508;2868;2868;7419
186534;3136;3136;7266
187565;3323;3323;7287
188589;3428;3428;7270
189615;3600;3600;7174
190661;3041;3041;7211
191688;3060;3060;7194
192718;3177;3177;7085
193754;3175;3175;7088
194784;3175;3175;7088
195811;3176;3176;7087
196845;3226;3226;7041
197874;3034;3034;7178
198896;3135;3135;7201
199932;3180;3180;7212
200957;3420;3420;6998
201986;3298;3298;6966
203016;3272;3272;6977
204042;3281;3281;6965
205068;3284;3284;6965
206098;3290;3290;6961
207124;3308;3308;6955
208150;3092;3092;7188
209185;3144;3144;7101
210207;3128;3128;7111
211236;3112;3112;7127
212268;2911;2911;7312
213297;2856;2856;7370
214325;2855;2855;7377
215350;2874;2874;7376
216373;2880;2880;7373
217398;3013;3013;7237
218426;3019;3019;7234
219456;3019;3019;7237
220495;3077;3077;7194
221526;2854;2854;7330
222552;2878;2878;7343
223573;2880;2880;7345
224597;0;0;10413
