hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3424196,3422670,2420620690200,706916,0,98509810500,118986017557900,34748600,0,1950159570600
"scan with file YARA rules",55726,0,907476049100,16284607,0,8937415000,1244103140400,22325362,0,178036010700
"scan with process YARA rules",117,0,203037329200,1735361788,0,14944121300,8591493621200,73431569411,0,216913136700
"parse CAB archive",26,0,143812452100,5531248157,4016000,101759352700,0,0,0,0
"scan object with YARA",98265,0,99935116100,1016996,0,338178100,563492786229400,5734420050,0,216913136700
"scan with meta YARA rules",95791,0,78299598800,817400,0,140688900,1273868627500,13298416,0,178036010700
"apply Sigma rules",2929934,0,72073446500,24599,0,42974000,634611891849100,216595968,0,216913136700
"parse GZIP archive",6632,0,67096073900,10117019,0,930042000,0,0,0,0
"parse registry hive",384,0,55274086000,143942932,0,23872252000,0,0,0,0
"parse log file",214,0,50765835600,237223530,0,16867401000,0,0,0,0
"parse Shim database",21,0,48936342500,2330302023,10064600,12757362300,0,0,0,0
"parse file content",55726,0,42562203000,763776,0,2827400200,1244103140400,22325362,0,178036010700
"parse ZIP archive",312,0,41892802400,134271802,0,22972093700,0,0,0,0
"parse ETL file",236,0,39197733300,166092090,7822400,19946369900,0,0,0,0
"parse SHIM cache",2,0,21902965400,10951482700,805335200,21097630200,0,0,0,0
"schedule scan for executed file",884,0,20373667700,23047135,0,4474047100,0,0,0,0
"parsing Chrome history",5,0,14268238100,2853647620,8099800,14200511000,0,0,0,0
"parse Amcache",4,0,12681998700,3170499675,0,12681998700,0,0,0,0
"parse CHM file",23,0,12361428600,537453417,111419100,1121932700,0,0,0,0
"parse OLE format",22,0,8324608700,378391304,6865600,7097210400,0,0,0,0
"check file existence",107655,0,6941284800,64477,0,4845300,8498767971000,78944479,0,216913136700
"extract process handles",117,0,6829475900,58371588,6573400,546528400,8591493621200,73431569411,0,216913136700
"add meta information",21027,0,5021244700,238799,0,759521700,1273868627500,60582519,0,178036010700
"scan entry",710,0,4222079200,5946590,0,3674210000,0,0,0,0
"check if file was already scanned",106499,0,4029622500,37837,0,7864700,8466483527200,79498244,0,216913136700
"parse RAR archive",15,0,3819649900,254643326,0,1966074600,0,0,0,0
"analyze prefetch file",343,0,3791460400,11053820,1007200,652748400,0,0,0,0
"check file excludes",24764,0,3194808200,129010,0,1560732400,8498767971000,343190436,0,216913136700
"extract process environment variables",117,0,2664677600,22775022,0,38530100,8591493621200,73431569411,0,216913136700
"parse PowerShell module cache",1,0,1689962900,1689962900,1689962900,1689962900,0,0,0,0
"check with STIX IOCs",1149377,0,1587285700,1380,0,3186400,1383681435200,1203853,0,178036010700
"scan process for malicious indicators",117,0,1556189300,13300763,1009400,184250200,8591493621200,73431569411,0,216913136700
"check if object should be logged",2929934,0,1412398800,482,0,15836400,634611891849100,216595968,0,216913136700
"apply false positive filters",2929934,0,1200692600,409,0,6919400,634611891849100,216595968,0,216913136700
"enrich finding with file information",333,0,1193035100,3582687,0,188486800,76721729500,230395584,0,29765487100
"scan scheduled task image",180,0,1186158600,6589770,0,203882300,88890596300,493836646,0,1952248100
