Time;CPU
1055; 18.00
2111; 26.00
3169; 25.00
4226; 37.00
5284; 26.00
6338; 16.00
7394; 15.00
8448; 15.00
9502; 18.00
10559; 19.00
11614; 15.00
12668; 18.00
13721; 19.00
14776; 18.00
15830; 17.00
16886; 29.00
17941; 24.00
18996; 33.00
20054; 28.00
21109; 17.00
22165; 25.00
23222; 19.00
24279; 14.00
25335; 15.00
26389; 15.00
27445; 16.00
28499; 16.00
29555; 17.00
30608; 32.00
31663; 36.00
32718; 34.00
33775; 29.00
34831; 31.00
35885; 40.00
36940; 31.00
37998; 28.00
39054; 31.00
40109; 35.00
41165; 33.00
42220; 29.00
43275; 35.00
44331; 30.00
45384; 29.00
46441; 35.00
47497; 43.00
48552; 43.00
49609; 29.00
50665; 31.00
51719; 33.00
52773; 38.00
53828; 37.00
54884; 29.00
55939; 34.00
56994; 37.00
58049; 40.00
59107; 35.00
60160; 12.00
61214; 9.00
62266; 9.00
63319; 9.00
64375; 9.00
65429; 49.00
66481; 59.00
67532; 59.00
68586; 55.00
69639; 61.00
70692; 67.00
71746; 66.00
72800; 57.00
73853; 63.00
74906; 70.00
75964; 62.00
77017; 49.00
78069; 59.00
79123; 44.00
80179; 17.00
81235; 20.00
82289; 21.00
83344; 20.00
84399; 19.00
85456; 22.00
86512; 23.00
87567; 23.00
88623; 23.00
89678; 21.00
90733; 21.00
91789; 20.00
92843; 19.00
93898; 19.00
94954; 19.00
96008; 19.00
97063; 20.00
98119; 19.00
99176; 18.00
100232; 21.00
101285; 19.00
102339; 28.00
103391; 23.00
104455; 82.00
105510; 83.00
106567; 99.00
107623; 96.00
108679; 99.00
109736; 99.00
110796; 99.00
111853; 99.00
112914; 99.00
113976; 99.00
115036; 98.00
116095; 68.00
117150; 45.00
118212; 35.00
119268; 43.00
120332; 62.00
121389; 61.00
122451; 39.00
123516; 48.00
124587; 57.00
125644; 41.00
126704; 45.00
127759; 62.00
128822; 74.00
129882; 68.00
130943; 68.00
132005; 71.00
133066; 54.00
134124; 51.00
135178; 62.00
136238; 58.00
137298; 68.00
138362; 67.00
139430; 64.00
140498; 64.00
141566; 64.00
142631; 64.00
143703; 64.00
144774; 63.00
145842; 69.00
146907; 64.00
147974; 63.00
149039; 64.00
150105; 64.00
151167; 63.00
152234; 70.00
153298; 64.00
154370; 63.00
155434; 63.00
156503; 64.00
157572; 71.00
158638; 71.00
159706; 65.00
160772; 62.00
161837; 64.00
162901; 70.00
163965; 65.00
165023; 71.00
166091; 46.00
167149; 29.00
168206; 39.00
169273; 74.00
170343; 56.00
171404; 44.00
172459; 42.00
173516; 74.00
174584; 65.00
175642; 63.00
176712; 63.00
177773; 72.00
178838; 70.00
179903; 71.00
180965; 78.00
182036; 87.00
183095; 88.00
184159; 77.00
185220; 90.00
186289; 84.00
187357; 83.00
188424; 79.00
189495; 80.00
190574; 79.00
191648; 78.00
192721; 80.00
193789; 78.00
194864; 79.00
195954; 77.00
197032; 78.00
198105; 81.00
199183; 82.00
200247; 76.00
201316; 76.00
202386; 81.00
203457; 79.00
204526; 82.00
205597; 74.00
206654; 74.00
207717; 54.00
208774; 43.00
209833; 52.00
210900; 73.00
211971; 56.00
213026; 41.00
214086; 52.00
215142; 69.00
216203; 61.00
217267; 62.00
218326; 70.00
219400; 83.00
220461; 90.00
221523; 76.00
222589; 89.00
223648; 93.00
224717; 83.00
225788; 79.00
226857; 81.00
227935; 80.00
229006; 81.00
230073; 79.00
231145; 81.00
232219; 80.00
233286; 72.00
234366; 69.00
235439; 70.00
236514; 64.00
237584; 74.00
238664; 72.00
239737; 72.00
240801; 82.00
241878; 75.00
242937; 67.00
243995; 69.00
245067; 34.00
246123; 29.00
247181; 43.00
248242; 47.00
249298; 69.00
250355; 48.00
251416; 47.00
252472; 48.00
253529; 73.00
254595; 71.00
255661; 81.00
256721; 91.00
257787; 86.00
258852; 84.00
259917; 81.00
260983; 82.00
262057; 82.00
263128; 81.00
264196; 82.00
265265; 78.00
266338; 83.00
267404; 79.00
268475; 76.00
269537; 82.00
270609; 77.00
271672; 78.00
272739; 60.00
273802; 16.00
274856; 5.00
Overall; 54.00
