hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273622,560947,802088846243,629769,3336,21361008888,32264732213909,25333051,0,21526077284
"scan with file YARA rules",105882,0,299254188086,2826298,1197475,3613619135,15510458996243,146488156,6603,17724458763
"scan with meta YARA rules",249143,0,87194230451,349976,89190,3594325387,27103572506483,108787212,6603,17724458763
"scan object with YARA",50021,0,83306195915,1665424,345589,2921233291,15085480543652,301582946,6603,20938495411
"scan with process YARA rules",68,0,63867508070,939228059,38456208,4318826186,621203633530,9135347551,6603,20938495411
"apply Sigma rules",994986,0,41639706455,41849,7043,42022553,220538388915163,221649740,1713,20938495411
"schedule scan for symlink target",59499,0,27945687054,469683,8156,367362720,3686291971611,61955528,18506,2961329778
"parse ZIP archive",190,0,27496925359,144720659,202595,10740788450,52635168506,277027202,18506,838848003
"parse log file",135,0,27216530934,201603932,2064,2439780237,37332839844,276539554,18506,1571967410
"parse GZIP archive",10164,0,26725831444,2629460,45016,2619874757,1643876426666,161735185,18506,1640095201
"compare to ThorDB",156,0,17375875054,111383814,28261384,155035319,360755693653,2312536497,28875,4639721823
"scan process for malicious indicators",68,0,15499893350,227939608,78359,6080203665,621203633530,9135347551,6603,20938495411
"scan object's command line with YARA",68,0,12565380176,184785002,874589,3626622460,621203633530,9135347551,6603,20938495411
"parse file content",105882,0,10117527718,95554,2235,515034529,15510458996243,146488156,6603,17724458763
"check file excludes",90353,0,8414535714,93129,140,2345802888,11701752456479,129511498,6603,17724458763
"add meta information",45660,0,4748714434,104001,2124,2390312528,9010611809873,197341476,6603,17724458763
"check process excludes",208,0,3084052562,14827175,220,2683816179,1136661749591,5464719949,6603,21526077284
"parse journald format",5,0,2432304681,486460936,32990888,1688415832,681133111,136226622,18506,254900115
"check file existence",308982,0,1793141885,5803,140,2324676,30627423896502,99123650,6603,17724458763
"check with STIX IOCs",105882,0,1014139386,9578,751,4079716,15510458996243,146488156,6603,17724458763
"check if file was already scanned",308849,0,940409596,3044,110,31497408,30595081630489,99061617,6603,17724458763
"check if object should be logged",994986,0,661139567,664,220,2089627,220538388915163,221649740,1713,20938495411
"apply hash IOCs",105882,0,600851540,5674,2635,218807,15510458996243,146488156,6603,17724458763
"search for Cobalt Strike beacons",179867,0,586609064,3261,761,831256,22865366333942,127123743,6603,20938495411
"extract process environment variables",68,0,570860736,8395010,113295,405310127,621203633530,9135347551,6603,20938495411
"extract process handles",68,0,513645648,7553612,214078,439361669,621203633530,9135347551,6603,20938495411
"apply false positive filters",994986,0,437604915,439,190,13426162,220538388915163,221649740,1713,20938495411
"deduplicate reasons",249143,0,395507436,1587,111,1716386,27103572506483,108787212,6603,17724458763
"limit frequent matches",994986,0,386525900,388,131,1317173,220538388915163,221649740,1713,20938495411
"parse TARGZ archive",1,0,370020643,370020643,370020643,370020643,21216479,21216479,21216479,21216479
"store time information about deep scan",105882,0,323258263,3053,552,7736594,15510458996243,146488156,6603,17724458763
"check if deep scan is needed",249143,0,273142482,1096,191,1487650,27103572506483,108787212,6603,17724458763
"parse TAR archive",1,0,145296784,145296784,145296784,145296784,18506,18506,18506,18506
"check if maximum file size is exceeded",249143,0,132150001,530,140,1075892,27103572506483,108787212,6603,17724458763
"fill in interesting content",249143,0,113448656,455,170,3336676,27103572506483,108787212,6603,17724458763
"log object",502,0,87951023,175201,952,1400232,993447337908,1978978760,6603,20938495411
"log file",249143,0,63182506,253,111,112535,27103572506483,108787212,6603,17724458763
"parsing Firefox history",1,0,55699363,55699363,55699363,55699363,77180647,77180647,77180647,77180647
"parse authorized_keys format",1,0,27059238,27059238,27059238,27059238,184640676,184640676,184640676,184640676
"enrich finding with file information",45,0,13394788,297661,14136,4700980,4144843707,92107637,8317,826671316
"initialize process memory reader",68,0,12839035,188809,100533,302007,621203633530,9135347551,6603,20938495411
"truncate long values",502,0,12179278,24261,781,2886849,993447337908,1978978760,6603,20938495411
"parse system crontab",3,0,7635703,2545234,11262,4572076,359139167,119713055,91314799,151948288
"parse OLE format",14,0,6854852,489632,49876,2105778,2784922145,198923010,18506,317211958
"schedule scan for executable",156,0,5004888,32082,14869,109208,360755693653,2312536497,28875,4639721823
"scan eBPF program with file YARA rules",1,0,2069149,2069149,2069149,2069149,15940,15940,15940,15940
"retrieve interesting process memory",68,0,1432940,21072,3006,82276,621203633530,9135347551,6603,20938495411
"check for C2 IOCs",8,0,1183621,147952,54634,372081,3656889582,457111197,9097441,1714360855
"truncate unimportant process memory sections",68,0,1050123,15442,4519,63741,621203633530,9135347551,6603,20938495411
"analyze process connection",68,0,971468,14286,1403,359005,621203633530,9135347551,6603,20938495411
"unpack UPX",3,0,902471,300823,269053,330491,36888657,12296219,18506,36851645
"log md5 to csv",38,0,476726,12545,130,46659,2458806152,64705425,17935,220300638
"check file mode",156,0,393455,2522,812,4939,360755693653,2312536497,28875,4639721823
"check for known evil services",156,0,276981,1775,1082,3657,360755693653,2312536497,28875,4639721823
"parse mail",5,0,110352,22070,11992,38784,2268230852,453646170,175130968,938346740
"scan dependent files",35,0,21670,619,260,1483,142227081,4063630,14468,7730352
"check for port 0",6,0,8817,1469,571,1803,3502528288,583754714,9097441,1714360855
"check if profile is recent",1,0,8045,8045,8045,8045,8317,8317,8317,8317
"check for network pipes",6,0,3997,666,240,1363,3502528288,583754714,9097441,1714360855
