hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273853,1273517,1252074328960,982903,0,236793174279,30118827099736,23643879,0,521612254518
"scan with file YARA rules",105848,0,254071962509,2400347,958570,3288024491,244016850890,2305351,5139,6594616677
"schedule scan for symlink target",59432,0,119108933507,2004121,25799,16952501029,24057977662,404798,9708,6558875391
"scan with meta YARA rules",249033,0,62348443372,250362,87067,38782410,269105907418,1080603,5139,6594616677
"scan with process YARA rules",68,0,57958186510,852326272,36877775,4033246775,349452,5139,5139,5139
"scan object with YARA",49633,0,51567592108,1038977,333005,7604362,564733031261,11378176,4459,6594616677
"parse GZIP archive",10164,0,46556590793,4580538,101053,2418825439,120870288,11892,11892,11892
"parse ZIP archive",190,0,44258107632,232937408,3901325,16888059241,2259480,11892,11892,11892
"apply Sigma rules",995225,0,40746556381,40942,6964,18086515,575978011325,578741,4459,6594616677
"parse log file",135,0,23864291751,176772531,2064,2262389117,1605420,11892,11892,11892
"parse file content",105848,0,9777603720,92374,2184,473002217,244016850890,2305351,5139,6594616677
"compare to ThorDB",156,0,4971401250,31867956,27777098,39966019,290815115068,1864199455,9708,6594616677
"check file excludes",90286,0,4673545103,51763,120,38837074,364924100504,4041868,5139,6594616677
"parse journald format",5,0,2764273941,552854788,36420232,2028397621,59460,11892,11892,11892
"add meta information",45268,0,2546052320,56243,2185,5083041,266682734038,5891197,5139,6594616677
"check file existence",308864,0,1674827810,5422,210,502831,367523430080,1189919,5139,6594616677
"scan process for malicious indicators",68,0,1415466703,20815686,162391,169995999,349452,5139,5139,5139
"schedule scan for executable",156,0,1311112500,8404567,189671,159837744,290815115068,1864199455,9708,6594616677
"check with STIX IOCs",105848,0,1121089442,10591,972,41835617,244016850890,2305351,5139,6594616677
"extract process environment variables",68,0,984607102,14479516,166597,35203571,349452,5139,5139,5139
"extract process handles",68,0,799354232,11755209,2209136,88895322,349452,5139,5139,5139
"search for Cobalt Strike beacons",179830,0,669560668,3723,801,871103,244931273820,1362015,5139,6594616677
"check if file was already scanned",308731,0,666722273,2159,120,26322702,367521848444,1190427,5139,6594616677
"apply hash IOCs",105848,0,591049875,5583,2124,125219,244016850890,2305351,5139,6594616677
"check if object should be logged",995225,0,586502920,589,220,249957,575978011325,578741,4459,6594616677
"parse TARGZ archive",1,0,422919702,422919702,422919702,422919702,11892,11892,11892,11892
"apply false positive filters",995225,0,376502985,378,190,953339,575978011325,578741,4459,6594616677
"deduplicate reasons",249033,0,356433796,1431,160,307516,269105907418,1080603,5139,6594616677
"limit frequent matches",995225,0,330411901,331,129,77086,575978011325,578741,4459,6594616677
"store time information about deep scan",105848,0,292399447,2762,1063,59403,244016850890,2305351,5139,6594616677
"check if deep scan is needed",249033,0,278176547,1117,169,244476,269105907418,1080603,5139,6594616677
"check if maximum file size is exceeded",249033,0,161239746,647,200,70004,269105907418,1080603,5139,6594616677
"fill in interesting content",249033,0,108776359,436,160,327365,269105907418,1080603,5139,6594616677
"scan object's command line with YARA",68,0,76824735,1129775,875270,2170923,349452,5139,5139,5139
"log file",249033,0,60665008,243,120,41771,269105907418,1080603,5139,6594616677
"parse TAR archive",1,0,41710758,41710758,41710758,41710758,11892,11892,11892,11892
"parse authorized_keys format",1,0,33136145,33136145,33136145,33136145,11892,11892,11892,11892
"parsing Firefox history",1,0,30230550,30230550,30230550,30230550,11892,11892,11892,11892
"truncate long values",502,0,15051621,29983,661,4696342,298001617236,593628719,4459,6594616677
"parse OLE format",14,0,13146228,939016,44865,3858945,166488,11892,11892,11892
"parse system crontab",3,0,12238606,4079535,7524,9631450,35676,11892,11892,11892
"initialize process memory reader",68,0,10025466,147433,87226,216162,349452,5139,5139,5139
"enrich finding with file information",45,0,9200733,204460,12143,514873,35623069,791623,9708,35102266
"log object",502,0,8738202,17406,931,996882,298001617236,593628719,4459,6594616677
"check process excludes",208,0,8698480,41819,301,476629,3169173475157,15236410938,5139,62228037867
"analyze process connection",68,0,7676040,112882,3077,2830371,349452,5139,5139,5139
"scan eBPF program with file YARA rules",1,0,1994405,1994405,1994405,1994405,13806,13806,13806,13806
"retrieve interesting process memory",68,0,1462540,21507,2785,65546,349452,5139,5139,5139
"check for C2 IOCs",8,0,1398741,174842,69924,317246,54618,6827,5139,11892
"unpack UPX",3,0,1087564,362521,263763,418258,35676,11892,11892,11892
"truncate unimportant process memory sections",68,0,1066272,15680,4570,53222,349452,5139,5139,5139
"log md5 to csv",38,0,423381,11141,130,39755,35542270,935322,11892,35102266
"check for known evil services",156,0,392340,2515,982,6864,290815115068,1864199455,9708,6594616677
"check file mode",156,0,361275,2315,1182,9377,290815115068,1864199455,9708,6594616677
"parse mail",5,0,92468,18493,9298,30629,59460,11892,11892,11892
"scan dependent files",35,0,18456,527,221,1593,405667759,11590507,2300940,21919751
"check if profile is recent",1,0,10710,10710,10710,10710,11631,11631,11631,11631
"check for port 0",6,0,10280,1713,1032,2184,30834,5139,5139,5139
"check for network pipes",6,0,5830,971,420,1372,30834,5139,5139,5139
