hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3412233,1305700,4841278087600,1418800,0,127256985200,328967850064400,96408378,0,169256488000
"scan with file YARA rules",55745,0,1503231057700,26966204,0,27833491100,168207501363300,3017445535,0,169256488000
"scan with meta YARA rules",95832,0,819953036200,8556150,0,27833654600,259223501947400,2704978524,0,169256488000
"scan object with YARA",115941,0,433969331400,3743018,0,11881843600,161585767382400,1393689612,0,161297581200
"scan with process YARA rules",119,0,243808770500,2048813197,0,18507816900,1607651422000,13509675815,0,38279227200
"parse CAB archive",26,0,171933409400,6612823438,0,130123531200,176608829900,6792647303,0,54135021200
"parse file content",55745,0,95855670800,1719538,0,9285790200,168207501363300,3017445535,0,169256488000
"apply Sigma rules",2917920,0,94394477600,32349,0,42356300,6507360483787000,2230136701,0,169256488000
"scan process for malicious indicators",119,0,58313014500,490025331,1004700,17933268300,1607651422000,13509675815,0,38279227200
"parse log file",205,0,57566322500,280811329,0,21005877100,701606210900,3422469321,0,112652325400
"parse registry hive",383,0,50415370700,131632821,0,15277179200,1228185277400,3206750071,0,78164270300
"parse ETL file",234,0,46883658900,200357516,8548000,14500396700,1975211387300,8441074304,0,100326767400
"parse GZIP archive",6632,0,44365421600,6689599,0,1534918500,42014554867900,6335125884,0,167979761000
"parse Shim database",21,0,37335840200,1777897152,0,11752102200,157895009300,7518809966,0,64225733100
"parse SHIM cache",2,0,23458245900,11729122950,10189723900,13268522000,4422900,2211450,0,4422900
"schedule scan for executed file",884,0,19469171200,22023949,0,6992751900,3539132975300,4003544089,0,12222674400
"scan object's command line with YARA",119,0,17280558100,145214773,0,2409269400,1607651422000,13509675815,0,38279227200
"check file existence",107716,0,17129184500,159021,0,44391300,277152178132400,2572989882,0,169256488000
"parse ZIP archive",312,0,16940387300,54296113,0,6478525100,353293900600,1132352245,0,44896483400
"parsing Chrome history",5,0,14886207000,2977241400,10603500,14777616400,656180000,131236000,0,631095500
"analyze prefetch file",343,0,11155141100,32522277,0,3138188600,4149920481600,12098893532,0,117592993900
"parse Amcache",4,0,10819576000,2704894000,0,10819576000,11263452500,2815863125,0,5754606700
"check file excludes",24782,0,10522910400,424619,0,2010390600,33505366166900,1352004122,0,161297581200
"log object",73764,0,10163827400,137788,0,116693000,220758538557200,2992767997,0,169256488000
"add meta information",21082,0,9303727400,441311,0,1318940900,32734309495200,1552713665,0,161297581200
"check if file was already scanned",106544,0,8750919600,82134,0,42200500,276776988277600,2597771702,0,169256488000
"apply handle IOCs",6414,0,8375564600,1305825,0,2239060500,4501622325200,701843206,0,18087417900
"parse CHM file",23,0,7532768800,327511686,74371400,903608800,90708353400,3943841452,0,75703813900
"check for suspicious locations",885,0,6589653600,7445936,0,4185008800,3539132975300,3999020311,0,12222674400
"check process excludes",133,0,6032165300,45354626,0,2780200600,1710597574300,12861635896,0,38279227200
"parse Atjobs file",237,0,3193972200,13476675,0,655018900,627975928000,2649687459,0,107640062300
"enrich finding with file information",335,0,2160853100,6450307,0,486369800,211906135600,632555628,0,81027969900
"scan SHIM cache entry for executed file",884,0,2083220600,2356584,0,1047747400,3539132975300,4003544089,0,12222674400
"check with STIX IOCs",1148701,0,1871452700,1629,0,3013400,270270082402400,235283230,0,169256488000
"parse RAR archive",15,0,1739804000,115986933,0,1276214200,60668293500,4044552900,0,22012612400
"extract process handles",119,0,1736090600,14588996,0,40399700,1607651422000,13509675815,0,38279227200
