Time;CPU
1059; 17.00
2117; 26.00
3171; 25.00
4227; 37.00
5284; 27.00
6337; 15.00
7391; 15.00
8447; 15.00
9503; 16.00
10560; 21.00
11613; 16.00
12666; 17.00
13721; 18.00
14773; 19.00
15827; 17.00
16885; 24.00
17941; 26.00
18998; 27.00
20057; 33.00
21119; 19.00
22174; 24.00
23231; 22.00
24294; 14.00
25348; 15.00
26403; 15.00
27457; 15.00
28513; 19.00
29567; 15.00
30622; 15.00
31676; 37.00
32731; 32.00
33785; 29.00
34839; 41.00
35897; 46.00
36954; 45.00
38011; 37.00
39066; 35.00
40126; 38.00
41183; 36.00
42237; 33.00
43294; 29.00
44350; 38.00
45406; 29.00
46462; 29.00
47515; 42.00
48572; 43.00
49626; 40.00
50685; 43.00
51741; 37.00
52796; 40.00
53851; 29.00
54907; 31.00
55961; 37.00
57015; 29.00
58070; 32.00
59126; 18.00
60182; 15.00
61237; 17.00
62292; 15.00
63348; 14.00
64402; 15.00
65457; 13.00
66510; 41.00
67565; 61.00
68619; 62.00
69671; 53.00
70723; 62.00
71776; 61.00
72829; 64.00
73880; 57.00
74935; 65.00
75992; 54.00
77046; 55.00
78098; 44.00
79153; 41.00
80206; 47.00
81260; 17.00
82317; 19.00
83372; 21.00
84428; 20.00
85483; 19.00
86537; 21.00
87594; 23.00
88649; 23.00
89704; 23.00
90760; 22.00
91814; 21.00
92870; 20.00
93925; 19.00
94983; 19.00
96037; 20.00
97091; 19.00
98144; 20.00
99201; 19.00
100257; 18.00
101312; 20.00
102367; 19.00
103424; 25.00
104482; 21.00
105537; 88.00
106589; 73.00
107649; 97.00
108709; 99.00
109767; 97.00
110830; 98.00
111890; 98.00
112950; 99.00
114011; 98.00
115066; 88.00
116123; 47.00
117182; 81.00
118245; 87.00
119308; 50.00
120369; 51.00
121434; 67.00
122502; 53.00
123569; 51.00
124633; 62.00
125696; 69.00
126751; 28.00
127805; 62.00
128865; 49.00
129921; 29.00
130977; 33.00
132035; 45.00
133109; 82.00
134177; 81.00
135249; 82.00
136309; 59.00
137368; 85.00
138437; 49.00
139502; 49.00
140561; 63.00
141630; 60.00
142688; 36.00
143745; 41.00
144802; 33.00
145862; 31.00
146922; 38.00
147991; 46.00
149047; 43.00
150103; 42.00
151166; 39.00
152223; 47.00
153289; 44.00
154349; 44.00
155414; 47.00
156476; 43.00
157535; 43.00
158603; 53.00
159664; 53.00
160721; 54.00
161784; 58.00
162846; 59.00
163908; 59.00
164978; 64.00
166050; 67.00
167122; 64.00
168186; 61.00
169259; 68.00
170323; 63.00
171384; 74.00
172446; 65.00
173513; 70.00
174574; 73.00
175641; 57.00
176701; 53.00
177759; 57.00
178823; 58.00
179880; 52.00
180941; 60.00
181997; 40.00
183052; 75.00
184106; 68.00
185162; 67.00
186224; 65.00
187284; 55.00
188349; 56.00
189406; 49.00
190464; 43.00
191523; 47.00
192580; 65.00
193646; 57.00
194707; 69.00
195774; 64.00
196834; 63.00
197898; 62.00
198962; 67.00
200028; 68.00
201093; 74.00
202154; 68.00
203222; 71.00
204290; 70.00
205360; 79.00
206423; 77.00
207483; 80.00
208553; 65.00
209619; 67.00
210684; 75.00
211751; 69.00
212821; 65.00
213890; 67.00
214952; 74.00
216018; 73.00
217084; 72.00
218146; 77.00
219210; 64.00
220280; 69.00
221346; 66.00
222419; 65.00
223502; 67.00
224566; 67.00
225635; 70.00
226701; 71.00
227768; 72.00
228838; 66.00
229909; 67.00
230976; 72.00
232045; 69.00
233110; 69.00
234182; 64.00
235251; 68.00
236325; 71.00
237389; 67.00
238458; 69.00
239523; 69.00
240586; 65.00
241660; 67.00
242730; 71.00
243799; 70.00
244862; 68.00
245933; 63.00
246999; 65.00
248063; 69.00
249141; 74.00
250205; 69.00
251270; 61.00
252342; 63.00
253406; 64.00
254471; 68.00
255543; 72.00
256605; 70.00
257682; 60.00
258746; 67.00
259810; 66.00
260874; 68.00
261939; 67.00
263006; 70.00
264074; 67.00
265152; 67.00
266218; 79.00
267277; 82.00
268335; 51.00
269399; 52.00
270470; 53.00
271539; 58.00
272605; 58.00
273671; 60.00
274740; 59.00
275815; 14.00
276871; 15.00
277927; 53.00
278995; 88.00
280051; 82.00
281131; 79.00
282199; 76.00
283271; 78.00
284359; 76.00
285432; 78.00
286510; 70.00
287569; 81.00
288633; 82.00
289704; 85.00
290772; 78.00
291833; 60.00
292896; 57.00
293951; 5.00
Overall; 51.00
