hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273846,1273452,622717907317,488848,3277,20949413016,29816657001891,23406798,0,516966053722
"scan with file YARA rules",105848,0,250160725251,2363395,998366,3334389682,11671779833,110269,6602,4520727673
"schedule scan for symlink target",59432,0,118168905630,1988304,12725,16833417268,1087794890,18303,6602,31987663
"scan with meta YARA rules",249033,0,61084372174,245286,80674,29051941,14086694876,56565,6602,4520727673
"scan with process YARA rules",68,0,58009893649,853086671,37448674,3932736407,474164,6973,6973,6973
"scan object with YARA",49633,0,52140393115,1050518,323849,93565414,291734751887,5877838,4769,6267667860
"parse GZIP archive",10164,0,47419823121,4665468,100812,2479644232,157542000,15500,15500,15500
"parse ZIP archive",190,0,44388131395,233621744,4668179,16769362079,2945000,15500,15500,15500
"apply Sigma rules",995219,0,40039784506,40232,6842,19268760,306391334887,307863,4769,6267667860
"parse log file",135,0,24739963630,183258989,2244,2326974026,2092500,15500,15500,15500
"parse file content",105848,0,9860782693,93159,2585,486171457,11671779833,110269,6602,4520727673
"check file excludes",90286,0,4611974688,51081,121,39796326,12553928040,139046,6602,4520727673
"compare to ThorDB",156,0,4570454318,29297784,24990840,40692244,273713097619,1754571138,6602,6267667860
"parse journald format",5,0,2743976886,548795377,42730083,2018367793,77500,15500,15500,15500
"add meta information",45268,0,2490686079,55020,2054,13310712,10928337376,241414,6602,4520727673
"check file existence",308864,0,1642041587,5316,210,258362,15941887040,51614,6602,4520727673
"scan process for malicious indicators",68,0,1396287436,20533638,175966,161319863,474164,6973,6973,6973
"schedule scan for executable",156,0,1075858425,6896528,14238,154749003,273713097619,1754571138,6602,6267667860
"check with STIX IOCs",105848,0,1071986480,10127,822,249916,11671779833,110269,6602,4520727673
"extract process environment variables",68,0,996972132,14661354,154295,100196479,474164,6973,6973,6973
"extract process handles",68,0,765382656,11255627,1993635,85070334,474164,6973,6973,6973
"check if file was already scanned",308731,0,661506160,2142,110,26743917,15939825540,51630,6602,4520727673
"search for Cobalt Strike beacons",179830,0,630611858,3506,831,215912,12846869650,71438,6602,4520727673
"check if object should be logged",995219,0,554592093,557,220,162811,306391334887,307863,4769,6267667860
"apply hash IOCs",105848,0,538141848,5084,1964,135408,11671779833,110269,6602,4520727673
"parse TARGZ archive",1,0,431428781,431428781,431428781,431428781,15500,15500,15500,15500
"deduplicate reasons",249033,0,364568417,1463,140,18574616,14086694876,56565,6602,4520727673
"apply false positive filters",995219,0,357929826,359,189,54023,306391334887,307863,4769,6267667860
"limit frequent matches",995219,0,313321082,314,129,186545,306391334887,307863,4769,6267667860
"store time information about deep scan",105848,0,299736609,2831,1043,57189,11671779833,110269,6602,4520727673
"check if deep scan is needed",249033,0,284942530,1144,200,156178,14086694876,56565,6602,4520727673
"check if maximum file size is exceeded",249033,0,151024017,606,160,90943,14086694876,56565,6602,4520727673
"fill in interesting content",249033,0,105339479,422,160,70915,14086694876,56565,6602,4520727673
"scan object's command line with YARA",68,0,78281719,1151201,927110,3540526,474164,6973,6973,6973
"parse TAR archive",1,0,62371155,62371155,62371155,62371155,15500,15500,15500,15500
"log file",249033,0,61847418,248,120,38242,14086694876,56565,6602,4520727673
"parsing Firefox history",1,0,40969002,40969002,40969002,40969002,15500,15500,15500,15500
"parse authorized_keys format",1,0,29313280,29313280,29313280,29313280,15500,15500,15500,15500
"parse system crontab",3,0,13952865,4650955,11611,11416516,46500,15500,15500,15500
"truncate long values",502,0,11078983,22069,812,3459793,280761815912,559286485,4769,6267667860
"check process excludes",207,0,10723037,51802,221,597390,3168765059718,15308043766,6973,62149220863
"parse OLE format",14,0,10227093,730506,52249,1630461,217000,15500,15500,15500
"initialize process memory reader",68,0,9559086,140574,80063,218968,474164,6973,6973,6973
"enrich finding with file information",45,0,8523180,189404,10490,544700,29635422,658564,4769,28973051
"analyze process connection",68,0,6758762,99393,2365,1969298,474164,6973,6973,6973
"scan eBPF program with file YARA rules",1,0,4764962,4764962,4764962,4764962,19045,19045,19045,19045
"log object",502,0,4312082,8589,1041,405073,280761815912,559286485,4769,6267667860
"retrieve interesting process memory",68,0,1716537,25243,2956,118847,474164,6973,6973,6973
"unpack UPX",3,0,1161687,387229,348044,447304,46500,15500,15500,15500
"truncate unimportant process memory sections",68,0,1121546,16493,5701,60055,474164,6973,6973,6973
"check for C2 IOCs",8,0,1075161,134395,38964,218056,72838,9104,6973,15500
"log md5 to csv",38,0,425464,11196,130,41760,29546551,777540,15500,28973051
"check for known evil services",156,0,399383,2560,841,18506,273713097619,1754571138,6602,6267667860
"check file mode",156,0,386243,2475,1092,6231,273713097619,1754571138,6602,6267667860
"parse mail",5,0,96804,19360,8766,34044,77500,15500,15500,15500
"scan dependent files",35,0,11801,337,230,670,446485294,12756722,2117131,21549244
"check if profile is recent",1,0,7986,7986,7986,7986,4769,4769,4769,4769
"check for port 0",6,0,7924,1320,781,1803,41838,6973,6973,6973
"check for network pipes",6,0,3408,568,301,771,41838,6973,6973,6973
