Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;116;116;10296
1032;202;202;10189
2053;257;257;10136
3078;286;286;10083
4106;323;323;10005
5127;305;305;10009
6149;423;423;9972
7175;509;509;9876
8197;369;369;10042
9218;480;480;9883
10241;497;497;9861
11262;480;480;9835
12284;501;501;9787
13305;512;512;9803
14325;529;529;9781
15346;581;581;9751
16368;740;740;9612
17391;783;783;9555
18413;816;816;9514
19434;842;842;9484
20463;858;858;9492
21496;913;913;9426
22517;911;911;9404
23539;977;977;9409
24562;1065;1065;9337
25584;1089;1089;9311
26607;1139;1139;9253
27628;1059;1059;9279
28649;1071;1071;9260
29671;921;921;9414
30692;903;903;9408
31717;1007;1007;9317
32739;1029;1029;9354
33763;1034;1034;9300
34784;1027;1027;9276
35803;1150;1150;9301
36823;1062;1062;9260
37848;1089;1089;9182
38872;1150;1150;9153
39893;1004;1004;9255
40922;1052;1052;9251
41943;1071;1071;9223
42964;1007;1007;9244
43987;992;992;9243
45009;996;996;9239
46030;996;996;9253
47051;997;997;9254
48072;998;998;9256
49093;999;999;9256
50114;1005;1005;9255
51134;1005;1005;9256
52156;950;950;9311
53176;946;946;9320
54196;883;883;9357
55214;862;862;9408
56233;862;862;9414
57252;856;856;9438
58271;856;856;9439
59290;873;873;9416
60309;873;873;9414
61329;873;873;9414
62347;800;800;9454
63366;800;800;9454
64384;800;800;9457
65402;800;800;9459
66421;800;800;9474
67440;805;805;9470
68462;805;805;9465
69483;805;805;9460
70504;805;805;9465
71527;805;805;9451
72550;805;805;9452
73572;805;805;9427
74593;805;805;9432
75614;805;805;9437
76636;805;805;9423
77658;805;805;9440
78680;805;805;9436
79702;805;805;9442
80723;805;805;9433
81744;805;805;9435
82765;805;805;9435
83787;805;805;9431
84809;805;805;9429
85831;805;805;9429
86851;805;805;9425
87872;805;805;9480
88893;844;844;9411
89913;841;841;9407
90932;1071;1071;9206
91952;1113;1113;9178
92972;1282;1282;9049
93992;1430;1430;8901
95012;1479;1479;8858
96031;1502;1502;8836
97052;1525;1525;8803
98073;1565;1565;8758
99095;1576;1576;8750
100115;1764;1764;8562
101135;1834;1834;8496
102155;1837;1837;8494
103176;1940;1940;8392
104199;2145;2145;8193
105228;2182;2182;8163
106256;2807;2807;8087
107279;3105;3105;8040
108300;3169;3169;7954
109320;2683;2683;7941
110351;2751;2751;7965
111379;2827;2827;7930
112425;2908;2908;7695
113451;2716;2716;7709
114479;2741;2741;7714
115517;2667;2667;7716
116544;2830;2830;7659
117580;3068;3068;7653
118602;3157;3157;7641
119623;3032;3032;7670
120647;2685;2685;7676
121674;2661;2661;7675
122699;2663;2663;7670
123726;2653;2653;7687
124753;2651;2651;7687
125777;2669;2669;7685
126802;2653;2653;7692
127826;2633;2633;7718
128853;2606;2606;7727
129880;2614;2614;7726
130907;2606;2606;7725
131933;2643;2643;7720
132959;2609;2609;7718
133985;2610;2610;7711
135010;2622;2622;7700
136043;2743;2743;7587
137068;2775;2775;7553
138095;2784;2784;7548
139129;2947;2947;7331
140166;2935;2935;7354
141193;2984;2984;7308
142217;2986;2986;7311
143247;3040;3040;7272
144275;3079;3079;7208
145304;3092;3092;7189
146333;3101;3101;7183
147359;3104;3104;7182
148388;3029;3029;7249
149416;3015;3015;7262
150442;3079;3079;7183
151470;3001;3001;7238
152500;2968;2968;7270
153537;2977;2977;7269
154565;2988;2988;7275
155592;2903;2903;7353
156618;2893;2893;7365
157644;2899;2899;7367
158673;2894;2894;7378
159703;2855;2855;7409
160736;2824;2824;7418
161768;2825;2825;7422
162798;2827;2827;7423
163825;2825;2825;7426
164860;2825;2825;7426
165885;2825;2825;7430
166915;2827;2827;7429
167950;2651;2651;7561
168978;2535;2535;7650
170005;2533;2533;7653
171039;2535;2535;7656
172064;2536;2536;7660
173097;2576;2576;7630
174121;2587;2587;7621
175149;2724;2724;7494
176175;2835;2835;7383
177202;2815;2815;7383
178232;2827;2827;7374
179262;2839;2839;7362
180290;2836;2836;7366
181316;2825;2825;7381
182343;2830;2830;7380
183376;2844;2844;7375
184401;2852;2852;7373
185427;2859;2859;7368
186458;2704;2704;7439
187485;2705;2705;7450
188519;2707;2707;7456
189547;2712;2712;7463
190576;2712;2712;7468
191605;2712;2712;7477
192636;2712;2712;7478
193666;2713;2713;7479
194698;2591;2591;7608
195725;2574;2574;7634
196752;2574;2574;7636
197803;2574;2574;7636
198836;2576;2576;7636
199867;2663;2663;7553
200895;2656;2656;7560
201927;2666;2666;7552
202954;2666;2666;7552
203986;2675;2675;7544
205020;2675;2675;7547
206047;2682;2682;7545
207071;2686;2686;7537
208101;2691;2691;7538
209134;2669;2669;7535
210160;2668;2668;7539
211190;2662;2662;7539
212216;2664;2664;7539
213249;2664;2664;7546
214278;2665;2665;7545
215308;2592;2592;7620
216331;2885;2885;7343
217361;2856;2856;7343
218383;2897;2897;7296
219406;2843;2843;7329
220427;2688;2688;7478
221448;2656;2656;7517
222469;2657;2657;7525
223489;2674;2674;7544
224511;2852;2852;7381
225533;2577;2577;7486
226554;0;0;8798
227576;0;0;10251
