Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10292
1032;204;204;10174
2053;242;242;10107
3075;300;300;10059
4096;326;326;10011
5118;327;327;10011
6140;453;453;9971
7162;518;518;9888
8183;407;407;10015
9204;466;466;9939
10224;514;514;9898
11247;457;457;9916
12268;437;437;9896
13289;430;430;9893
14309;464;464;9890
15331;483;483;9853
16353;677;677;9668
17375;639;639;9659
18396;703;703;9630
19418;723;723;9626
20440;798;798;9566
21461;773;773;9546
22483;811;811;9487
23504;789;789;9617
24525;848;848;9558
25546;889;889;9515
26567;958;958;9435
27588;872;872;9510
28611;930;930;9441
29633;809;809;9562
30655;790;790;9518
31675;808;808;9512
32695;871;871;9498
33716;843;843;9474
34738;867;867;9456
35760;924;924;9393
36781;843;843;9460
37801;875;875;9457
38823;849;849;9447
39844;855;855;9434
40864;960;960;9440
41884;886;886;9415
42906;864;864;9420
43926;902;902;9405
44948;923;923;9400
45969;917;917;9385
46990;943;943;9381
48011;999;999;9307
49031;967;967;9354
50053;963;963;9364
51075;934;934;9358
52100;921;921;9361
53120;920;920;9369
54142;924;924;9380
55164;953;953;9361
56186;944;944;9340
57207;962;962;9340
58227;946;946;9338
59247;931;931;9350
60268;932;932;9352
61288;917;917;9366
62308;918;918;9366
63328;918;918;9367
64346;888;888;9390
65366;888;888;9390
66386;856;856;9418
67406;835;835;9453
68427;836;836;9456
69449;788;788;9497
70468;788;788;9498
71486;782;782;9489
72506;782;782;9490
73525;791;791;9474
74544;791;791;9479
75562;772;772;9476
76581;772;772;9481
77600;772;772;9484
78619;774;774;9484
79638;780;780;9480
80658;780;780;9467
81679;780;780;9466
82701;780;780;9459
83722;780;780;9462
84742;780;780;9472
85764;780;780;9444
86784;780;780;9434
87805;780;780;9432
88826;780;780;9429
89848;780;780;9432
90870;780;780;9433
91890;780;780;9431
92912;780;780;9431
93933;780;780;9433
94955;780;780;9425
95977;780;780;9428
96999;780;780;9424
98020;780;780;9426
99041;780;780;9426
100063;780;780;9420
101083;814;814;9408
102102;814;814;9401
103121;962;962;9271
104143;967;967;9269
105162;1081;1081;9193
106182;1168;1168;9109
107202;1216;1216;9060
108221;1261;1261;9019
109242;1298;1298;8978
110262;1332;1332;8945
111286;1374;1374;8899
112306;1396;1396;8880
113324;1390;1390;8875
114344;1434;1434;8831
115364;1479;1479;8790
116384;1569;1569;8704
117404;1652;1652;8614
118429;1671;1671;8614
119451;1943;1943;8610
120472;2213;2213;8610
121493;2466;2466;8468
122513;1914;1914;8431
123533;2028;2028;8423
124558;1863;1863;8417
125594;2006;2006;8408
126618;2042;2042;8408
127642;2075;2075;8417
128663;2160;2160;8357
129685;2199;2199;8198
130707;2093;2093;8263
131728;2111;2111;8298
132750;2020;2020;8317
133771;2051;2051;8316
134792;2022;2022;8316
135813;2209;2209;8322
136834;2294;2294;8315
137860;1949;1949;8327
138883;1906;1906;8347
139905;1935;1935;8346
140932;1953;1953;8328
141952;1922;1922;8327
142972;1935;1935;8318
143995;1970;1970;8292
145019;2017;2017;8234
146044;2061;2061;8202
147070;2078;2078;8181
148099;1937;1937;8272
149125;1937;1937;8275
150149;1933;1933;8280
151172;1936;1936;8285
152196;1937;1937;8291
153222;1932;1932;8305
154249;1931;1931;8314
155273;1931;1931;8316
156295;1933;1933;8319
157317;1937;1937;8318
158339;1937;1937;8318
159360;1934;1934;8318
160381;1938;1938;8317
161403;1963;1963;8311
162423;1959;1959;8315
163444;1951;1951;8315
164470;1945;1945;8315
165494;1951;1951;8315
166517;1979;1979;8314
167539;1924;1924;8331
168561;1913;1913;8346
169582;1918;1918;8341
170605;1922;1922;8340
171627;1943;1943;8330
172649;1878;1878;8386
173671;1939;1939;8314
174694;2050;2050;8199
175726;2096;2096;8197
176746;2102;2102;8150
177768;2098;2098;8152
178791;2114;2114;8133
179811;2217;2217;8050
180836;2215;2215;8048
181861;2104;2104;8121
182882;2221;2221;8045
183914;2227;2227;8006
184935;2324;2324;7925
185957;2340;2340;7913
186979;2128;2128;8085
188002;2126;2126;8107
189024;2175;2175;8037
190048;2090;2090;8103
191073;2221;2221;7980
192096;2109;2109;8034
193126;2124;2124;8018
194155;2158;2158;8024
195176;2074;2074;8033
196200;1987;1987;8108
197223;1988;1988;8130
198247;1909;1909;8247
199270;1896;1896;8260
200294;1897;1897;8272
201321;1897;1897;8283
202345;1834;1834;8358
203369;1822;1822;8372
204395;1823;1823;8378
205420;1825;1825;8383
206445;1813;1813;8402
207468;1813;1813;8403
208493;1814;1814;8406
209520;1814;1814;8410
210545;1786;1786;8443
211576;1787;1787;8443
212601;1787;1787;8443
213626;1787;1787;8444
214652;1784;1784;8449
215673;1807;1807;8429
216699;1807;1807;8429
217727;1801;1801;8437
218751;1801;1801;8437
219777;1803;1803;8437
220804;1819;1819;8425
221833;1865;1865;8385
222859;1851;1851;8398
223889;1852;1852;8397
224915;1854;1854;8397
225939;1855;1855;8396
226963;1859;1859;8393
227994;1849;1849;8403
229017;1841;1841;8408
230041;1841;1841;8408
231065;1841;1841;8408
232089;1842;1842;8408
233111;1843;1843;8409
234136;1840;1840;8409
235161;1840;1840;8409
236185;1839;1839;8409
237209;1839;1839;8409
238232;1839;1839;8409
239256;1846;1846;8399
240283;1848;1848;8399
241303;1866;1866;8387
242326;2089;2089;8160
243351;2090;2090;8160
244372;2090;2090;8160
245399;2090;2090;8160
246426;2090;2090;8160
247450;2090;2090;8159
248473;2035;2035;8206
249494;1961;1961;8239
250518;1984;1984;8260
251543;1934;1934;8294
252568;1940;1940;8294
253593;1948;1948;8291
254617;1942;1942;8296
255642;1933;1933;8304
256666;1933;1933;8303
257691;1934;1934;8303
258712;1869;1869;8370
259736;1937;1937;8287
260760;2346;2346;7901
261785;2419;2419;7859
262808;2089;2089;8122
263828;2071;2071;8101
264849;2049;2049;8113
