hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273402,1271433,1258718923268,988469,0,239170642010,294840368449328,231537541,0,526652788919
"scan with file YARA rules",105597,0,260349145366,2465497,983546,3475875836,2530289567558,23961756,4458,59813050435
"schedule scan for symlink target",59430,0,119755044716,2015060,13375,17147182145,471459868292,7933028,4458,59522490901
"scan with meta YARA rules",248717,0,61897661679,248867,89331,36254595,3002161653469,12070592,4458,59813050435
"scan with process YARA rules",69,0,56980086077,825798348,10500,3796342523,2028725737203,29401822278,636924795,59941884825
"scan object with YARA",49765,0,52513138239,1055222,324219,14676750,125896696167018,2529824096,3797,59941884825
"parse GZIP archive",10164,0,47739958105,4696965,107886,2413552697,45311112,4458,4458,4458
"parse ZIP archive",190,0,44668868802,235099309,3645737,17085037692,847020,4458,4458,4458
"apply Sigma rules",994911,0,40039260483,40244,6914,13553254,125900909627886,126544896,3797,59941884825
"parse log file",135,0,23920504224,177188920,2265,2238618524,601830,4458,4458,4458
"parse file content",105597,0,9843051958,93213,2525,482441550,2530289567558,23961756,4458,59813050435
"check file excludes",90285,0,4456846379,49364,120,6440591,3349980407473,37104506,4458,59813050435
"compare to ThorDB",156,0,4450105863,28526319,24966925,37300191,379319705824,2431536575,117676545,4716877972
"parse journald format",5,0,2818199778,563639955,46429854,2071565139,22290,4458,4458,4458
"add meta information",45399,0,2488508187,54814,2034,32340829,3001255261825,66108400,4458,59813050435
"check file existence",308418,0,1608199823,5214,210,247171,3350952844387,10864971,4458,59813050435
"scan process for malicious indicators",69,0,1319590366,19124498,165136,162965333,2028725737203,29401822278,636924795,59941884825
"check with STIX IOCs",105597,0,1090993810,10331,1042,209931,2530289567558,23961756,4458,59813050435
"extract process environment variables",69,0,856319782,12410431,17774,24602891,2028725737203,29401822278,636924795,59941884825
"search for Cobalt Strike beacons",179528,0,697563094,3885,781,245789,4559383709156,25396504,4458,59941884825
"check if file was already scanned",308285,0,677946021,2199,120,26469303,3350952251473,10869657,4458,59813050435
"check if object should be logged",994911,0,584098755,587,220,177158,125900909627886,126544896,3797,59941884825
"extract process handles",69,0,573073672,8305415,23084,93097671,2028725737203,29401822278,636924795,59941884825
"apply hash IOCs",105597,0,531138237,5029,1884,60064,2530289567558,23961756,4458,59813050435
"parse TARGZ archive",1,0,459450316,459450316,459450316,459450316,4458,4458,4458,4458
"apply false positive filters",994911,0,356576457,358,190,253535,125900909627886,126544896,3797,59941884825
"deduplicate reasons",248717,0,349355695,1404,150,194250,3002161653469,12070592,4458,59813050435
"limit frequent matches",994911,0,323841702,325,129,370647,125900909627886,126544896,3797,59941884825
"store time information about deep scan",105597,0,319610256,3026,1072,222414,2530289567558,23961756,4458,59813050435
"check if deep scan is needed",248717,0,283533667,1139,169,173881,3002161653469,12070592,4458,59813050435
"check if maximum file size is exceeded",248717,0,156620029,629,200,148874,3002161653469,12070592,4458,59813050435
"fill in interesting content",248717,0,103544094,416,160,161388,3002161653469,12070592,4458,59813050435
"scan object's command line with YARA",69,0,75739770,1097677,876102,1567452,2028725737203,29401822278,636924795,59941884825
"log file",248717,0,60212241,242,120,38874,3002161653469,12070592,4458,59813050435
"parse TAR archive",1,0,50293307,50293307,50293307,50293307,4458,4458,4458,4458
"parse authorized_keys format",1,0,39394798,39394798,39394798,39394798,4458,4458,4458,4458
"parsing Firefox history",1,0,27383396,27383396,27383396,27383396,4458,4458,4458,4458
"initialize process memory reader",69,0,14051380,203643,35458,281176,2028725737203,29401822278,636924795,59941884825
"parse system crontab",3,0,12877665,4292555,9979,10223800,13374,4458,4458,4458
"enrich finding with file information",45,0,11253968,250088,12744,2731332,2828689024,62859756,3797,2789365934
"log object",503,0,10117871,20115,1183,1337673,2425233114934,4821537007,3797,59941884825
"parse OLE format",14,0,8328696,594906,48013,2301862,62412,4458,4458,4458
"truncate long values",503,0,7583529,15076,621,580548,2425233114934,4821537007,3797,59941884825
"check process excludes",207,0,6527809,31535,240,652565,3442054396428,16628282108,636924795,59941884825
"schedule scan for executable",156,0,4259650,27305,12814,108536,379319705824,2431536575,117676545,4716877972
"analyze process connection",69,0,2439034,35348,2104,1794495,2028725737203,29401822278,636924795,59941884825
"scan eBPF program with file YARA rules",1,0,1933028,1933028,1933028,1933028,13406,13406,13406,13406
"retrieve interesting process memory",69,0,1573887,22809,231,78329,2028725737203,29401822278,636924795,59941884825
"check for C2 IOCs",8,0,1416492,177061,73390,415113,67368823580,8421102947,4458,53458182721
"unpack UPX",3,0,1166256,388752,353696,447583,13374,4458,4458,4458
"truncate unimportant process memory sections",69,0,1050616,15226,4668,32442,2028725737203,29401822278,636924795,59941884825
"log md5 to csv",38,0,430912,11339,140,41680,39297003,1034131,4458,39132057
"check for known evil services",156,0,394572,2529,762,26661,379319705824,2431536575,117676545,4716877972
"check file mode",156,0,301199,1930,1032,4349,379319705824,2431536575,117676545,4716877972
"parse mail",5,0,100945,20189,9398,32753,22290,4458,4458,4458
"scan dependent files",35,0,18885,539,280,1572,422233231,12063806,1601738,22137146
"check if profile is recent",1,0,13797,13797,13797,13797,3797,3797,3797,3797
"check for port 0",6,0,8828,1471,370,2165,67368814664,11228135777,409576097,53458182721
"check for network pipes",6,0,4158,693,320,1272,67368814664,11228135777,409576097,53458182721
