Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;112;112;10297
1031;206;206;10188
2055;257;257;10133
3077;290;290;10097
4099;323;323;10014
5121;339;339;10013
6148;463;463;9960
7174;541;541;9877
8196;361;361;10072
9218;433;433;9988
10238;473;473;9935
11260;447;447;9924
12281;477;477;9881
13303;477;477;9872
14324;505;505;9849
15346;526;526;9819
16367;701;701;9662
17389;721;721;9635
18411;771;771;9561
19431;778;778;9550
20452;821;821;9522
21475;853;853;9477
22496;846;846;9451
23517;891;891;9526
24540;961;961;9452
25561;989;989;9426
26582;1049;1049;9357
27603;932;932;9418
28623;967;967;9381
29644;825;825;9514
30664;827;827;9491
31685;860;860;9460
32707;862;862;9449
33727;947;947;9377
34747;979;979;9429
35769;917;917;9401
36796;897;897;9392
37814;935;935;9378
38837;980;980;9410
39865;1073;1073;9379
40884;955;955;9349
41904;1053;1053;9250
42925;1001;1001;9318
43945;1000;1000;9300
44965;973;973;9309
45985;1040;1040;9311
47006;985;985;9293
48025;979;979;9291
49044;961;961;9311
50065;961;961;9320
51085;961;961;9322
52104;961;961;9324
53125;961;961;9326
54144;961;961;9326
55165;1001;1001;9285
56184;946;946;9317
57203;947;947;9321
58221;939;939;9318
59240;930;930;9345
60259;930;930;9342
61278;914;914;9364
62297;914;914;9359
63315;888;888;9388
64334;888;888;9381
65353;874;874;9379
66372;872;872;9384
67391;872;872;9391
68409;821;821;9455
69430;821;821;9440
70455;821;821;9439
71477;821;821;9442
72498;821;821;9438
73519;821;821;9435
74540;821;821;9413
75562;821;821;9423
76583;821;821;9424
77603;821;821;9421
78624;821;821;9422
79646;821;821;9423
80667;821;821;9419
81688;821;821;9420
82709;821;821;9407
83730;821;821;9416
84751;821;821;9416
85771;821;821;9420
86792;821;821;9419
87813;821;821;9416
88835;821;821;9416
89855;894;894;9411
90874;898;898;9407
91896;1154;1154;9164
92916;1202;1202;9124
93936;1260;1260;9070
94956;1497;1497;8856
95976;1549;1549;8807
96996;1569;1569;8755
98014;1589;1589;8733
99034;1639;1639;8695
100053;1704;1704;8628
101074;1706;1706;8626
102100;1946;1946;8389
103121;1941;1941;8396
104140;1945;1945;8389
105160;2067;2067;8292
106188;2111;2111;8242
107216;2131;2131;8231
108245;2214;2214;8136
109272;2444;2444;7901
110300;2518;2518;7815
111337;2578;2578;7766
112364;2571;2571;7778
113394;2580;2580;7766
114424;2585;2585;7757
115450;2586;2586;7756
116480;2594;2594;7749
117509;2602;2602;7747
118541;2602;2602;7746
119570;2600;2600;7746
120601;2607;2607;7739
121636;2536;2536;7770
122663;2453;2453;7853
123688;2489;2489;7850
124712;2526;2526;7854
125755;2483;2483;7857
126782;2523;2523;7821
127807;2800;2800;7521
128831;2908;2908;7415
129863;2911;2911;7417
130889;2867;2867;7436
131924;2715;2715;7580
132954;2668;2668;7623
133983;2645;2645;7641
135013;2650;2650;7646
136040;2650;2650;7646
137072;2728;2728;7608
138100;2820;2820;7509
139132;2620;2620;7696
140163;2830;2830;7722
141185;2919;2919;7702
142207;2852;2852;7652
143227;2778;2778;7658
144251;2813;2813;7655
145276;2833;2833;7685
146305;2745;2745;7560
147333;2901;2901;7402
148359;2879;2879;7417
149388;2879;2879;7416
150415;2879;2879;7416
151440;2883;2883;7416
152466;2913;2913;7406
153489;3040;3040;7290
154517;3066;3066;7245
155550;3021;3021;7278
156575;3017;3017;7276
157602;3052;3052;7263
158629;3044;3044;7260
159653;3044;3044;7260
160680;3046;3046;7255
161709;2942;2942;7325
162734;2696;2696;7568
163758;2638;2638;7635
164787;2635;2635;7642
165812;2668;2668;7628
166837;2968;2968;7495
167868;3043;3043;7499
168904;3178;3178;7447
169931;3090;3090;7183
170958;3013;3013;7252
171986;3013;3013;7256
173012;3014;3014;7258
174041;3039;3039;7249
175064;3109;3109;7188
176091;3090;3090;7151
177112;3035;3035;7272
178139;3129;3129;7234
179169;3207;3207;7077
180203;3205;3205;7074
181237;3201;3201;7076
182269;3201;3201;7076
183300;3204;3204;7076
184326;3247;3247;7057
185348;3218;3218;7057
186376;3293;3293;7080
187398;3368;3368;7044
188421;3293;3293;7054
189445;3288;3288;7049
190473;3225;3225;7054
191500;3222;3222;7059
192527;3209;3209;7072
193555;3210;3210;7072
194583;3211;3211;7073
195616;3147;3147;7122
196644;3025;3025;7237
197669;2999;2999;7283
198694;3039;3039;7260
199718;3034;3034;7260
200749;3034;3034;7259
201776;3046;3046;7251
202796;3097;3097;7236
203837;3197;3197;7330
204876;3323;3323;7268
205899;3404;3404;7226
206923;3406;3406;7045
207945;3672;3672;6846
208971;3692;3692;6832
209996;3435;3435;6832
211033;3202;3202;7007
212059;3132;3132;7075
213090;3093;3093;7164
214114;3262;3262;7196
215154;3360;3360;7182
216175;3310;3310;7116
217196;3079;3079;7156
218219;2913;2913;7278
219244;2898;2898;7293
220267;2898;2898;7299
221293;2922;2922;7300
222318;2974;2974;7265
223341;2856;2856;7301
224363;0;0;10347
225381;0;0;10359
