Time;CPU
1052; 17.00
2109; 26.00
3168; 25.00
4224; 36.00
5286; 27.00
6340; 16.00
7396; 15.00
8453; 15.00
9507; 17.00
10562; 21.00
11613; 15.00
12667; 17.00
13722; 19.00
14774; 19.00
15832; 16.00
16886; 24.00
17942; 23.00
18996; 25.00
20054; 25.00
21111; 31.00
22169; 29.00
23224; 17.00
24281; 16.00
25335; 14.00
26390; 15.00
27446; 15.00
28501; 18.00
29559; 18.00
30615; 54.00
31678; 78.00
32735; 73.00
33791; 82.00
34848; 78.00
35906; 79.00
36963; 85.00
38019; 78.00
39078; 76.00
40135; 77.00
41191; 81.00
42248; 81.00
43304; 76.00
44362; 23.00
45417; 11.00
46471; 12.00
47527; 11.00
48581; 11.00
49634; 11.00
50687; 10.00
51741; 42.00
52794; 57.00
53845; 60.00
54897; 54.00
55948; 60.00
57004; 67.00
58058; 68.00
59109; 66.00
60161; 67.00
61213; 59.00
62268; 64.00
63321; 45.00
64373; 43.00
65430; 35.00
66481; 35.00
67536; 18.00
68592; 21.00
69649; 20.00
70706; 20.00
71763; 19.00
72817; 23.00
73872; 22.00
74926; 23.00
75979; 24.00
77035; 21.00
78088; 20.00
79142; 20.00
80198; 19.00
81253; 20.00
82308; 19.00
83363; 19.00
84418; 19.00
85474; 19.00
86528; 18.00
87581; 19.00
88635; 19.00
89692; 25.00
90746; 23.00
91813; 66.00
92866; 93.00
93925; 92.00
94979; 94.00
96034; 92.00
97091; 91.00
98147; 93.00
99204; 90.00
100260; 93.00
101317; 94.00
102373; 95.00
103434; 82.00
104495; 90.00
105574; 91.00
106637; 80.00
107705; 84.00
108766; 94.00
109838; 90.00
110905; 84.00
111991; 90.00
113073; 90.00
114150; 88.00
115224; 89.00
116287; 92.00
117363; 93.00
118434; 90.00
119503; 89.00
120572; 90.00
121647; 88.00
122709; 91.00
123782; 89.00
124850; 89.00
125919; 90.00
126992; 89.00
128064; 89.00
129135; 88.00
130199; 90.00
131282; 86.00
132355; 88.00
133429; 89.00
134500; 88.00
135562; 86.00
136629; 88.00
137712; 88.00
138781; 87.00
139849; 91.00
140924; 89.00
141992; 88.00
143070; 85.00
144142; 89.00
145213; 87.00
146287; 88.00
147372; 87.00
148447; 90.00
149531; 86.00
150616; 86.00
151688; 86.00
152766; 88.00
153846; 87.00
154926; 86.00
156004; 87.00
157080; 85.00
158147; 89.00
159232; 85.00
160307; 86.00
161381; 87.00
162468; 86.00
163541; 89.00
164627; 85.00
165703; 86.00
166779; 87.00
167850; 87.00
168921; 88.00
169988; 87.00
171060; 87.00
172139; 86.00
173231; 85.00
174302; 88.00
175376; 86.00
176456; 87.00
177541; 85.00
178613; 88.00
179689; 86.00
180766; 87.00
181845; 86.00
182909; 89.00
183988; 86.00
185058; 88.00
186145; 87.00
187220; 86.00
188294; 88.00
189370; 87.00
190450; 87.00
191536; 86.00
192620; 86.00
193703; 88.00
194778; 89.00
195863; 86.00
196937; 85.00
198028; 85.00
199112; 86.00
200185; 83.00
201260; 89.00
202342; 86.00
203419; 87.00
204499; 87.00
205591; 87.00
206663; 87.00
207743; 86.00
208812; 85.00
209883; 89.00
210944; 80.00
212010; 67.00
213069; 85.00
214137; 56.00
215194; 43.00
216257; 24.00
217317; 25.00
218374; 20.00
219432; 20.00
220492; 28.00
221552; 32.00
222607; 22.00
223660; 7.00
Overall; 63.00
