Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;112;112;10301
1031;206;206;10186
2054;259;259;10130
3076;288;288;10085
4097;369;369;10003
5119;341;341;10004
6142;409;409;9888
7163;492;492;9887
8184;367;367;10064
9205;429;429;9979
10227;462;462;9945
11248;445;445;9913
12270;457;457;9877
13290;468;468;9875
14311;485;485;9843
15332;505;505;9834
16354;641;641;9722
17376;725;725;9641
18397;728;728;9579
19419;771;771;9580
20450;782;782;9571
21471;834;834;9493
22492;837;837;9493
23513;909;909;9519
24534;987;987;9432
25556;1022;1022;9400
26577;1074;1074;9335
27599;1049;1049;9324
28620;1036;1036;9326
29641;819;819;9538
30662;853;853;9468
31682;910;910;9430
32703;973;973;9437
33724;944;944;9402
34745;962;962;9380
35766;985;985;9378
36787;982;982;9351
37807;1030;1030;9295
38829;962;962;9368
39849;968;968;9362
40871;993;993;9333
41893;1126;1126;9278
42914;1023;1023;9312
43934;1112;1112;9265
44955;1104;1104;9254
45977;1040;1040;9265
46996;1017;1017;9272
48021;1038;1038;9294
49041;991;991;9280
50061;1063;1063;9284
51083;986;986;9276
52104;988;988;9276
53124;981;981;9287
54145;993;993;9281
55164;993;993;9282
56185;995;995;9284
57204;994;994;9288
58223;992;992;9290
59243;992;992;9290
60261;924;924;9351
61280;922;922;9361
62299;922;922;9366
63317;927;927;9365
64337;927;927;9362
65355;928;928;9345
66373;904;904;9362
67392;896;896;9383
68411;896;896;9383
69431;896;896;9388
70450;814;814;9465
71469;816;816;9458
72490;816;816;9459
73512;816;816;9456
74533;816;816;9448
75554;816;816;9453
76575;816;816;9453
77597;816;816;9431
78618;816;816;9429
79639;816;816;9429
80660;816;816;9426
81682;816;816;9428
82703;816;816;9427
83724;816;816;9430
84745;816;816;9434
85766;816;816;9427
86788;816;816;9427
87809;816;816;9422
88831;816;816;9420
89852;816;816;9424
90874;816;816;9423
91895;816;816;9419
92917;892;892;9392
93938;893;893;9376
94959;872;872;9404
95980;1133;1133;9178
97001;1185;1185;9112
98020;1373;1373;8956
99041;1435;1435;8889
100061;1499;1499;8818
101086;1512;1512;8801
102109;1561;1561;8761
103128;1610;1610;8701
104150;1612;1612;8701
105170;1823;1823;8486
106191;1825;1825;8484
107210;1909;1909;8415
108234;1911;1911;8413
109257;2034;2034;8283
110288;2100;2100;8245
111313;2108;2108;8255
112341;2121;2121;8250
113385;2090;2090;8243
114416;2124;2124;8192
115444;2189;2189;8152
116476;2262;2262;8074
117502;2260;2260;8070
118537;2301;2301;8025
119567;2373;2373;7939
120598;2452;2452;7864
121626;2529;2529;7796
122657;2590;2590;7732
123687;2601;2601;7710
124717;2598;2598;7710
125744;2601;2601;7710
126771;2613;2613;7701
127798;2608;2608;7700
128828;2610;2610;7700
129857;2646;2646;7667
130885;2636;2636;7671
131922;2532;2532;7748
132952;2431;2431;7844
133983;2481;2481;7841
135017;2600;2600;7695
136044;2605;2605;7693
137074;2617;2617;7684
138104;2653;2653;7653
139138;2718;2718;7580
140165;2782;2782;7522
141191;2857;2857;7451
142220;2801;2801;7473
143245;2808;2808;7473
144275;2822;2822;7473
145304;2864;2864;7465
146329;2811;2811;7509
147357;2845;2845;7429
148381;2865;2865;7409
149408;2866;2866;7414
150436;2870;2870;7407
151467;2871;2871;7407
152494;2871;2871;7407
153529;2881;2881;7406
154560;2797;2797;7472
155589;2827;2827;7451
156625;2902;2902;7477
157649;2991;2991;7477
158692;3139;3139;7328
159721;3012;3012;7286
160748;2781;2781;7482
161780;2762;2762;7505
162810;2750;2750;7518
163839;2750;2750;7518
164869;2764;2764;7513
165896;2743;2743;7526
166924;2765;2765;7518
167947;3035;3035;7476
168971;3145;3145;7445
170000;3127;3127;7402
171025;3142;3142;7344
172048;3194;3194;7337
173081;2920;2920;7350
174106;2928;2928;7345
175137;2698;2698;7551
176165;2574;2574;7668
177190;2510;2510;7732
178220;2586;2586;7685
179248;2823;2823;7568
180276;3240;3240;7240
181300;3177;3177;7214
182333;3205;3205;7280
183357;3015;3015;7281
184379;3169;3169;7136
185406;3228;3228;7077
186431;3096;3096;7141
187465;2971;2971;7259
188490;2878;2878;7371
189519;2569;2569;7672
190539;2548;2548;7710
191577;2659;2659;7611
192610;2680;2680;7598
193639;2832;2832;7421
194680;2760;2760;7409
195709;2768;2768;7409
196740;2803;2803;7408
197769;2846;2846;7381
198803;2665;2665;7473
199829;2663;2663;7478
200855;2705;2705;7487
201881;2836;2836;7458
202915;3060;3060;7368
203945;2959;2959;7399
204970;3144;3144;7252
205996;3032;3032;7279
207029;3082;3082;7285
208060;3133;3133;7261
209087;3022;3022;7249
210112;2924;2924;7312
211144;2994;2994;7299
212175;3273;3273;7429
213202;3505;3505;7382
214228;3751;3751;7241
215252;3037;3037;7298
216275;2991;2991;7308
217303;3005;3005;7299
218327;2994;2994;7322
219357;3009;3009;7319
220390;2950;2950;7381
221422;2904;2904;7418
222443;0;0;10371
223461;0;0;10382
