Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;115;115;10282
1030;206;206;10182
2054;265;265;10116
3076;292;292;10069
4104;328;328;10017
5127;314;314;10030
6150;416;416;9888
7172;496;496;9908
8194;416;416;10009
9215;427;427;9943
10237;504;504;9889
11259;502;502;9869
12281;434;434;9885
13302;453;453;9872
14324;472;472;9856
15344;513;513;9816
16365;700;700;9654
17387;713;713;9622
18408;769;769;9570
19428;777;777;9538
20449;810;810;9522
21470;873;873;9453
22492;886;886;9417
23514;909;909;9514
24536;988;988;9432
25558;1020;1020;9400
26579;1054;1054;9349
27600;1120;1120;9278
28622;965;965;9400
29644;966;966;9393
30665;818;818;9532
31686;824;824;9498
32706;831;831;9488
33726;902;902;9454
34747;970;970;9462
35768;898;898;9438
36788;947;947;9383
37809;901;901;9420
38831;935;935;9421
39852;936;936;9397
40873;950;950;9378
41894;1091;1091;9374
42916;982;982;9343
43936;951;951;9354
44957;946;946;9371
45979;968;968;9353
47000;981;981;9334
48022;979;979;9325
49042;984;984;9310
50063;1036;1036;9263
51086;1004;1004;9334
52107;996;996;9319
53128;987;987;9325
54148;969;969;9327
55168;966;966;9332
56190;992;992;9320
57210;980;980;9309
58230;1017;1017;9303
59251;993;993;9309
60272;996;996;9302
61292;922;922;9350
62313;922;922;9353
63334;930;930;9346
64354;929;929;9347
65375;931;931;9348
66395;927;927;9354
67413;912;912;9358
68432;913;913;9362
69451;929;929;9349
70471;920;920;9355
71490;919;919;9360
72509;929;929;9354
73529;929;929;9355
74548;929;929;9359
75566;841;841;9443
76585;841;841;9444
77603;800;800;9469
78624;800;800;9472
79643;800;800;9475
80662;800;800;9478
81682;804;804;9475
82704;804;804;9476
83726;804;804;9462
84747;804;804;9464
85769;804;804;9463
86790;804;804;9442
87810;804;804;9434
88832;804;804;9432
89853;804;804;9428
90874;804;804;9428
91897;804;804;9429
92918;804;804;9424
93940;804;804;9434
94960;804;804;9430
95984;804;804;9423
97005;804;804;9422
98027;804;804;9421
99048;804;804;9424
100069;804;804;9421
101092;804;804;9421
102113;855;855;9461
103134;855;855;9437
104154;868;868;9438
105174;1088;1088;9221
106193;1101;1101;9197
107212;1247;1247;9091
108240;1286;1286;9048
109261;1322;1322;9013
110281;1332;1332;8984
111301;1475;1475;8839
112322;1429;1429;8882
113341;1476;1476;8836
114361;1511;1511;8796
115385;1551;1551;8762
116414;1527;1527;8799
117433;1578;1578;8758
118453;1666;1666;8666
119479;1720;1720;8644
120501;1704;1704;8633
121525;1715;1715;8623
122549;1743;1743;8600
123572;1850;1850;8551
124593;1820;1820;8531
125618;1932;1932;8508
126639;1975;1975;8505
127661;2003;2003;8508
128683;1843;1843;8505
129711;1842;1842;8504
130742;1842;1842;8503
131768;1843;1843;8503
132798;1844;1844;8500
133823;1842;1842;8500
134850;1849;1849;8496
135875;1899;1899;8493
136898;1865;1865;8492
137916;1860;1860;8485
138936;1913;1913;8475
139956;1865;1865;8473
140978;2016;2016;8304
142000;2210;2210;8120
143021;2257;2257;8075
144043;2402;2402;7929
145064;2377;2377;7936
146085;2125;2125;8157
147110;2134;2134;8157
148135;1939;1939;8299
149159;1933;1933;8311
150183;1934;1934;8314
151209;1935;1935;8318
152233;1938;1938;8323
153257;1907;1907;8363
154281;1898;1898;8375
155315;1889;1889;8387
156340;1889;1889;8387
157365;1889;1889;8387
158390;1907;1907;8384
159423;1905;1905;8382
160447;1903;1903;8378
161474;1903;1903;8378
162499;1903;1903;8378
163526;1903;1903;8378
164549;1921;1921;8366
165575;1919;1919;8366
166596;1944;1944;8355
167620;1979;1979;8322
168644;1969;1969;8321
169666;2167;2167;8114
170690;2467;2467;8068
171722;2420;2420;8108
172746;2563;2563;8137
173770;2421;2421;8114
174792;2194;2194;8109
175816;2233;2233;8177
176838;2224;2224;8180
177860;2316;2316;8150
178882;2126;2126;8153
179904;2122;2122;8151
180927;2132;2132;8151
181949;2132;2132;8151
182970;2136;2136;8143
183990;2137;2137;8143
185014;2216;2216;8097
186040;2271;2271;8025
187064;2442;2442;7843
188091;2455;2455;7824
189114;2338;2338;7962
190136;2349;2349;7950
191160;2347;2347;7950
192186;2098;2098;8149
193211;2027;2027;8217
194234;2011;2011;8244
195257;1994;1994;8263
196284;2032;2032;8258
197307;1944;1944;8318
198331;1933;1933;8325
199354;1926;1926;8334
200379;1921;1921;8335
201405;1923;1923;8341
202429;1930;1930;8336
203454;1938;1938;8332
204476;1952;1952;8332
205499;1973;1973;8317
206524;1968;1968;8290
207549;1968;1968;8290
208575;1969;1969;8293
209602;2061;2061;8189
210632;2107;2107;8148
211657;2216;2216;8178
212680;2254;2254;8178
213702;2332;2332;8166
214724;2399;2399;8108
215746;2494;2494;8084
216768;2435;2435;8060
217790;2245;2245;8057
218815;2487;2487;8004
219837;2562;2562;8007
220858;2313;2313;7991
221880;2324;2324;8015
222902;2242;2242;8025
223924;2211;2211;8057
224946;2251;2251;8056
225968;2214;2214;8057
226989;2289;2289;8011
228013;2465;2465;7815
229043;2451;2451;7838
230065;2277;2277;7966
231086;2200;2200;8022
232109;2208;2208;8029
233134;2208;2208;8031
234158;2053;2053;8165
235180;2051;2051;8171
236203;2048;2048;8188
237233;2048;2048;8192
238260;2033;2033;8202
239283;2030;2030;8202
240304;2025;2025;8208
241330;2026;2026;8208
242352;2072;2072;8161
243376;2096;2096;8159
244402;2108;2108;8158
245427;2105;2105;8156
246451;2124;2124;8143
247476;2131;2131;8140
248499;2353;2353;7913
249521;2547;2547;7753
250543;2700;2700;7694
251566;2753;2753;7677
252588;2600;2600;7662
253617;2585;2585;7697
254639;2537;2537;7724
255662;2538;2538;7715
256684;2256;2256;7991
257706;2234;2234;7998
258734;2251;2251;8010
259756;2509;2509;7746
260781;2432;2432;7729
261806;2350;2350;7775
262830;2408;2408;7771
263853;2268;2268;7837
264876;1973;1973;8123
265903;1967;1967;8150
266927;1972;1972;8170
267954;1961;1961;8202
268979;1944;1944;8231
270001;1936;1936;8253
271026;1933;1933;8266
272049;1940;1940;8270
273074;1937;1937;8282
274096;2410;2410;7822
275117;2402;2402;7827
276138;0;0;10409
