Time;CPU
1054; 17.00
2112; 26.00
3171; 25.00
4231; 37.00
5287; 27.00
6341; 16.00
7394; 15.00
8449; 15.00
9505; 16.00
10559; 22.00
11610; 15.00
12663; 17.00
13716; 19.00
14769; 20.00
15823; 17.00
16878; 24.00
17935; 22.00
18992; 26.00
20050; 25.00
21107; 31.00
22165; 28.00
23221; 17.00
24276; 15.00
25333; 14.00
26387; 15.00
27441; 15.00
28499; 19.00
29552; 15.00
30605; 16.00
31661; 39.00
32716; 40.00
33770; 34.00
34827; 29.00
35884; 30.00
36941; 37.00
37998; 33.00
39055; 32.00
40112; 34.00
41168; 38.00
42222; 31.00
43277; 29.00
44331; 40.00
45388; 29.00
46443; 29.00
47499; 43.00
48555; 43.00
49610; 34.00
50663; 32.00
51721; 29.00
52776; 31.00
53831; 33.00
54888; 40.00
55946; 29.00
57003; 29.00
58060; 38.00
59114; 41.00
60172; 22.00
61226; 18.00
62280; 14.00
63335; 14.00
64389; 12.00
65445; 13.00
66500; 23.00
67550; 61.00
68603; 59.00
69655; 55.00
70706; 53.00
71760; 67.00
72811; 65.00
73873; 67.00
74927; 66.00
75980; 68.00
77034; 60.00
78087; 55.00
79140; 40.00
80193; 43.00
81247; 35.00
82301; 17.00
83357; 20.00
84412; 21.00
85469; 20.00
86524; 19.00
87581; 21.00
88637; 23.00
89691; 23.00
90745; 23.00
91801; 22.00
92857; 21.00
93912; 20.00
94968; 19.00
96023; 19.00
97077; 20.00
98131; 19.00
99185; 20.00
100239; 20.00
101294; 18.00
102348; 21.00
103403; 19.00
104458; 23.00
105518; 22.00
106573; 84.00
107636; 61.00
108692; 95.00
109746; 99.00
110802; 95.00
111858; 97.00
112915; 97.00
113971; 96.00
115030; 98.00
116089; 99.00
117150; 96.00
118209; 95.00
119265; 67.00
120336; 63.00
121406; 75.00
122481; 43.00
123542; 58.00
124598; 30.00
125675; 70.00
126734; 44.00
127793; 50.00
128851; 52.00
129925; 63.00
131004; 62.00
132077; 63.00
133148; 63.00
134220; 63.00
135282; 77.00
136352; 58.00
137411; 45.00
138470; 53.00
139525; 54.00
140596; 69.00
141672; 80.00
142730; 82.00
143788; 88.00
144853; 79.00
145920; 85.00
146990; 78.00
148063; 79.00
149142; 77.00
150221; 75.00
151290; 78.00
152363; 77.00
153438; 79.00
154512; 77.00
155596; 76.00
156676; 76.00
157750; 75.00
158818; 80.00
159891; 75.00
160966; 79.00
162054; 75.00
163126; 76.00
164209; 82.00
165273; 70.00
166355; 79.00
167437; 75.00
168507; 79.00
169582; 50.00
170640; 69.00
171705; 41.00
172764; 29.00
173822; 28.00
174880; 26.00
175951; 69.00
177014; 41.00
178072; 41.00
179129; 54.00
180195; 79.00
181270; 74.00
182337; 57.00
183395; 53.00
184454; 64.00
185524; 74.00
186591; 84.00
187653; 84.00
188718; 81.00
189788; 78.00
190851; 79.00
191930; 81.00
193003; 77.00
194075; 77.00
195148; 81.00
196241; 77.00
197316; 77.00
198385; 79.00
199469; 77.00
200553; 75.00
201626; 82.00
202687; 72.00
203764; 77.00
204827; 76.00
205901; 73.00
206972; 77.00
208042; 77.00
209115; 75.00
210188; 63.00
211246; 74.00
212334; 43.00
213388; 14.00
214444; 36.00
215512; 30.00
216570; 30.00
217626; 61.00
218697; 61.00
219754; 29.00
220812; 26.00
221868; 51.00
222926; 61.00
224002; 72.00
225059; 50.00
226120; 58.00
227181; 72.00
228245; 84.00
229307; 83.00
230363; 82.00
231419; 82.00
232485; 79.00
233551; 81.00
234630; 81.00
235703; 78.00
236781; 79.00
237855; 80.00
238927; 80.00
239999; 79.00
241073; 80.00
242147; 77.00
243213; 71.00
244285; 85.00
245360; 83.00
246432; 75.00
247500; 80.00
248561; 64.00
249619; 58.00
250676; 65.00
251734; 14.00
252793; 29.00
253870; 65.00
254930; 58.00
256004; 75.00
257067; 62.00
258127; 72.00
259201; 80.00
260260; 81.00
261326; 80.00
262403; 80.00
263472; 83.00
264539; 80.00
265613; 80.00
266682; 81.00
267754; 79.00
268831; 77.00
269904; 77.00
270969; 73.00
272043; 81.00
273109; 76.00
274183; 85.00
275242; 10.00
Overall; 54.00
