Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;117;117;10291
1031;217;217;10179
2052;264;264;10118
3081;297;297;10076
4102;324;324;10026
5124;352;352;9998
6145;464;464;9954
7166;547;547;9865
8192;413;413;10028
9216;420;420;10003
10238;446;446;9951
11260;412;412;9933
12282;460;460;9861
13303;473;473;9871
14324;489;489;9842
15345;504;504;9834
16366;662;662;9693
17387;707;707;9615
18409;737;737;9560
19434;762;762;9563
20455;790;790;9609
21476;858;858;9524
22498;853;853;9496
23518;906;906;9472
24540;993;993;9390
25561;1026;1026;9356
26581;1075;1075;9295
27603;934;934;9399
28623;997;997;9341
29644;858;858;9465
30664;871;871;9455
31692;915;915;9419
32713;1059;1059;9340
33733;1029;1029;9390
34752;1027;1027;9283
35777;1024;1024;9339
36797;1135;1135;9340
37817;982;982;9323
38838;989;989;9336
39860;1008;1008;9326
40881;1069;1069;9229
41901;1106;1106;9255
42924;1007;1007;9303
43946;1021;1021;9305
44965;1014;1014;9310
45986;1009;1009;9294
47007;955;955;9315
48028;959;959;9308
49048;974;974;9302
50068;974;974;9304
51089;958;958;9320
52109;957;957;9323
53137;957;957;9324
54156;944;944;9350
55174;939;939;9350
56193;940;940;9356
57211;917;917;9373
58229;917;917;9366
59248;919;919;9362
60267;919;919;9364
61286;896;896;9356
62304;896;896;9358
63323;886;886;9351
64343;886;886;9355
65362;886;886;9356
66380;815;815;9382
67399;820;820;9380
68420;820;820;9373
69440;820;820;9371
70462;820;820;9368
71483;820;820;9369
72504;820;820;9373
73525;820;820;9343
74547;820;820;9353
75569;820;820;9348
76590;820;820;9352
77613;820;820;9360
78634;820;820;9362
79655;820;820;9355
80676;820;820;9357
81698;820;820;9359
82719;820;820;9357
83739;820;820;9354
84760;820;820;9349
85781;820;820;9351
86801;820;820;9349
87823;820;820;9354
88843;889;889;9364
89862;898;898;9358
90886;1240;1240;8999
91906;1245;1245;8997
92926;1266;1266;8978
93948;1537;1537;8732
94968;1540;1540;8729
95988;1600;1600;8667
97009;1647;1647;8614
98029;1648;1648;8612
99048;1684;1684;8576
100068;1799;1799;8466
101088;1918;1918;8345
102109;1919;1919;8343
103132;1968;1968;8284
104151;1970;1970;8284
105172;2166;2166;8172
106204;2233;2233;8155
107228;2280;2280;8116
108263;2291;2291;7994
109287;2358;2358;7908
110317;2360;2360;7907
111349;2364;2364;7906
112376;2365;2365;7902
113407;2365;2365;7902
114433;2366;2366;7901
115464;2368;2368;7903
116493;2393;2393;7878
117517;2475;2475;7782
118540;2414;2414;7836
119571;2591;2591;7672
120602;2948;2948;7516
121629;3034;3034;7511
122651;2983;2983;7466
123677;2798;2798;7491
124702;2782;2782;7482
125732;2769;2769;7498
126765;2777;2777;7468
127793;2781;2781;7467
128819;2788;2788;7463
129847;2564;2564;7647
130873;2515;2515;7696
131904;2518;2518;7701
132937;2515;2515;7703
133968;2516;2516;7705
134999;2516;2516;7706
136024;2517;2517;7707
137060;2449;2449;7769
138087;2465;2465;7769
139114;2547;2547;7742
140144;2693;2693;7728
141169;2794;2794;7695
142192;2698;2698;7697
143220;2758;2758;7515
144250;2752;2752;7509
145280;2753;2753;7508
146309;2753;2753;7508
147340;2752;2752;7507
148367;2754;2754;7506
149390;2795;2795;7479
150422;2655;2655;7566
151452;2604;2604;7604
152476;2679;2679;7555
153505;2677;2677;7552
154530;2734;2734;7502
155553;2792;2792;7545
156577;2783;2783;7473
157616;2983;2983;7301
158645;2962;2962;7293
159670;2958;2958;7296
160699;2958;2958;7295
161725;2958;2958;7295
162752;2711;2711;7527
163777;2690;2690;7541
164805;2718;2718;7518
165833;2849;2849;7419
166857;2598;2598;7556
167893;2595;2595;7569
168928;2595;2595;7578
169961;2595;2595;7587
170993;2595;2595;7607
172019;2729;2729;7647
173042;2942;2942;7439
174077;3001;3001;7407
175116;3046;3046;7397
176140;3080;3080;7383
177166;3105;3105;7378
178195;2845;2845;7378
179221;2910;2910;7333
180244;2881;2881;7358
181277;2852;2852;7415
182299;2821;2821;7401
183325;3011;3011;7236
184360;3045;3045;7210
185383;2876;2876;7305
186413;2868;2868;7315
187438;2879;2879;7307
188465;2875;2875;7310
189493;2638;2638;7529
190515;2577;2577;7592
191539;2734;2734;7509
192569;2883;2883;7517
193593;3039;3039;7493
194615;3247;3247;7451
195638;2980;2980;7417
196665;2927;2927;7237
197696;2911;2911;7245
198727;2911;2911;7246
199752;2913;2913;7246
200779;2900;2900;7261
201805;2876;2876;7293
202838;2882;2882;7280
203871;2894;2894;7290
204894;3003;3003;7179
205960;3023;3023;7163
206984;3000;3000;7168
208011;3000;3000;7168
209039;3007;3007;7161
210067;3040;3040;7139
211096;2732;2732;7264
212123;2908;2908;7160
213147;2942;2942;7177
214172;2982;2982;7132
215208;2946;2946;7127
216235;2959;2959;7113
217263;2958;2958;7113
218287;2958;2958;7113
219312;2996;2996;7115
220338;3015;3015;7141
221363;3076;3076;7096
222383;3158;3158;7105
223406;3220;3220;7094
224427;3065;3065;7067
225448;0;0;10397
