hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413682,1384825,4774837986700,1398735,0,129970673000,161278424528700,47244712,0,25692474900
"scan with file YARA rules",55744,0,1476538668200,26487849,0,22305731100,82740323449900,1484291106,0,12465335700
"scan with meta YARA rules",95832,0,812817402100,8481690,0,7218202300,134111246917500,1399441177,0,12465335700
"scan object with YARA",100002,0,402073369000,4020653,0,22288745800,80699905800500,806982918,0,25692474900
"scan with process YARA rules",119,0,245399612800,2062181620,0,19143949800,1156122244900,9715312982,0,25692474900
"parse CAB archive",26,0,179280041100,6895386196,0,133315929700,37465536300,1440982165,0,5090620600
"apply Sigma rules",2919369,0,99133166600,33957,0,59494600,979164654315900,335402840,0,25692474900
"parse file content",55744,0,94264281500,1691021,0,5824859900,82740323449900,1484291106,0,12465335700
"parse GZIP archive",6632,0,71390866400,10764605,0,22293977500,12029272812000,1813822800,0,11276742000
"parse registry hive",383,0,65194051800,170219456,0,25113775500,404792605400,1056899753,0,3811316200
"parse ETL file",234,0,56889772000,243118683,6920700,21629106500,309016591400,1320583723,0,12299137100
"parse log file",204,0,47054812700,230660846,0,19077607100,249368873400,1222396438,0,3482480800
"parse Shim database",21,0,38838852800,1849469180,0,9652841600,39393324000,1875872571,0,5142448400
"parse ZIP archive",312,0,32970150700,105673559,0,13346105600,464857508700,1489927912,0,11295692400
"scan object's command line with YARA",119,0,31715588000,266517546,0,8439736600,1156122244900,9715312982,0,25692474900
"scan process for malicious indicators",119,0,20817013800,174932889,1553600,4291610500,1156122244900,9715312982,0,25692474900
"schedule scan for executed file",884,0,17684193000,20004743,0,5220591800,1679263996500,1899619905,508200,3705201800
"parse SHIM cache",2,0,17254057100,8627028550,2931593900,14322463200,20995600,10497800,508200,20487400
"parse CHM file",23,0,16647128900,723788213,36792700,7178559600,19080102300,829569665,0,3214699300
"check file existence",107716,0,15610710500,144924,0,42356000,143897472309200,1335896916,0,12465335700
"parsing Chrome history",5,0,15184335500,3036867100,42754900,14896715700,3355919500,671183900,0,1173814700
"log object",73764,0,14453201100,195938,0,91954000,103096487157700,1397653152,0,25692474900
"check file excludes",24782,0,14437586000,582583,0,4153433000,28435323377200,1147418423,0,11754366300
"apply handle IOCs",6414,0,13233371100,2063200,0,12014670400,2350330942800,366437627,0,2202781800
"check process excludes",133,0,12501473900,93996044,0,6472572300,1326228505300,9971642896,0,25692474900
"analyze prefetch file",343,0,10873136600,31700106,0,3153264000,643538016300,1876204129,0,4072791400
"parse Amcache",4,0,10664554200,2666138550,0,10664554200,4982660900,1245665225,515423800,2013429900
"add meta information",21028,0,10310333700,490314,0,1453707400,27667064379000,1315724956,0,10715693800
"check if file was already scanned",106544,0,9511410600,89272,0,42333400,143383843308100,1345771167,0,12465335700
"enrich finding with file information",335,0,4682202400,13976723,0,1338781700,69149122400,206415290,0,5096184600
"parse ESE database",8,0,2386673300,298334162,0,880321400,10600870800,1325108850,223504400,2400468000
"extract process handles",119,0,1970621000,16559840,8427600,217237900,1156122244900,9715312982,0,25692474900
"check with STIX IOCs",1149911,0,1821985700,1584,0,6239300,325299547803700,282891065,0,12465335700
"parse PowerShell module cache",1,0,1700895000,1700895000,1700895000,1700895000,1293891000,1293891000,1293891000,1293891000
"parse RAR archive",15,0,1653237900,110215860,0,835587000,24446782500,1629785500,508200,11298853300
"parse Atjobs file",237,0,1650295000,6963270,0,216952500,284627358700,1200959319,0,1740162700
"check if object should be logged",2919369,0,1613928200,552,0,9375500,979164654315900,335402840,0,25692474900
"apply false positive filters",2919369,0,1290259400,441,0,4010400,979164654315900,335402840,0,25692474900
"check for suspicious locations",885,0,1267892900,1432647,0,237773200,1679263996500,1897473442,0,3705201800
"limit frequent matches",2919369,0,1170527500,400,0,13789500,979164654315900,335402840,0,25692474900
"scan SHIM cache entry for executed file",884,0,1124310800,1271844,0,911413900,1679263996500,1899619905,508200,3705201800
"scan scheduled task image",180,0,735413700,4085631,0,169932800,25431610600,141286725,0,284241000
"parse OLE format",22,0,570977400,25953518,0,164066600,32796301700,1490740986,0,3395582300
"apply hash IOCs",55744,0,515260900,9243,0,3014500,82740323449900,1484291106,0,12465335700
"store time information about deep scan",55744,0,476533500,8548,0,46900900,82740323449900,1484291106,0,12465335700
"search for Cobalt Strike beacons",81178,0,457601100,5637,0,6574600,118056379498700,1454290318,0,25692474900
"parse SRUM database",1,0,453570900,453570900,453570900,453570900,1403662600,1403662600,1403662600,1403662600
"scan entry",726,0,443955800,611509,0,45189900,34615600,47679,0,3069300
"check size",1094167,0,429462900,392,0,3020800,242559224353800,221683915,0,3101420100
"deduplicate reasons",95832,0,330628300,3450,0,2034500,134111246917500,1399441177,0,12465335700
"check for suspicious event ID",297444,0,281771800,947,0,2510000,173077873222900,581883894,0,3864425800
"check if deep scan is needed",95832,0,183993300,1919,0,2025100,134111246917500,1399441177,0,12465335700
"parse WMI persistence file",1,0,141269100,141269100,141269100,141269100,1730642100,1730642100,1730642100,1730642100
"log found WER report",12,0,120044200,10003683,1329800,26989200,13411406000,1117617166,554236800,1943238600
"extract process environment variables",119,0,107036000,899462,0,29343400,1156122244900,9715312982,0,25692474900
"check if maximum file size is exceeded",95832,0,80045200,835,0,3013300,134111246917500,1399441177,0,12465335700
"parse LNK format",184,0,63563100,345451,0,34633800,237817826400,1292488186,0,3963686000
"truncate long values",2476,0,57062100,23046,0,2036900,2935345512000,1185519189,0,25692474900
"fill in interesting content",95832,0,53606200,559,0,2032100,134111246917500,1399441177,0,12465335700
