Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10282
1029;208;208;10168
2051;245;245;10119
3072;308;308;10071
4094;330;330;10028
5115;316;316;10030
6139;436;436;9979
7163;508;508;9896
8184;463;463;9958
9205;418;418;9987
10227;483;483;9939
11249;517;517;9890
12271;480;480;9862
13293;505;505;9850
14314;517;517;9824
15335;528;528;9814
16356;662;662;9760
17378;738;738;9650
18399;759;759;9618
19424;781;781;9591
20445;788;788;9584
21469;886;886;9482
22492;875;875;9499
23514;867;867;9555
24535;945;945;9477
25557;976;976;9443
26578;1012;1012;9401
27599;1078;1078;9316
28620;973;973;9387
29641;1018;1018;9336
30662;922;922;9429
31681;917;917;9403
32700;1033;1033;9306
33726;984;984;9386
34747;994;994;9336
35766;1080;1080;9298
36790;1118;1118;9280
37812;1110;1110;9243
38833;1121;1121;9175
39853;1091;1091;9225
40878;1067;1067;9233
41903;1034;1034;9262
42922;1035;1035;9263
43942;1066;1066;9263
44962;1032;1032;9249
45982;1030;1030;9246
47003;1041;1041;9239
48022;1041;1041;9241
49043;1022;1022;9252
50062;1026;1026;9253
51083;1027;1027;9254
52101;975;975;9299
53119;971;971;9309
54138;973;973;9312
55157;972;972;9306
56176;967;967;9305
57195;979;979;9295
58213;977;977;9309
59232;977;977;9313
60251;915;915;9357
61269;915;915;9359
62288;915;915;9359
63307;846;846;9411
64325;846;846;9414
65344;846;846;9417
66363;852;852;9411
67385;852;852;9412
68407;852;852;9402
69428;852;852;9403
70449;852;852;9398
71470;852;852;9398
72491;852;852;9383
73512;852;852;9392
74533;852;852;9398
75554;852;852;9398
76576;852;852;9397
77596;852;852;9391
78618;852;852;9398
79640;852;852;9397
80662;852;852;9389
81683;852;852;9395
82705;852;852;9397
83725;852;852;9392
84746;852;852;9378
85767;852;852;9385
86788;852;852;9398
87812;903;903;9394
88832;904;904;9393
89852;1210;1210;9122
90873;1270;1270;9051
91893;1493;1493;8852
92913;1544;1544;8783
93934;1609;1609;8718
94954;1611;1611;8717
95973;1638;1638;8681
96992;1681;1681;8640
98012;1683;1683;8639
99032;1929;1929;8399
100052;1933;1933;8397
101072;1940;1940;8388
102091;2017;2017;8305
103113;2206;2206;8164
104139;2394;2394;8113
105165;2448;2448;8086
106195;2461;2461;8046
107226;2347;2347;7987
108256;2348;2348;7985
109285;2349;2349;7984
110315;2350;2350;7983
111344;2352;2352;7982
112377;2414;2414;7906
113409;2487;2487;7844
114440;2474;2474;7842
115465;2499;2499;7825
116494;2506;2506;7825
117521;2648;2648;7707
118551;2905;2905;7550
119577;2935;2935;7539
120607;2985;2985;7532
121633;2939;2939;7570
122656;2900;2900;7610
123694;2916;2916;7612
124721;2640;2640;7639
125751;2649;2649;7639
126781;2706;2706;7613
127810;2772;2772;7526
128836;2803;2803;7512
129866;2855;2855;7467
130890;3045;3045;7455
131914;3159;3159;7450
132936;3257;3257;7421
133962;3237;3237;7256
134990;3050;3050;7247
136019;2971;2971;7291
137046;2965;2965;7298
138077;2966;2966;7299
139103;2975;2975;7305
140129;2975;2975;7307
141156;2929;2929;7336
142182;2829;2829;7453
143208;2941;2941;7347
144238;2945;2945;7347
145269;2952;2952;7346
146302;2951;2951;7347
147337;2957;2957;7339
148362;2972;2972;7260
149392;2923;2923;7304
150418;2888;2888;7335
151447;2892;2892;7338
152479;2897;2897;7343
153507;2897;2897;7347
154536;2895;2895;7354
155568;2898;2898;7357
156600;2941;2941;7352
157626;2941;2941;7319
158657;2904;2904;7349
159683;2957;2957;7352
160706;2911;2911;7352
161736;3036;3036;7249
162765;3036;3036;7253
163795;3012;3012;7264
164833;3022;3022;7258
165862;3021;3021;7259
166895;3033;3033;7254
167923;2762;2762;7482
168961;2666;2666;7579
169988;2680;2680;7587
171013;2683;2683;7587
172042;2944;2944;7440
173072;3100;3100;7433
174097;3223;3223;7418
175125;3100;3100;7391
176155;3144;3144;7082
177184;3117;3117;7090
178207;3116;3116;7091
179234;3116;3116;7090
180261;3157;3157;7073
181290;3233;3233;7021
182322;2776;2776;7448
183352;2863;2863;7486
184373;2905;2905;7484
185395;2999;2999;7431
186417;2780;2780;7472
187442;3170;3170;7080
188473;3169;3169;7083
189502;3170;3170;7077
190537;3178;3178;7035
191575;3182;3182;7036
192604;3186;3186;7033
193649;3070;3070;7227
194675;3104;3104;7232
195701;3273;3273;7106
196743;3166;3166;7066
197768;3139;3139;7085
198796;3155;3155;7077
199829;3150;3150;7076
200856;3143;3143;7087
201880;3194;3194;7152
202910;3301;3301;7113
203945;3070;3070;7333
204969;3078;3078;7314
206001;3104;3104;7124
207027;3152;3152;7074
208053;3149;3149;7073
209085;3131;3131;7089
210109;3143;3143;7078
211142;3147;3147;7078
212174;3024;3024;7197
213202;3078;3078;7235
214224;3150;3150;7202
215248;2994;2994;7252
216281;3086;3086;7146
217305;3251;3251;6985
218334;3257;3257;6976
219362;3249;3249;6976
220396;3252;3252;6976
221423;3264;3264;7008
222444;2848;2848;7355
223465;0;0;10392
224483;0;0;10408
