Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10307
1032;202;202;10210
2053;255;255;10136
3074;290;290;10105
4099;335;335;9997
5121;322;322;10002
6143;427;427;9992
7167;499;499;9902
8190;382;382;10022
9211;438;438;9945
10235;481;481;9902
11256;456;456;9874
12277;458;458;9871
13298;442;442;9863
14320;485;485;9835
15341;553;553;9781
16363;762;762;9618
17386;793;793;9581
18410;812;812;9559
19432;837;837;9495
20454;805;805;9504
21477;775;775;9508
22498;796;796;9510
23518;873;873;9542
24540;941;941;9466
25561;970;970;9437
26583;1045;1045;9349
27605;993;993;9377
28626;1062;1062;9301
29647;903;903;9452
30668;826;826;9477
31689;795;795;9491
32710;826;826;9481
33732;846;846;9465
34753;827;827;9440
35774;972;972;9395
36795;911;911;9395
37816;848;848;9397
38836;879;879;9399
39861;910;910;9402
40882;859;859;9413
41901;872;872;9390
42923;916;916;9385
43944;876;876;9386
44964;869;869;9382
45984;898;898;9388
47007;917;917;9379
48029;927;927;9380
49049;921;921;9382
50069;955;955;9332
51089;895;895;9395
52112;908;908;9393
53134;898;898;9388
54155;925;925;9381
55176;927;927;9382
56197;892;892;9398
57219;930;930;9380
58241;915;915;9367
59262;908;908;9378
60282;909;909;9381
61302;909;909;9383
62324;909;909;9385
63345;867;867;9405
64366;883;883;9400
65386;874;874;9401
66405;869;869;9390
67424;869;869;9396
68442;869;869;9390
69464;826;826;9443
70483;828;828;9444
71502;826;826;9442
72521;826;826;9447
73539;823;823;9461
74558;823;823;9466
75577;762;762;9493
76596;762;762;9502
77614;762;762;9506
78632;762;762;9510
79652;766;766;9499
80674;766;766;9509
81696;766;766;9484
82717;766;766;9493
83738;766;766;9491
84760;766;766;9475
85781;766;766;9475
86802;766;766;9479
87824;766;766;9480
88845;766;766;9484
89866;766;766;9480
90889;766;766;9489
91910;766;766;9488
92932;766;766;9481
93955;766;766;9480
94976;766;766;9480
95997;766;766;9473
97018;766;766;9466
98040;766;766;9472
99061;766;766;9476
100081;818;818;9439
101101;818;818;9423
102121;1036;1036;9267
103141;1067;1067;9250
104161;1083;1083;9232
105181;1294;1294;9039
106201;1327;1327;9004
107220;1383;1383;8957
108240;1376;1376;8942
109260;1424;1424;8912
110280;1450;1450;8886
111299;1460;1460;8873
112318;1504;1504;8821
113339;1554;1554;8783
