benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
FIFO_500_10T,Windows,20.0,740.050700 +- 31.510655,796.247,688.111,31.510654639502494,992.92135581,0.04257904848884339,3107.146656 +- 159.586194,10672.000000 +- 742.689679,742.6896794758899,159.58619388193148,72.250000 +- 2.717996,2.7179955849853767,3411381.450000 +- 10367.955722,10367.955721717759,2453338.150000 +- 125695.494411,125695.49441060924,1.429896 +- 0.020128,0.02012781005095937,510.966668 +- 17.402274,17.40227439585479
