benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
SSTF_4T,Linux,20.0,272.627100 +- 3.499546,279.412,264.55,3.4995459834098495,12.24682209000001,0.012836383409462408,1595.392655 +- 36.425285,3136.000000 +- 132.223825,132.22382538710636,36.42528515121053,53.900000 +- 0.435890,0.43588989435406733,1273527.550000 +- 59.540301,59.54030147723473,561513.000000 +- 30292.540980,30292.5409795877,0.641027 +- 0.009061,0.009061438557287691,25.706464 +- 0.448774,0.4487738318638099
