hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273854,1273462,628785674148,493608,3106,20942059412,30099534236643,23628715,0,521875726933
"scan with file YARA rules",105849,0,257184461681,2429729,983267,3424689253,7045270689,66559,6592,4506652683
"schedule scan for symlink target",59432,0,118797483376,1998880,15098,16762849972,5166375161,86929,8746,4537650416
"scan with meta YARA rules",249033,0,61008655213,244982,78049,26134413,13076626596,52509,6592,4537650416
"scan with process YARA rules",68,0,58608569872,861890733,36874880,3996985466,448256,6592,6592,6592
"scan object with YARA",49633,0,51513152249,1037881,320271,22331467,294210394826,5927717,4749,6297175680
"parse GZIP archive",10164,0,47593466186,4682552,110701,2517132001,101314752,9968,9968,9968
"parse ZIP archive",190,0,43806156765,230558719,3586213,16703569985,1893920,9968,9968,9968
"apply Sigma rules",995227,0,39445024817,39634,6884,4114321,303636075818,305092,4749,6297175680
"parse log file",135,0,24656902102,182643719,2135,2347927483,1345680,9968,9968,9968
"parse file content",105849,0,9803014925,92613,2184,483142638,7045270689,66559,6592,4506652683
"compare to ThorDB",156,0,4566003782,29269255,25565907,41334541,275542716965,1766299467,8746,6297175680
"check file excludes",90286,0,4512676887,49982,120,4848422,16838353933,186500,6592,4537650416
"parse journald format",5,0,2770291846,554058369,33430196,2036240198,49840,9968,9968,9968
"add meta information",45268,0,2502801368,55288,1893,4410525,11045497076,244002,6592,4537650416
"check file existence",308864,0,1642559512,5318,200,194912,19017139437,61571,6592,4537650416
"scan process for malicious indicators",68,0,1435449241,21109547,165896,170039532,448256,6592,6592,6592
"check with STIX IOCs",105849,0,1096721100,10361,711,137643,7045270689,66559,6592,4506652683
"schedule scan for executable",156,0,1065277142,6828699,14997,156904447,275542716965,1766299467,8746,6297175680
"extract process environment variables",68,0,922281317,13562960,158994,24695808,448256,6592,6592,6592
"extract process handles",68,0,790797034,11629368,2442761,89690640,448256,6592,6592,6592
"check if file was already scanned",308731,0,658691268,2133,110,26921735,19015813693,61593,6592,4537650416
"search for Cobalt Strike beacons",179830,0,630966299,3508,791,3211320,7812624539,43444,6592,4506652683
"check if object should be logged",995227,0,563573470,566,220,137472,303636075818,305092,4749,6297175680
"apply hash IOCs",105849,0,519971351,4912,1984,680289,7045270689,66559,6592,4506652683
"parse TARGZ archive",1,0,505052409,505052409,505052409,505052409,9968,9968,9968,9968
"apply false positive filters",995227,0,356854797,358,189,208598,303636075818,305092,4749,6297175680
"deduplicate reasons",249033,0,337723433,1356,160,294060,13076626596,52509,6592,4537650416
"limit frequent matches",995227,0,316955867,318,129,743478,303636075818,305092,4749,6297175680
"store time information about deep scan",105849,0,298884058,2823,1012,452262,7045270689,66559,6592,4506652683
"check if deep scan is needed",249033,0,278616542,1118,200,117645,13076626596,52509,6592,4537650416
"check if maximum file size is exceeded",249033,0,152719883,613,169,45998,13076626596,52509,6592,4537650416
"fill in interesting content",249033,0,105716077,424,160,62560,13076626596,52509,6592,4537650416
"scan object's command line with YARA",68,0,75772582,1114302,894687,2091691,448256,6592,6592,6592
"log file",249033,0,62859975,252,120,129167,13076626596,52509,6592,4537650416
"parse TAR archive",1,0,48762475,48762475,48762475,48762475,9968,9968,9968,9968
"parse authorized_keys format",1,0,34651647,34651647,34651647,34651647,9968,9968,9968,9968
"parsing Firefox history",1,0,34543721,34543721,34543721,34543721,9968,9968,9968,9968
"truncate long values",502,0,10670449,21255,581,3225235,283127127652,563998262,4749,6297175680
"enrich finding with file information",45,0,9759263,216872,9698,1090591,30582929,679620,4749,30150778
"parse system crontab",3,0,8708408,2902802,7494,5981184,29904,9968,9968,9968
"check process excludes",207,0,8637907,41729,211,562383,3198656429468,15452446519,6592,62734011429
"initialize process memory reader",68,0,8629652,126906,79941,197989,448256,6592,6592,6592
"analyze process connection",68,0,7275510,106992,2735,2312193,448256,6592,6592,6592
"log object",502,0,6152046,12255,882,652115,283127127652,563998262,4749,6297175680
"parse OLE format",14,0,4805553,343253,41388,736798,139552,9968,9968,9968
"scan eBPF program with file YARA rules",1,0,1989026,1989026,1989026,1989026,13867,13867,13867,13867
"retrieve interesting process memory",68,0,1500497,22066,3206,71637,448256,6592,6592,6592
"check for C2 IOCs",8,0,1275453,159431,117243,216564,59488,7436,6592,9968
"check for known evil services",156,0,1139339,7303,972,692241,275542716965,1766299467,8746,6297175680
"truncate unimportant process memory sections",68,0,1126500,16566,4720,53852,448256,6592,6592,6592
"unpack UPX",3,0,1060401,353467,290062,423457,29904,9968,9968,9968
"log md5 to csv",38,0,437142,11503,130,42371,30519594,803147,9968,30150778
"check file mode",156,0,393267,2520,1442,7053,275542716965,1766299467,8746,6297175680
"parse mail",5,0,84971,16994,8886,34225,49840,9968,9968,9968
"scan dependent files",35,0,15717,449,221,2033,462907302,13225922,1338404,23128718
"check for port 0",6,0,11862,1977,821,3586,39552,6592,6592,6592
"check if profile is recent",1,0,11611,11611,11611,11611,4749,4749,4749,4749
"check for network pipes",6,0,4089,681,341,1093,39552,6592,6592,6592
