hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413146,1244805,4944101079200,1448546,0,126555021900,333004937583600,97565394,0,203033330000
"scan with file YARA rules",55747,0,1515009318600,27176517,0,25076052000,169165863607400,3034528559,0,203001512000
"scan with meta YARA rules",95831,0,832712358500,8689384,0,25064111100,264255446633000,2757515278,0,203033330000
"scan object with YARA",116135,0,441950542500,3805489,0,18596620600,76712223591400,660543536,0,167690268200
"scan with process YARA rules",119,0,238181917000,2001528714,522100,18604277500,576378367600,4843515694,0,30785893800
"parse CAB archive",26,0,164978011400,6345308130,0,127991558600,36878490800,1418403492,0,6751208700
"apply Sigma rules",2918833,0,95965399900,32878,0,81188600,1242415195577000,425654772,0,203033330000
"parse file content",55747,0,92889138700,1666262,0,5591556200,169165863607400,3034528559,0,203001512000
"parse log file",206,0,55630008700,270048585,0,19235792000,726140289400,3524952861,0,71614583000
"parse registry hive",383,0,51104191500,133431309,0,17812159700,1215789459500,3174385011,0,62046073600
"parse ETL file",234,0,50770320600,216967182,6981300,23354222400,1296667081000,5541312311,0,49669054600
"parse Shim database",21,0,30427645800,1448935514,0,10017021200,94320038100,4491430385,0,29093113400
"parse GZIP archive",6632,0,30312484700,4570640,0,1299861300,56443925880400,8510845277,0,167690268200
"parse Amcache",4,0,27001187500,6750296875,0,27001187500,8965536700,2241384175,18555300,6645908700
"parse SHIM cache",2,0,24339825300,12169912650,9567832900,14771992400,1762000,881000,0,1762000
"scan object's command line with YARA",119,0,24139898700,202856291,664200,8025281200,576378367600,4843515694,0,30785893800
"schedule scan for executed file",884,0,20409414400,23087572,0,6362842200,2974784486400,3365140821,0,11086299600
"check file existence",107715,0,17723603100,164541,0,663901700,281897142314500,2617064868,0,203033330000
"parse ZIP archive",312,0,17685353500,56683825,0,10607733800,1683371421800,5395421223,0,202659808300
"scan process for malicious indicators",119,0,15136590400,127198238,1036900,7054839500,576378367600,4843515694,0,30785893800
"parsing Chrome history",5,0,14975935100,2995187020,6987000,14872995700,107482518200,21496503640,0,107233170000
"check file excludes",24782,0,13001166200,524621,0,1768628600,21121940045000,852309742,0,167690268200
"check process excludes",133,0,11874664000,89283187,0,4617909700,679144566500,5106350124,0,31338175600
"apply handle IOCs",6415,0,11231298400,1750786,0,1665644500,3458090399900,539063195,0,7573319200
"parse CHM file",23,0,10705390800,465451773,39542100,1254480900,25571521900,1111805300,0,16998474000
"add meta information",21082,0,10371864300,491977,0,1984898500,19032838860500,902800439,0,167690268200
"log object",73764,0,10050914600,136257,0,85272400,239457717288800,3246268061,0,203033330000
"analyze prefetch file",343,0,9909186800,28889757,0,2903980000,1372931858500,4002716788,0,88788482900
"check if file was already scanned",106543,0,8453569800,79344,0,42010000,281497037793900,2642097911,0,203033330000
"scan entry",726,0,5977210800,8233072,0,449671400,8150597004600,11226717637,0,40694015900
"parse Atjobs file",237,0,5974850600,25210340,0,2974407900,666564345100,2812507785,0,53424833300
"parse ESE database",8,0,5442213100,680276637,1512200,3532802700,9439816200,1179977025,0,7069431000
"scan SHIM cache entry for executed file",884,0,3484636800,3941896,0,907294600,2974784486400,3365140821,0,11086299600
"enrich finding with file information",336,0,2802972700,8342180,0,499819200,334119825000,994404241,0,202760211200
"check for suspicious locations",885,0,2071727900,2340935,0,728612300,2974784486400,3361338402,0,11086299600
"check with STIX IOCs",1149506,0,1842254200,1602,0,5162200,384254088217300,334277583,0,203001512000
"extract process handles",119,0,1793256300,15069380,8592800,44731300,576378367600,4843515694,0,30785893800
"parse RAR archive",15,0,1596364100,106424273,0,1274627100,467792921600,31186194773,1762000,202633493300
"check if object should be logged",2918833,0,1538558400,527,0,9121400,1242415195577000,425654772,0,203033330000
"parse PowerShell module cache",1,0,1505227100,1505227100,1505227100,1505227100,78530300,78530300,78530300,78530300
"apply false positive filters",2918833,0,1303309400,446,0,5779600,1242415195577000,425654772,0,203033330000
"limit frequent matches",2918833,0,1102091000,377,0,10595600,1242415195577000,425654772,0,203033330000
"parse OLE format",22,0,748486000,34022090,0,369175400,60678769600,2758125890,0,26642581600
"scan scheduled task image",180,0,735578100,4086545,0,257085300,29598163600,164434242,0,348981900
"apply hash IOCs",55747,0,578878600,10384,0,3018600,169165863607400,3034528559,0,203001512000
"parse SRUM database",1,0,551121800,551121800,551121800,551121800,0,0,0,0
"search for Cobalt Strike beacons",81177,0,460728100,5675,0,6077000,227267015112200,2799647869,0,203001512000
"check size",1093759,0,456946400,417,0,4813100,215088224609900,196650472,0,19155392100
"store time information about deep scan",55747,0,409091600,7338,0,2540700,169165863607400,3034528559,0,203001512000
"deduplicate reasons",95831,0,355531600,3709,0,2519200,264255446633000,2757515278,0,203033330000
"check for suspicious event ID",297444,0,304209900,1022,0,4029500,360469248771600,1211889460,0,49669054600
"check if deep scan is needed",95831,0,210994300,2201,0,9396800,264255446633000,2757515278,0,203033330000
"parse WMI persistence file",1,0,170876000,170876000,170876000,170876000,25504735900,25504735900,25504735900,25504735900
"log found WER report",12,0,104565300,8713775,1701300,55554600,81028504500,6752375375,0,31540989100
"check if maximum file size is exceeded",95831,0,89832800,937,0,4021900,264255446633000,2757515278,0,203033330000
"WER",12,0,81488800,6790733,0,20797900,81028504500,6752375375,0,31540989100
"truncate long values",2477,0,72821700,29399,0,2512800,4437391063300,1791437651,0,202760211200
"fill in interesting content",95831,0,36067200,376,0,2009700,264255446633000,2757515278,0,203033330000
