hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273382,548427,1356459059790,1065241,0,21195903231,54692121721393,42950286,0,4736140373
"scan with file YARA rules",105881,0,456240716538,4308995,1366387,4390126252,20642777003019,194962051,7374,4676819018
"scan with meta YARA rules",249142,0,218951818159,878823,94189,4615664302,40251179747060,161559190,7374,4676819018
"scan object with YARA",50224,0,130280056610,2593980,391778,2366732178,14912608043664,296921950,2815,4736140373
"scan with process YARA rules",68,0,70355223232,1034635635,48304180,4616771776,47473070814,698133394,18015,3951697793
"apply Sigma rules",994747,0,63223206628,63557,7023,41143155,229558696284740,230770936,511,4736140373
"parse log file",135,0,56205317423,416335684,2334,7567574367,34991026778,259192790,7374,795627133
"compare to ThorDB",156,0,49268247588,315822099,44128952,337263241,352802662608,2261555529,9990,4736140373
"parse GZIP archive",10164,0,42059658015,4138100,49234,3275249933,2128732192346,209438428,7374,1034461769
"schedule scan for symlink target",59498,0,33190339820,557839,6833,267072364,6460139199273,108577417,7374,4481037271
"parse ZIP archive",190,0,22914172863,120600909,219900,8769363912,84270324249,443528022,7374,923523422
"check file excludes",90352,0,19185801867,212345,120,218979376,16618456471939,183930145,7374,4676819018
"parse file content",105881,0,18634015628,175990,1322,636910759,20642777003019,194962051,7374,4676819018
"scan object's command line with YARA",68,0,9780036237,143824062,872175,3748641573,47473070814,698133394,18015,3951697793
"scan process for malicious indicators",68,0,7423723029,109172397,89561,3309949031,47473070814,698133394,18015,3951697793
"check process excludes",207,0,7147744509,34530166,210,2808292022,129218138565,624242215,9298,3973145462
"add meta information",45861,0,6712855132,146373,2285,352549292,11678565063579,254651339,7374,4676819018
"parse journald format",5,0,4536197752,907239550,46490018,3293315458,450024756,90004951,44667581,226425375
"check if file was already scanned",308848,0,3101564652,10042,100,39267435,46527276556973,150647815,7374,4676819018
"check file existence",308981,0,2345625255,7591,120,9944959,46591256017622,150790035,7374,4676819018
"extract process environment variables",68,0,2098872540,30865772,121272,1332288673,47473070814,698133394,18015,3951697793
"check with STIX IOCs",105881,0,1315279294,12422,772,4886985,20642777003019,194962051,7374,4676819018
"check if object should be logged",994747,0,790778165,794,201,3781576,229558696284740,230770936,511,4736140373
"search for Cobalt Strike beacons",179867,0,763984731,4247,812,4413503,32020134518107,178021174,7374,4676819018
"apply hash IOCs",105881,0,745302944,7039,2444,2916827,20642777003019,194962051,7374,4676819018
"parse TARGZ archive",1,0,584765358,584765358,584765358,584765358,57925320,57925320,57925320,57925320
"store time information about deep scan",105881,0,575477228,5435,592,14696085,20642777003019,194962051,7374,4676819018
"apply false positive filters",994747,0,566293056,569,200,27585874,229558696284740,230770936,511,4736140373
"deduplicate reasons",249142,0,530193045,2128,120,25835833,40251179747060,161559190,7374,4676819018
"limit frequent matches",994747,0,500298461,502,140,3620029,229558696284740,230770936,511,4736140373
"check if deep scan is needed",249142,0,327304803,1313,160,3855197,40251179747060,161559190,7374,4676819018
"log object",502,0,311718225,620952,942,3920442,415721736621,828130949,2815,4736140373
"check if maximum file size is exceeded",249142,0,161786588,649,110,2209757,40251179747060,161559190,7374,4676819018
"extract process handles",68,0,137433033,2021074,189492,33327469,47473070814,698133394,18015,3951697793
"fill in interesting content",249142,0,134954817,541,160,2286022,40251179747060,161559190,7374,4676819018
"parse TAR archive",1,0,117036355,117036355,117036355,117036355,76682696,76682696,76682696,76682696
"log file",249142,0,74387264,298,100,1659126,40251179747060,161559190,7374,4676819018
"parse authorized_keys format",1,0,25199109,25199109,25199109,25199109,312674448,312674448,312674448,312674448
"parsing Firefox history",1,0,21138469,21138469,21138469,21138469,286897968,286897968,286897968,286897968
"enrich finding with file information",45,0,20481738,455149,19016,4494717,8248083460,183290743,6062,2417740860
"truncate long values",502,0,16977351,33819,581,3742392,415721736621,828130949,2815,4736140373
"initialize process memory reader",68,0,13035908,191704,94931,804384,47473070814,698133394,18015,3951697793
"parse OLE format",14,0,12478854,891346,52941,5479547,5940548095,424324863,7374,715625493
"parse system crontab",3,0,10457879,3485959,18045,10238509,147035325,49011775,23635967,77927241
"analyze process connection",68,0,5959584,87640,621,4777448,47473070814,698133394,18015,3951697793
"schedule scan for executable",156,0,3919227,25123,15339,75414,352802662608,2261555529,9990,4736140373
"check for C2 IOCs",8,0,3782878,472859,97646,934623,5586800453,698350056,1734770,1356342937
"retrieve interesting process memory",68,0,1999210,29400,3617,232604,47473070814,698133394,18015,3951697793
"scan eBPF program with file YARA rules",1,0,1853728,1853728,1853728,1853728,15620,15620,15620,15620
"unpack UPX",3,0,1267349,422449,335951,557023,506256097,168752032,7374,282287159
"truncate unimportant process memory sections",68,0,1004214,14767,4790,43342,47473070814,698133394,18015,3951697793
"log md5 to csv",38,0,502387,13220,130,80433,5499532935,144724550,7374,328015825
"check file mode",156,0,272185,1744,751,3767,352802662608,2261555529,9990,4736140373
"check for known evil services",156,0,253520,1625,1002,3758,352802662608,2261555529,9990,4736140373
"parse mail",5,0,197316,39463,12383,114128,1675264466,335052893,198576020,675015546
"scan dependent files",35,0,23071,659,151,2925,24439564,698273,2815,3021085
"check for port 0",6,0,12836,2139,641,3557,4602642581,767107096,1734770,1356342937
"check if profile is recent",1,0,9829,9829,9829,9829,6062,6062,6062,6062
"check for network pipes",6,0,4732,788,342,1123,4602642581,767107096,1734770,1356342937
