Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;115;115;10280
1031;210;210;10151
2054;259;259;10103
3077;285;285;10071
4101;321;321;9999
5123;329;329;9999
6145;489;489;9970
7167;561;561;9885
8188;335;335;10066
9209;429;429;9959
10231;479;479;9927
11251;482;482;9870
12274;460;460;9889
13295;473;473;9899
14315;492;492;9859
15336;496;496;9846
16358;657;657;9708
17379;738;738;9635
18400;740;740;9618
19426;820;820;9526
20450;804;804;9500
21478;824;824;9464
22501;788;788;9507
23524;757;757;9617
24546;842;842;9556
25567;847;847;9546
26588;905;905;9491
27614;951;951;9435
28636;917;917;9429
29657;803;803;9524
30681;806;806;9510
31701;895;895;9440
32721;1010;1010;9358
33742;1027;1027;9399
34762;967;967;9359
35782;1058;1058;9321
36807;1221;1221;9309
37828;1096;1096;9283
38850;1109;1109;9185
39872;1123;1123;9185
40893;1043;1043;9259
41918;1056;1056;9245
42939;1110;1110;9227
43960;1048;1048;9224
44980;1041;1041;9223
46000;993;993;9261
47021;993;993;9262
48042;993;993;9264
49062;989;989;9273
50082;989;989;9274
51103;989;989;9274
52122;922;922;9352
53141;923;923;9353
54160;934;934;9339
55178;900;900;9343
56197;897;897;9342
57216;859;859;9384
58235;859;859;9384
59255;868;868;9378
60275;869;869;9378
61294;869;869;9378
62313;818;818;9406
63332;818;818;9408
64351;818;818;9410
65371;826;826;9400
66392;826;826;9373
67413;826;826;9374
68435;826;826;9366
69457;826;826;9361
70479;826;826;9359
71500;826;826;9341
72523;826;826;9336
73544;826;826;9337
74566;826;826;9340
75588;826;826;9349
76609;826;826;9346
77631;826;826;9356
78653;826;826;9359
79673;826;826;9359
80694;826;826;9359
81715;826;826;9355
82737;826;826;9355
83758;826;826;9352
84779;826;826;9355
85800;826;826;9353
86821;897;897;9373
87840;897;897;9357
88860;1208;1208;8988
89885;1190;1190;8989
90906;1275;1275;8981
91926;1371;1371;8916
92946;1570;1570;8727
93967;1572;1572;8724
94987;1640;1640;8641
96007;1699;1699;8584
97028;1702;1702;8582
98050;1725;1725;8553
99073;1837;1837;8444
100092;1967;1967;8310
101113;1969;1969;8308
102135;2061;2061;8221
103156;2201;2201;8083
104190;2328;2328;8083
105219;2364;2364;8076
106261;2468;2468;7999
107310;2485;2485;7804
108337;2510;2510;7774
109364;2511;2511;7773
110394;2511;2511;7773
111435;2510;2510;7773
112466;2574;2574;7715
113501;2642;2642;7652
114531;2672;2672;7609
115560;2681;2681;7621
116589;2720;2720;7568
117609;2883;2883;7479
118640;2913;2913;7487
119661;3007;3007;7504
120690;2819;2819;7476
121719;2892;2892;7384
122750;2892;2892;7382
123776;2892;2892;7382
124803;2892;2892;7382
125828;2891;2891;7381
126856;2893;2893;7381
127886;2897;2897;7387
128912;2919;2919;7371
129942;2975;2975;7351
130969;3066;3066;7365
131994;3077;3077;7357
133021;3133;3133;7328
134054;2988;2988;7322
135085;2966;2966;7340
136115;3107;3107;7191
137141;3094;3094;7198
138170;3150;3150;7138
139200;3147;3147;7137
140240;3067;3067;7175
141265;2950;2950;7280
142298;2851;2851;7375
143328;2759;2759;7461
144357;2693;2693;7527
145385;2609;2609;7608
146411;2685;2685;7570
147437;2731;2731;7579
148459;2722;2722;7529
149499;2789;2789;7521
150525;2907;2907;7346
151554;3086;3086;7167
152582;3078;3078;7171
153608;3090;3090;7156
154637;3092;3092;7155
155667;2980;2980;7246
156697;2785;2785;7413
157731;2788;2788;7435
158755;2866;2866;7430
159791;2913;2913;7441
160813;2996;2996;7390
161837;2878;2878;7382
162861;2867;2867;7380
163883;2770;2770;7432
164911;2892;2892;7329
165941;2882;2882;7285
166970;2881;2881;7285
167997;2886;2886;7281
169028;2887;2887;7282
170059;2885;2885;7283
171086;2886;2886;7290
172113;2929;2929;7285
173138;3023;3023;7222
174165;2809;2809;7364
175198;2924;2924;7412
176226;2961;2961;7407
177248;3248;3248;7173
178276;3150;3150;7095
179302;3150;3150;7095
180336;3150;3150;7095
181369;3140;3140;7101
182399;3132;3132;7121
183427;3144;3144;7119
184449;3249;3249;7167
185475;3266;3266;7163
186501;3298;3298;7158
187531;3330;3330;7165
188563;3408;3408;7085
189589;3429;3429;7083
190623;3173;3173;7083
191650;3144;3144;7102
192679;3090;3090;7158
193708;2852;2852;7379
194733;2907;2907;7341
195763;2917;2917;7351
196799;2960;2960;7346
197824;2995;2995;7259
198851;2971;2971;7259
199875;2982;2982;7261
200901;2982;2982;7262
201935;2987;2987;7260
202972;3013;3013;7231
203993;3239;3239;7255
205017;3371;3371;7292
206040;3537;3537;7232
207065;3557;3557;6916
208090;3476;3476;6852
209115;3474;3474;6850
210144;3474;3474;6850
211172;3485;3485;6846
212199;3506;3506;6832
213221;3188;3188;7109
214244;3239;3239;7162
215269;3609;3609;6848
216296;3631;3631;6832
217367;3468;3468;6817
218393;3447;3447;6819
219424;3449;3449;6822
220468;3466;3466;6825
221493;3037;3037;7240
222515;3151;3151;7074
223537;0;0;10378
224555;0;0;10401
