hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273516,578015,824731633106,647602,3516,21038787862,32946424144394,25870443,0,16994713284
"scan with file YARA rules",105882,0,309510767923,2923166,1171736,4004998769,14992102413458,141592550,24707,13133690729
"scan with meta YARA rules",249142,0,95774767614,384418,87477,3984351828,27128348299099,108887093,24707,13133690729
"scan object with YARA",49971,0,90479431938,1810638,341462,3861819646,13551211986305,271181525,4398,16994713284
"scan with process YARA rules",68,0,62760211066,922944280,38493849,4272978114,591389485782,8696904202,7344,16994713284
"apply Sigma rules",994882,0,42794694767,43014,7053,20331019,189593240361416,190568570,1422,16994713284
"parse GZIP archive",10164,0,31708463510,3119683,58381,2379496396,1796473680914,176748689,49896,1241999542
"schedule scan for symlink target",59497,0,27059584633,454805,8157,292590260,3785891205376,63631631,33604,2337472379
"parse log file",135,0,26883850028,199139629,2064,2164175432,35014075093,259363519,49896,2314263851
"parse ZIP archive",190,0,19471838235,102483359,193219,5871168054,40626560118,213824000,49896,1284861828
"compare to ThorDB",156,0,18579145032,119097083,37181996,175216581,385674212673,2472270594,17163,4965319643
"parse file content",105882,0,10309427871,97367,2235,574405217,14992102413458,141592550,24707,13133690729
"scan object's command line with YARA",68,0,10139379473,149108521,953169,2174774128,591389485782,8696904202,7344,16994713284
"check file excludes",90351,0,9778582087,108228,110,1845944951,11427564172636,126479664,41498,13133690729
"scan process for malicious indicators",68,0,6994771299,102864283,102606,2343654828,591389485782,8696904202,7344,16994713284
"extract process environment variables",68,0,4134631050,60803397,116712,3755831014,591389485782,8696904202,7344,16994713284
"parse journald format",5,0,3024086467,604817293,54556752,2274112718,969836164,193967232,92788692,404989075
"add meta information",45608,0,2622768383,57506,2064,215007767,8577676831121,188073952,49896,13133690729
"check file existence",308980,0,1776055880,5748,141,2176394,30861471711098,99881777,24707,13133690729
"check with STIX IOCs",105882,0,1058914715,10000,851,2341538,14992102413458,141592550,24707,13133690729
"check if file was already scanned",308848,0,996884663,3227,110,32878624,30832763890059,99831515,24707,13133690729
"extract process handles",68,0,718091431,10560168,214118,420271418,591389485782,8696904202,7344,16994713284
"check if object should be logged",994882,0,640718638,644,221,1154974,189593240361416,190568570,1422,16994713284
"apply hash IOCs",105882,0,636204576,6008,2255,1054091,14992102413458,141592550,24707,13133690729
"search for Cobalt Strike beacons",179868,0,596368861,3315,650,2258910,22803134974396,126777053,7344,16994713284
"check process excludes",207,0,441426099,2132493,220,436322539,988255597516,4774181630,7344,16994713284
"apply false positive filters",994882,0,418119898,420,200,1985670,189593240361416,190568570,1422,16994713284
"deduplicate reasons",249142,0,396591992,1591,121,2167596,27128348299099,108887093,24707,13133690729
"limit frequent matches",994882,0,378488783,380,140,1765559,189593240361416,190568570,1422,16994713284
"store time information about deep scan",105882,0,320526459,3027,611,1014575,14992102413458,141592550,24707,13133690729
"check if deep scan is needed",249142,0,273274587,1096,210,272400,27128348299099,108887093,24707,13133690729
"parse TARGZ archive",1,0,155880072,155880072,155880072,155880072,49896,49896,49896,49896
"check if maximum file size is exceeded",249142,0,134017339,537,140,163773,27128348299099,108887093,24707,13133690729
"log object",502,0,110010799,219145,862,2907978,988153802864,1968433870,7344,16994713284
"fill in interesting content",249142,0,109487647,439,170,1826996,27128348299099,108887093,24707,13133690729
"log file",249142,0,63567835,255,110,36790,27128348299099,108887093,24707,13133690729
"parse TAR archive",1,0,35070596,35070596,35070596,35070596,49896,49896,49896,49896
"parse authorized_keys format",1,0,23731468,23731468,23731468,23731468,49896,49896,49896,49896
"truncate long values",502,0,13911627,27712,781,3456567,988153802864,1968433870,7344,16994713284
"initialize process memory reader",68,0,12843666,188877,100953,350469,591389485782,8696904202,7344,16994713284
"parsing Firefox history",1,0,9500300,9500300,9500300,9500300,340078393,340078393,340078393,340078393
"enrich finding with file information",45,0,9229686,205104,15440,848259,4457563489,99056966,14949,855990427
"parse OLE format",14,0,7737955,552711,53933,3145803,4477399069,319814219,49896,1308416305
"schedule scan for executable",156,0,5029839,32242,18304,98168,385674212673,2472270594,17163,4965319643
"scan eBPF program with file YARA rules",1,0,1992572,1992572,1992572,1992572,13756,13756,13756,13756
"retrieve interesting process memory",68,0,1369905,20145,3498,80524,591389485782,8696904202,7344,16994713284
"check for C2 IOCs",8,0,1292737,161592,54274,412407,642872656,80359082,63331,340078393
"analyze process connection",68,0,1225682,18024,1814,508861,591389485782,8696904202,7344,16994713284
"truncate unimportant process memory sections",68,0,1016262,14945,5470,43664,591389485782,8696904202,7344,16994713284
"unpack UPX",3,0,891141,297047,230900,370087,151626195,50542065,49896,151526403
"log md5 to csv",38,0,469728,12361,140,51739,3407180626,89662648,49896,855990427
"check file mode",156,0,425245,2725,722,5681,385674212673,2472270594,17163,4965319643
"check for known evil services",156,0,291324,1867,1133,3948,385674212673,2472270594,17163,4965319643
"parse system crontab",3,0,179040,59680,9147,116643,429166795,143055598,99729408,172255672
"parse mail",5,0,91836,18367,7625,39575,762982339,152596467,49896,424846299
"scan dependent files",35,0,21790,622,220,2164,245472439,7013498,21641,11737239
"check for port 0",6,0,8916,1486,561,1924,300493973,50082328,63331,104102362
"check if profile is recent",1,0,5971,5971,5971,5971,14949,14949,14949,14949
"check for network pipes",6,0,3967,661,250,1583,300493973,50082328,63331,104102362
