Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;116;116;10286
1032;212;212;10166
2053;255;255;10120
3075;302;302;10036
4096;320;320;9987
5117;369;369;9955
6141;430;430;9848
7166;504;504;9901
8186;410;410;10002
9210;469;469;9928
10231;513;513;9900
11253;481;481;9904
12274;434;434;9926
13295;409;409;9936
14317;464;464;9891
15337;506;506;9849
16359;667;667;9676
17381;652;652;9697
18402;750;750;9589
19424;762;762;9585
20449;816;816;9518
21470;822;822;9508
22492;831;831;9479
23513;965;965;9458
24535;1025;1025;9392
25557;1064;1064;9353
26578;1134;1134;9276
27600;946;946;9418
28621;972;972;9384
29643;801;801;9547
30665;796;796;9532
31685;793;793;9530
32706;796;796;9525
33727;800;800;9524
34748;794;794;9521
35769;815;815;9520
36790;805;805;9511
37811;809;809;9487
38833;886;886;9486
39857;830;830;9464
40878;832;832;9466
41899;834;834;9457
42920;834;834;9449
43942;837;837;9447
44964;828;828;9454
45985;836;836;9455
47006;837;837;9461
48026;855;855;9467
49048;852;852;9459
50069;850;850;9475
51089;851;851;9463
52110;913;913;9463
53131;866;866;9462
54153;847;847;9472
55175;883;883;9472
56196;966;966;9467
57216;866;866;9451
58237;847;847;9473
59257;839;839;9478
60279;866;866;9477
61301;849;849;9468
62322;868;868;9465
63344;855;855;9461
64366;854;854;9459
65388;878;878;9460
66410;860;860;9464
67431;883;883;9465
68452;854;854;9468
69472;854;854;9473
70493;863;863;9469
71514;864;864;9460
72537;838;838;9472
73557;850;850;9477
74579;839;839;9470
75600;854;854;9461
76633;840;840;9472
77655;839;839;9461
78676;815;815;9480
79696;833;833;9470
80717;828;828;9474
81738;819;819;9477
82758;827;827;9477
83780;827;827;9474
84801;835;835;9465
85821;859;859;9465
86843;838;838;9461
87865;859;859;9459
88886;855;855;9454
89908;841;841;9473
90929;824;824;9488
91950;822;822;9487
92972;822;822;9488
93992;818;818;9497
95011;818;818;9497
96032;817;817;9499
97054;852;852;9469
98074;860;860;9460
99095;854;854;9470
100118;857;857;9470
101139;855;855;9470
102157;843;843;9476
103176;844;844;9477
104195;836;836;9469
105219;835;835;9468
106238;802;802;9497
107256;802;802;9497
108277;802;802;9496
109297;789;789;9496
110315;789;789;9491
111334;776;776;9514
112353;776;776;9515
113372;760;760;9514
114390;760;760;9511
115409;761;761;9505
116430;761;761;9505
117452;761;761;9503
118473;761;761;9510
119494;761;761;9501
120515;761;761;9498
121536;761;761;9474
122557;761;761;9476
123578;761;761;9470
