Time;CPU
1060; 34.00
2122; 21.00
3179; 20.00
4239; 20.00
5297; 22.00
6358; 29.00
7418; 30.00
8479; 38.00
9538; 25.00
10595; 18.00
11651; 17.00
12710; 16.00
13768; 18.00
14825; 21.00
15882; 20.00
16943; 17.00
18001; 18.00
19063; 18.00
20123; 17.00
21182; 17.00
22240; 17.00
23300; 17.00
24357; 17.00
25415; 17.00
26473; 17.00
27533; 17.00
28591; 17.00
29649; 17.00
30706; 17.00
31763; 17.00
32822; 18.00
33879; 18.00
34936; 17.00
35995; 17.00
37055; 17.00
38115; 17.00
39174; 17.00
40233; 17.00
41293; 17.00
42353; 17.00
43411; 19.00
44469; 17.00
45529; 17.00
46590; 17.00
47649; 17.00
48710; 17.00
49770; 17.00
50829; 17.00
51888; 17.00
52948; 17.00
54008; 17.00
55069; 17.00
56128; 17.00
57187; 17.00
58245; 17.00
59304; 17.00
60366; 17.00
61427; 17.00
62491; 17.00
63550; 17.00
64610; 17.00
65671; 17.00
66731; 17.00
67791; 17.00
68853; 17.00
69912; 17.00
70972; 17.00
72033; 17.00
73093; 17.00
74154; 17.00
75216; 17.00
76276; 17.00
77336; 17.00
78397; 17.00
79457; 17.00
80517; 16.00
81577; 16.00
82638; 17.00
83700; 17.00
84759; 16.00
85820; 16.00
86879; 16.00
87939; 17.00
89002; 17.00
90060; 17.00
91120; 17.00
92179; 17.00
93240; 17.00
94300; 17.00
95359; 21.00
96420; 25.00
97478; 24.00
98543; 27.00
99604; 31.00
100668; 30.00
101728; 20.00
102787; 17.00
103846; 17.00
104903; 16.00
105961; 18.00
107020; 17.00
108076; 19.00
109132; 19.00
110192; 22.00
111249; 20.00
112308; 22.00
113367; 20.00
114425; 21.00
115483; 19.00
116544; 19.00
117608; 17.00
118668; 18.00
119729; 17.00
120789; 18.00
121851; 17.00
122908; 18.00
123968; 18.00
125028; 17.00
126087; 18.00
127147; 17.00
128207; 18.00
129266; 18.00
130325; 17.00
131383; 19.00
132444; 19.00
133501; 19.00
134559; 26.00
135619; 30.00
136681; 23.00
137741; 17.00
138803; 17.00
139864; 18.00
140922; 27.00
141982; 16.00
143042; 18.00
144105; 17.00
145164; 17.00
146220; 17.00
147279; 16.00
148337; 17.00
149395; 17.00
150454; 18.00
151512; 23.00
152570; 20.00
153629; 17.00
154688; 23.00
155745; 18.00
156803; 17.00
157865; 17.00
158924; 18.00
159982; 25.00
161042; 18.00
162100; 28.00
163158; 26.00
164215; 30.00
165272; 18.00
166332; 16.00
167390; 19.00
168449; 23.00
169508; 17.00
170568; 17.00
171628; 17.00
172685; 16.00
173744; 23.00
174803; 18.00
175860; 18.00
176919; 29.00
177978; 30.00
179038; 16.00
180098; 16.00
181155; 17.00
182215; 17.00
183274; 17.00
184334; 16.00
185390; 16.00
186449; 17.00
187509; 16.00
188564; 17.00
189623; 17.00
190684; 17.00
191745; 17.00
192804; 17.00
193862; 19.00
194922; 21.00
195981; 28.00
197038; 24.00
198095; 19.00
199153; 17.00
200212; 16.00
201272; 17.00
202331; 16.00
203390; 16.00
204449; 16.00
205506; 16.00
206565; 16.00
207624; 16.00
208684; 20.00
209744; 16.00
210803; 17.00
211861; 17.00
212919; 17.00
213978; 17.00
215037; 16.00
216096; 16.00
217155; 16.00
218215; 18.00
219273; 18.00
220330; 16.00
221389; 16.00
222448; 16.00
223505; 27.00
224565; 18.00
225627; 18.00
226686; 17.00
227745; 16.00
228804; 17.00
229864; 22.00
230924; 16.00
231983; 17.00
233040; 16.00
234098; 16.00
235156; 19.00
236213; 16.00
237273; 16.00
238331; 17.00
239389; 16.00
240448; 16.00
241505; 18.00
242565; 17.00
243625; 16.00
244685; 20.00
245742; 18.00
246798; 18.00
247853; 31.00
248910; 24.00
249971; 16.00
251032; 17.00
252093; 16.00
253150; 19.00
254206; 24.00
255265; 17.00
256324; 19.00
257382; 17.00
258440; 17.00
259498; 29.00
260557; 31.00
261613; 29.00
262671; 16.00
263728; 17.00
264789; 18.00
265848; 17.00
266906; 17.00
267968; 18.00
269028; 19.00
270087; 25.00
271148; 17.00
272206; 17.00
273267; 17.00
274324; 17.00
275384; 17.00
276442; 17.00
277500; 19.00
278560; 28.00
279618; 16.00
280676; 19.00
281735; 19.00
282791; 18.00
283850; 17.00
284910; 18.00
285968; 25.00
287029; 17.00
288088; 17.00
289146; 17.00
290203; 16.00
291261; 17.00
292320; 16.00
293378; 17.00
294436; 16.00
295494; 18.00
296553; 16.00
297613; 22.00
298673; 27.00
299733; 24.00
300791; 20.00
301848; 17.00
302911; 17.00
303970; 17.00
305031; 16.00
306088; 17.00
307147; 16.00
308205; 17.00
309262; 17.00
310319; 16.00
311377; 18.00
312435; 23.00
313494; 17.00
314558; 16.00
315616; 16.00
316676; 16.00
317735; 17.00
318791; 18.00
319850; 17.00
320905; 17.00
321963; 17.00
323024; 17.00
324084; 16.00
325142; 16.00
326204; 16.00
327264; 16.00
328320; 16.00
329381; 22.00
330441; 17.00
331499; 17.00
332557; 17.00
333616; 17.00
334676; 17.00
335733; 17.00
336791; 17.00
337852; 16.00
338909; 17.00
339969; 17.00
341029; 17.00
342084; 18.00
343142; 17.00
344201; 17.00
345258; 17.00
346318; 17.00
347378; 17.00
348437; 17.00
349496; 17.00
350555; 16.00
351613; 18.00
352672; 17.00
353732; 17.00
354789; 20.00
355849; 19.00
356911; 19.00
357971; 18.00
359030; 19.00
360089; 18.00
361148; 19.00
362210; 20.00
363269; 18.00
364326; 22.00
365388; 20.00
366450; 19.00
367509; 19.00
368569; 19.00
369628; 19.00
370684; 20.00
371742; 21.00
372800; 23.00
373857; 20.00
374915; 19.00
375973; 18.00
377032; 19.00
378092; 48.00
379150; 48.00
380207; 51.00
381265; 50.00
382321; 51.00
383378; 50.00
384438; 51.00
385496; 48.00
386554; 50.00
387611; 49.00
388671; 27.00
389729; 29.00
390788; 27.00
391845; 26.00
392902; 26.00
393963; 27.00
395021; 26.00
396079; 26.00
397138; 25.00
