hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273850,1273514,1241171727790,974346,0,234256428380,29887100311471,23462024,0,515589865452
"scan with file YARA rules",105849,0,252137976154,2382053,1007182,3619770424,220819641920,2086175,4709,6264943149
"schedule scan for symlink target",59432,0,118029591039,1985960,25519,16747952802,49135318662,826748,4709,6230543083
"scan with meta YARA rules",249033,0,61373078192,246445,86746,92087405,270387132143,1085748,4709,6264943149
"scan with process YARA rules",68,0,59654184208,877267414,37801808,4129151083,1445748,21261,21261,21261
"scan object with YARA",49633,0,52303659413,1053808,329329,7751032,552519998629,11132109,3848,6264943149
"parse GZIP archive",10164,0,46744206052,4598997,123716,2406984422,47862276,4709,4709,4709
"parse ZIP archive",190,0,44129866224,232262453,3418915,16692275501,894710,4709,4709,4709
"apply Sigma rules",995222,0,39270059559,39458,6863,17687274,556972777230,559646,3848,6264943149
"parse log file",135,0,23754560458,175959707,2084,2243100657,635715,4709,4709,4709
"parse file content",105849,0,9784522125,92438,2253,479673296,220819641920,2086175,4709,6264943149
"compare to ThorDB",156,0,4793701584,30728856,26569794,39412373,275666682702,1767094119,4769,6264943149
"check file excludes",90286,0,4460703116,49406,120,29550282,377055274991,4176231,4709,6264943149
"parse journald format",5,0,2725684089,545136817,31125448,2020253761,23545,4709,4709,4709
"add meta information",45268,0,2502880379,55290,2024,33240293,269427602758,5951833,4709,6264943149
"check file existence",308864,0,1637868776,5302,210,301956,378084558793,1224113,4709,6264943149
"scan process for malicious indicators",68,0,1500544366,22066828,163892,170527483,1445748,21261,21261,21261
"schedule scan for executable",156,0,1162923413,7454637,209750,55193437,275666682702,1767094119,4769,6264943149
"check with STIX IOCs",105849,0,1065830592,10069,922,1168650,220819641920,2086175,4709,6264943149
"extract process environment variables",68,0,931430718,13697510,146580,24839873,1445748,21261,21261,21261
"extract process handles",68,0,814327788,11975408,2120136,90769368,1445748,21261,21261,21261
"check if file was already scanned",308731,0,668897224,2166,110,26688241,378083932496,1224638,4709,6264943149
"search for Cobalt Strike beacons",179830,0,658808205,3663,821,455849,221206927378,1230089,4709,6264943149
"check if object should be logged",995222,0,577473313,580,230,336513,556972777230,559646,3848,6264943149
"apply hash IOCs",105849,0,513280269,4849,1814,65326,220819641920,2086175,4709,6264943149
"parse TARGZ archive",1,0,449034508,449034508,449034508,449034508,4709,4709,4709,4709
"apply false positive filters",995222,0,367248908,369,190,379054,556972777230,559646,3848,6264943149
"deduplicate reasons",249033,0,338871568,1360,160,372991,270387132143,1085748,4709,6264943149
"limit frequent matches",995222,0,327178635,328,130,1263951,556972777230,559646,3848,6264943149
"store time information about deep scan",105849,0,305258217,2883,971,56739,220819641920,2086175,4709,6264943149
"check if deep scan is needed",249033,0,271111514,1088,161,60165,270387132143,1085748,4709,6264943149
"check if maximum file size is exceeded",249033,0,151309318,607,180,42943,270387132143,1085748,4709,6264943149
"fill in interesting content",249033,0,105216774,422,160,441082,270387132143,1085748,4709,6264943149
"scan object's command line with YARA",68,0,78484285,1154180,912381,1734080,1445748,21261,21261,21261
"log file",249033,0,59932788,240,111,185634,270387132143,1085748,4709,6264943149
"parse TAR archive",1,0,50477518,50477518,50477518,50477518,4709,4709,4709,4709
"parse authorized_keys format",1,0,30516296,30516296,30516296,30516296,4709,4709,4709,4709
"parsing Firefox history",1,0,28200577,28200577,28200577,28200577,4709,4709,4709,4709
"truncate long values",502,0,11148545,22208,852,3491774,283024544847,563793914,3848,6264943149
"check process excludes",208,0,9894906,47571,230,695296,3257222698427,15659724511,21261,63887105216
"enrich finding with file information",45,0,9302927,206731,11000,589184,37994497,844322,3848,37788102
"initialize process memory reader",68,0,9197573,135258,88690,235840,1445748,21261,21261,21261
"parse OLE format",14,0,8182258,584447,44225,3899301,65926,4709,4709,4709
"parse system crontab",3,0,8074179,2691393,7664,5500927,14127,4709,4709,4709
"log object",502,0,7209551,14361,1673,1438865,283024544847,563793914,3848,6264943149
"analyze process connection",68,0,7042887,103571,3146,2058368,1445748,21261,21261,21261
"scan eBPF program with file YARA rules",1,0,1950702,1950702,1950702,1950702,12905,12905,12905,12905
"retrieve interesting process memory",68,0,1844184,27120,3728,103267,1445748,21261,21261,21261
"check for C2 IOCs",8,0,1380965,172620,103548,422577,136984,17123,4709,21261
"unpack UPX",3,0,1373130,457710,339267,661743,14127,4709,4709,4709
"truncate unimportant process memory sections",68,0,1190920,17513,5220,52841,1445748,21261,21261,21261
"log md5 to csv",38,0,451883,11891,120,49936,37962335,999008,4709,37788102
"check file mode",156,0,354848,2274,993,4409,275666682702,1767094119,4769,6264943149
"check for known evil services",156,0,337500,2163,762,3547,275666682702,1767094119,4769,6264943149
"parse mail",5,0,114327,22865,8906,32632,23545,4709,4709,4709
"scan dependent files",35,0,18745,535,211,1914,400129975,11432285,1543134,20778662
"check if profile is recent",1,0,13525,13525,13525,13525,3848,3848,3848,3848
"check for port 0",6,0,8425,1404,791,2245,127566,21261,21261,21261
"check for network pipes",6,0,4758,793,321,1352,127566,21261,21261,21261
