hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3414121,1591942,3579286501900,1048377,0,109303565200,144908888230700,42443981,0,38598558500
"scan with file YARA rules",55744,0,1167338543600,20941061,0,13652620000,65390191190400,1173044474,0,32986874600
"scan with meta YARA rules",95831,0,525265368100,5481163,0,13625196100,100167232949900,1045248749,0,32986874600
"scan object with YARA",99570,0,254835335100,2559358,0,11091075400,78400248084600,787388250,0,38598558500
"scan with process YARA rules",119,0,225801731600,1897493542,0,15783561000,1655770796600,13914040307,0,38598558500
"parse CAB archive",26,0,158899851700,6111532757,0,116494733400,38467165200,1479506353,0,4475311700
"apply Sigma rules",2919848,0,82443298200,28235,0,27144300,1016935631089000,348283756,0,38598558500
"parse GZIP archive",6632,0,63643762400,9596465,0,4107329000,4407068586500,664515769,0,8277931900
"parse file content",55744,0,61680600700,1106497,0,3418531400,65390191190400,1173044474,0,32986874600
"parse registry hive",383,0,48214897700,125887461,0,17734229800,247591969200,646454227,0,3719649000
"parse log file",204,0,42099968800,206372396,0,14557819200,163284386600,800413659,0,11560421000
"parse ETL file",234,0,39196482700,167506336,8058200,13294416100,396792761900,1695695563,0,6425863800
"parse ZIP archive",312,0,38050309000,121956118,0,18061034200,271925736100,871556846,0,6032922500
"parse Shim database",21,0,35482585500,1689646928,0,9085629400,18415874500,876946404,0,2282399400
"parse SHIM cache",2,0,30308119700,15154059850,15046723100,15261396600,12169200,6084600,4144900,8024300
"schedule scan for executed file",884,0,26877799400,30404750,0,5828917700,1945617836100,2200925153,520900,8810091800
"scan process for malicious indicators",119,0,23524590900,197685637,1027500,8461514500,1655770796600,13914040307,0,38598558500
"extract process handles",119,0,23467184300,197203229,8020200,8235935200,1655770796600,13914040307,0,38598558500
"apply handle IOCs",6413,0,17877912600,2787761,0,6744855900,24893615214600,3881742587,0,36325414300
"check file excludes",24782,0,16843657500,679673,0,5828917700,22956682260200,926345018,0,36325414300
"check process excludes",133,0,15581639300,117155182,0,9864052800,1868970762900,14052411751,0,38598558500
"parsing Chrome history",5,0,14947872100,2989574420,10175600,14811622800,4747027500,949405500,153751000,2299029900
"parse CHM file",23,0,13109546000,569980260,39509800,1944557000,21185571200,921111791,0,5257187800
"check file existence",107716,0,13082542700,121454,0,26447000,108107560573500,1003635119,0,36325414300
"parse Amcache",4,0,9939297900,2484824475,0,9936161400,6168079900,1542019975,0,3084307600
"extract process environment variables",119,0,9702310800,81532023,0,3778468200,1655770796600,13914040307,0,38598558500
"scan object's command line with YARA",119,0,9090541600,76391105,0,1440241800,1655770796600,13914040307,0,38598558500
"check if file was already scanned",106544,0,7607076400,71398,0,14697500,107506016068100,1009029284,0,36325414300
"add meta information",21030,0,6371881700,302990,0,1034001000,21491449972800,1021942461,0,32986874600
"analyze prefetch file",343,0,5458594000,15914268,0,1578804800,376801657900,1098547107,0,2343290200
"scan SHIM cache entry for executed file",884,0,3026136300,3423231,0,1839270000,1945617836100,2200925153,520900,8810091800
"parse RAR archive",15,0,2538416500,169227766,0,2241598500,51610224000,3440681600,0,6475413100
"enrich finding with file information",335,0,2303631900,6876513,0,518950400,40311756900,120333602,0,6545521800
"check with STIX IOCs",1149956,0,1912739800,1663,0,2522000,171661886873800,149276917,0,32986874600
"check if object should be logged",2919848,0,1421916300,486,0,2516100,1016935631089000,348283756,0,38598558500
"parse OLE format",22,0,1364992100,62045095,0,703789300,29366235400,1334828881,0,7920667100
"parse PowerShell module cache",1,0,1281125000,1281125000,1281125000,1281125000,0,0,0,0
"log object",73764,0,1255166100,17015,0,41989800,80249646822000,1087924283,0,38598558500
"apply false positive filters",2919848,0,1243126600,425,0,16644500,1016935631089000,348283756,0,38598558500
"limit frequent matches",2919848,0,916094000,313,0,5726500,1016935631089000,348283756,0,38598558500
"WER",12,0,862401300,71866775,0,827996000,8001708000,666809000,0,2168580100
"parse Atjobs file",237,0,697615600,2943525,0,29339000,293511432300,1238444862,0,6387938400
"check for suspicious locations",885,0,597730900,675402,0,177676400,1945617836100,2198438232,0,8810091800
"apply hash IOCs",55744,0,571871300,10258,0,2529200,65390191190400,1173044474,0,32986874600
"parse ESE database",8,0,517157900,64644737,2005700,350119400,3577940200,447242525,0,2198173100
"scan scheduled task image",180,0,438700700,2437226,0,169743700,48605785400,270032141,521700,604003900
"scan entry",726,0,421393800,580432,0,47750200,1058366800,1457805,0,79202400
"check size",1094212,0,398369400,364,0,2509300,106271695683400,97121669,0,4082296800
"search for Cobalt Strike beacons",81177,0,392038600,4829,0,2514200,90763478281000,1118093527,0,38598558500
"store time information about deep scan",55744,0,372120700,6675,0,2512100,65390191190400,1173044474,0,32986874600
