Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;116;116;10284
1032;206;206;10187
2054;259;259;10126
3076;293;293;10095
4098;337;337;10051
5119;328;328;10039
6142;498;498;9953
7165;571;571;9870
8189;378;378;10040
9211;447;447;9940
10232;507;507;9892
11253;456;456;9881
12275;422;422;9902
13297;413;413;9924
14317;450;450;9894
15339;516;516;9832
16361;671;671;9683
17383;711;711;9659
18405;723;723;9640
19426;761;761;9616
20451;807;807;9566
21474;830;830;9517
22495;832;832;9492
23516;882;882;9513
24537;942;942;9445
25559;971;971;9416
26580;1038;1038;9338
27602;912;912;9430
28623;979;979;9356
29644;822;822;9514
30664;807;807;9529
31684;788;788;9524
32704;786;786;9523
33726;787;787;9520
34748;797;797;9512
35769;812;812;9508
36790;803;803;9507
37812;802;802;9486
38835;848;848;9499
39883;796;796;9501
40911;807;807;9474
41932;839;839;9469
42954;820;820;9464
43973;867;867;9437
44995;830;830;9475
46015;825;825;9472
47036;800;800;9500
48056;824;824;9500
49077;816;816;9493
50098;812;812;9490
51119;797;797;9494
52139;860;860;9495
53160;807;807;9483
54183;808;808;9483
55207;847;847;9479
56228;821;821;9475
57249;828;828;9466
58269;827;827;9466
59290;837;837;9466
60312;835;835;9466
61333;846;846;9453
62355;866;866;9449
63377;855;855;9449
64399;840;840;9467
65420;840;840;9459
66441;828;828;9469
67462;856;856;9477
68483;839;839;9460
69504;835;835;9463
70525;834;834;9477
71546;833;833;9475
72570;834;834;9459
73590;860;860;9459
74612;849;849;9450
75634;857;857;9445
76655;850;850;9446
77676;847;847;9452
78697;836;836;9469
79718;834;834;9462
80739;823;823;9472
81759;812;812;9479
82779;821;821;9479
83801;849;849;9474
84823;829;829;9466
85845;847;847;9465
86866;830;830;9465
87888;832;832;9466
88910;855;855;9465
89932;831;831;9459
90953;834;834;9460
91975;813;813;9469
92995;814;814;9467
94016;829;829;9465
95036;832;832;9465
96057;797;797;9489
97077;807;807;9479
98097;807;807;9479
99116;807;807;9480
100137;796;796;9480
101160;793;793;9495
102179;780;780;9514
103199;780;780;9519
104219;757;757;9542
105240;757;757;9546
106260;767;767;9542
107279;758;758;9538
108298;756;756;9532
109317;755;755;9530
110336;755;755;9527
111355;755;755;9516
112373;755;755;9520
113392;755;755;9519
114410;757;757;9510
115432;757;757;9495
116453;757;757;9491
117475;757;757;9485
118496;757;757;9497
119517;757;757;9491
120538;757;757;9475
121560;757;757;9471
122582;757;757;9466
123603;757;757;9463
124624;757;757;9466
125646;757;757;9466
126667;757;757;9462
127689;757;757;9478
128711;757;757;9475
129732;757;757;9471
130753;757;757;9471
131775;757;757;9471
132796;757;757;9471
133817;757;757;9469
134839;757;757;9465
135860;793;793;9447
136880;793;793;9449
137900;823;823;9420
138921;808;808;9448
139940;817;817;9446
140959;836;836;9428
141978;837;837;9431
142996;792;792;9461
144016;813;813;9452
145034;827;827;9448
146054;833;833;9448
147074;854;854;9437
148092;871;871;9429
149111;900;900;9398
150132;938;938;9413
151153;968;968;9375
152176;972;972;9374
153197;976;976;9369
154218;980;980;9364
155240;976;976;9364
156261;1133;1133;9325
157282;1185;1185;9320
158303;1133;1133;9291
159324;1194;1194;9287
160346;1265;1265;9257
161368;1224;1224;9119
162389;1278;1278;9127
163411;1344;1344;9096
164433;1389;1389;9093
165454;1452;1452;9079
166476;1417;1417;9077
167497;1472;1472;9064
