hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3414081,2250433,3741476045200,1095895,0,119744077500,160533279037900,47020934,0,54356123500
"scan with file YARA rules",55746,0,1169956270500,20987268,0,19259093800,57211996805600,1026297793,0,46185713600
"scan with meta YARA rules",95830,0,456238450900,4760914,0,18567754600,86909778178800,906916186,0,46185713600
"scan object with YARA",108182,0,356651370600,3296771,0,15461392100,192368604316400,1778194194,0,54356123500
"scan with process YARA rules",118,0,211648048100,1793627526,0,15479668700,1145424484000,9706987152,0,51368597600
"parse CAB archive",26,0,151670562800,5833483184,0,110583148900,49833222100,1916662388,0,10398210000
"extract process handles",118,0,86733899300,735033044,7642000,10961933800,1145424484000,9706987152,0,51368597600
"apply Sigma rules",2919808,0,80388435300,27532,0,45058600,1347664820548300,461559397,0,54356123500
"parse Shim database",21,0,62822303700,2991538271,0,18428226500,34320250100,1634297623,0,7116266500
"parse registry hive",383,0,59530637200,155432473,0,24626627900,294942466100,770084767,0,11516359100
"parse file content",55746,0,59444385200,1066343,0,6261129900,57211996805600,1026297793,0,46185713600
"parse GZIP archive",6632,0,56174969500,8470290,0,4046733800,3193392031500,481512670,0,5446707200
"extract process environment variables",118,0,51883785200,439693094,0,15469964500,1145424484000,9706987152,0,51368597600
"parse log file",205,0,49637202600,242132695,0,19063260800,130297732700,635598696,0,11581012000
"parse ETL file",234,0,42517755200,181699808,8538400,15174194600,154367077200,659688364,0,3253727100
"parse ZIP archive",312,0,33638395000,107815368,0,7204180100,198782519800,637123460,0,3666742800
"parse SHIM cache",2,0,28916059700,14458029850,12568113600,16347946100,11459200,5729600,4169400,7289800
"schedule scan for executed file",884,0,23234570800,26283451,0,6211359900,517371729500,585262137,4169400,5784206900
"parsing Chrome history",5,0,15128689200,3025737840,10408600,15015861400,525579100,105115820,0,525579100
"parse CHM file",23,0,14003758100,608859047,86998500,1418296500,10165918900,441996473,0,2587001600
"check file excludes",24781,0,12827441500,517632,0,3921855100,17580884311700,709450155,0,54356123500
"scan process for malicious indicators",118,0,12489858800,105846261,0,3658058900,1145424484000,9706987152,0,51368597600
"apply handle IOCs",6381,0,12439723400,1949494,0,1975690200,80106681790500,12553938534,0,54338267200
"check file existence",107714,0,12057008400,111935,0,6279100,96035583665200,891579401,0,54356123500
"parse Amcache",4,0,10365163400,2591290850,0,10364638900,3265032500,816258125,0,2186488500
"parse RAR archive",15,0,8755957500,583730500,0,6083814700,8810019600,587334640,0,2297733600
"check process excludes",133,0,8701204500,65422590,0,4028690000,1164225666100,8753576436,0,51368597600
"scan SHIM cache entry for executed file",884,0,7543966700,8533898,0,3922377100,517371729500,585262137,4169400,5784206900
"check if file was already scanned",106542,0,7016598600,65857,0,3931400,95007756547100,891739938,0,54356123500
"parse OLE format",22,0,6161395700,280063440,0,5235606800,22674645100,1030665686,0,4454670600
