Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10282
1030;201;201;10186
2054;250;250;10127
3076;294;294;10069
4099;316;316;10013
5120;312;312;10004
6142;417;417;9893
7165;499;499;9910
8189;382;382;10029
9212;433;433;9938
10234;474;474;9915
11255;423;423;9899
12276;452;452;9865
13298;456;456;9865
14319;479;479;9850
15341;505;505;9794
16362;707;707;9613
17383;723;723;9575
18404;735;735;9571
19426;797;797;9495
20448;797;797;9505
21470;749;749;9505
22491;711;711;9544
23511;786;786;9625
24533;850;850;9552
25554;843;843;9562
26576;919;919;9479
27598;873;873;9504
28620;939;939;9431
29640;807;807;9536
30660;819;819;9546
31680;887;887;9491
32703;960;960;9456
33725;984;984;9352
34746;927;927;9402
35766;1006;1006;9402
36786;961;961;9393
37807;1036;1036;9297
38829;965;965;9335
39851;1009;1009;9342
40873;939;939;9341
41898;947;947;9333
42918;966;966;9337
43939;953;953;9318
44964;964;964;9296
45985;966;966;9303
47005;945;945;9329
48026;938;938;9327
49046;938;938;9327
50066;932;932;9335
51087;957;957;9311
52105;956;956;9308
53124;955;955;9306
54145;966;966;9296
55165;918;918;9305
56184;918;918;9307
57202;861;861;9392
58221;861;861;9393
59240;867;867;9382
60259;868;868;9381
61278;868;868;9376
62299;827;827;9443
63317;827;827;9446
64336;827;827;9450
65356;809;809;9460
66376;809;809;9452
67398;809;809;9454
68419;809;809;9441
69440;809;809;9436
70462;809;809;9444
71483;809;809;9418
72505;809;809;9417
73532;809;809;9424
74553;809;809;9435
75574;809;809;9434
76595;809;809;9428
77617;809;809;9433
78638;809;809;9439
79659;809;809;9438
80680;809;809;9435
81700;809;809;9431
82722;809;809;9423
83744;809;809;9419
84766;809;809;9425
85788;809;809;9424
86810;843;843;9439
87833;877;877;9438
88853;885;885;9437
89872;1134;1134;9158
90892;1175;1175;9103
91912;1330;1330;8974
92932;1513;1513;8815
93952;1524;1524;8806
94973;1575;1575;8741
95993;1639;1639;8672
97013;1644;1644;8680
98032;1692;1692;8629
99052;1761;1761;8558
100073;1921;1921;8406
101097;1925;1925;8403
102117;1965;1965;8366
103137;2112;2112;8206
104168;2151;2151;8219
105195;2130;2130;8208
106220;2279;2279;8044
107247;2288;2288;8033
108274;2288;2288;8032
109306;2289;2289;8033
110335;2337;2337;7984
111363;2405;2405;7923
112396;2482;2482;7824
113426;2585;2585;7743
114452;2648;2648;7682
115483;2833;2833;7491
116509;3055;3055;7384
117541;3057;3057;7394
118564;2945;2945;7524
119590;2996;2996;7475
120623;2756;2756;7521
121651;2745;2745;7539
122678;2716;2716;7562
123720;2733;2733;7547
124747;2741;2741;7542
125781;2777;2777;7527
126814;2816;2816;7504
127851;2866;2866;7441
128874;2931;2931;7427
129903;2877;2877;7426
130932;2867;2867;7426
131958;2875;2875;7417
133005;2856;2856;7431
134041;2856;2856;7431
135077;2857;2857;7430
136112;2866;2866;7426
137145;2864;2864;7432
138174;2864;2864;7432
139203;2865;2865;7431
140232;2874;2874;7427
141261;2738;2738;7534
142290;2831;2831;7584
143316;2876;2876;7580
144341;2948;2948;7563
145370;3271;3271;7240
146405;3348;3348;7191
147425;3106;3106;7184
148455;3082;3082;7207
149483;3083;3083;7214
150512;3090;3090;7206
151541;3079;3079;7210
152569;2708;2708;7555
153594;2893;2893;7398
154621;2958;2958;7329
155647;2987;2987;7331
156681;3217;3217;7073
157704;3177;3177;7081
158732;3178;3178;7080
159761;3183;3183;7080
160794;3178;3178;7079
161822;3206;3206;7056
162863;3030;3030;7168
163891;2871;2871;7313
164918;3077;3077;7413
165940;3164;3164;7425
166962;3106;3106;7361
167982;2947;2947;7374
169003;2989;2989;7376
170028;2800;2800;7395
171056;2917;2917;7315
172082;2929;2929;7304
173109;2929;2929;7303
174144;2930;2930;7309
175173;2944;2944;7292
176197;2838;2838;7352
177222;2919;2919;7400
178253;2982;2982;7393
179276;3053;3053;7365
180298;3178;3178;7248
181326;2996;2996;7245
182350;2847;2847;7346
183384;2740;2740;7453
184411;2714;2714;7506
185439;2754;2754;7500
186466;2859;2859;7371
187495;2883;2883;7429
188517;2927;2927;7419
189542;2856;2856;7391
190567;2868;2868;7410
191590;3021;3021;7216
192616;3020;3020;7215
193646;3020;3020;7215
194675;3021;3021;7215
195707;3051;3051;7152
196738;3162;3162;7113
197766;3349;3349;7054
198790;3480;3480;6985
199821;3482;3482;6902
200846;3280;3280;6911
201876;3272;3272;6918
202905;3279;3279;6910
203930;3030;3030;7113
204960;2862;2862;7274
205989;2764;2764;7379
207025;2743;2743;7410
208059;2739;2739;7411
209087;2800;2800;7398
210118;2927;2927;7428
211147;2932;2932;7396
212171;3357;3357;7034
213202;3155;3155;7043
214225;3238;3238;6987
215252;3325;3325;6888
216284;3088;3088;6921
217311;3028;3028;6969
218332;3054;3054;6952
219357;0;0;10271
