hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413906,1445714,5002993902800,1465475,0,118617182800,182509443839100,53460594,0,37159213200
"scan with file YARA rules",55747,0,1515399318200,27183513,0,31155714800,84874986840000,1522503217,0,9793077300
"scan with meta YARA rules",95831,0,918523980600,9584831,0,16455231500,139562634454400,1456341209,0,9793077300
"scan object with YARA",100004,0,369824675400,3698098,0,31144738700,55238653524400,552364440,0,37159213200
"scan with process YARA rules",119,0,249125328300,2093490153,0,18956247700,732659258000,6156800487,0,19272384800
"parse CAB archive",26,0,165881437800,6380055300,0,120851676100,44734541900,1720559303,0,4415426700
"apply Sigma rules",2919593,0,97343294100,33341,0,95121100,1310046707007300,448708675,0,37159213200
"parse file content",55747,0,96995787700,1739928,0,12351216700,84874986840000,1522503217,0,9793077300
"scan process for malicious indicators",119,0,78822106400,662370642,1020600,18881946600,732659258000,6156800487,0,19272384800
"parse registry hive",383,0,57387015400,149835549,0,22256955300,435429943600,1136892803,0,4073695700
"parse ETL file",234,0,53928166600,230462250,3776200,24840781500,334554496500,1429720070,0,4203452800
"parse GZIP archive",6632,0,53721737100,8100382,0,1338787300,10556814031000,1591799461,0,4751645000
"parse log file",206,0,53175167500,258131881,0,20400471400,289088686500,1403343138,0,5635875500
"parse Shim database",21,0,34308396400,1633733161,529400,14807478700,23933835500,1139706452,0,4345284300
"parse Amcache",4,0,30436947800,7609236950,0,30436947800,5683901900,1420975475,280378600,2444455100
"parse ZIP archive",312,0,29399898500,94230443,0,15745679800,316816085100,1015436170,0,3441532900
"analyze prefetch file",343,0,25210219400,73499181,0,4948240000,592849144800,1728423162,0,3904883300
"check file existence",107715,0,19025313300,176626,0,655808200,149882191646200,1391470005,0,9793077300
"parse SHIM cache",2,0,18588758700,9294379350,9268511500,9320247200,16634600,8317300,1625800,15008800
"schedule scan for executed file",884,0,16378836600,18528095,0,6208114500,2057393921900,2327368689,1625800,4361911000
"parse CHM file",23,0,16313769600,709294330,43451500,2179343000,25192866600,1095342026,0,2611469100
"parsing Chrome history",5,0,14875094200,2975018840,6053400,14773445900,5893341200,1178668240,0,1752877800
"scan object's command line with YARA",119,0,14870051100,124958412,0,2988016500,732659258000,6156800487,0,19272384800
"check process excludes",133,0,13487492000,101409714,0,2079962200,792634204200,5959655670,0,19272384800
"check file excludes",24782,0,10991619600,443532,0,1958405200,28335128101100,1143375357,0,9793077300
"check if file was already scanned",106543,0,9957883400,93463,0,27833300,149230283203800,1400657792,0,9793077300
"log object",73764,0,9403501000,127480,0,100728800,115001356532800,1559044473,0,37159213200
"add meta information",21069,0,9290147200,440939,0,1523991700,27394246193900,1300215776,0,9793077300
"parse Atjobs file",237,0,8224052100,34700641,0,6188405000,311393556000,1313896860,0,2175452600
"check for suspicious locations",885,0,5486139800,6199028,0,3727251100,2057393921900,2324738894,0,4361911000
"scan SHIM cache entry for executed file",884,0,3850612100,4355896,0,1318306000,2057393921900,2327368689,1625800,4361911000
"scan entry",726,0,3043879700,4192671,0,659693700,7360405396800,10138299444,280378600,37159213200
"enrich finding with file information",335,0,2857138900,8528772,0,501162100,78816143100,235272068,0,14614922800
"parse RAR archive",15,0,2334180900,155612060,0,1172088300,20021571000,1334771400,1625800,2964343900
"check with STIX IOCs",1150062,0,1887331700,1641,0,8261300,344656762562100,299685375,0,9793077300
"extract process handles",119,0,1852183400,15564566,8504600,136050200,732659258000,6156800487,0,19272384800
"check if object should be logged",2919593,0,1678373500,574,0,3924200,1310046707007300,448708675,0,37159213200
"apply false positive filters",2919593,0,1282723900,439,0,4014700,1310046707007300,448708675,0,37159213200
"parse ESE database",8,0,1259867400,157483425,0,1020509600,15647321800,1955915225,649017200,4561914800
"limit frequent matches",2919593,0,1145000000,392,0,12603900,1310046707007300,448708675,0,37159213200
"parse OLE format",22,0,916070300,41639559,0,375647400,32490775200,1476853418,0,5339646800
"parse PowerShell module cache",1,0,907542600,907542600,907542600,907542600,1259915800,1259915800,1259915800,1259915800
"parse SRUM database",1,0,761308000,761308000,761308000,761308000,4561914800,4561914800,4561914800,4561914800
"scan scheduled task image",180,0,596706800,3315037,0,60845300,26753982800,148633237,0,291613800
"apply hash IOCs",55747,0,561697900,10075,0,5549500,84874986840000,1522503217,0,9793077300
"store time information about deep scan",55747,0,495511000,8888,0,8810600,84874986840000,1522503217,0,9793077300
"search for Cobalt Strike beacons",81177,0,454269600,5596,0,2539100,121847722219300,1501012875,0,19272384800
"check size",1094315,0,406636300,371,0,2206400,259781775722100,237392136,0,2624568000
"deduplicate reasons",95831,0,335629700,3502,0,2516700,139562634454400,1456341209,0,9793077300
"apply handle IOCs",6415,0,308656600,48114,0,2542200,2147668901900,334788605,0,2556706300
"check for suspicious event ID",297433,0,304885800,1025,0,8339800,207794664165400,698626797,0,4203452800
"check if deep scan is needed",95831,0,170839500,1782,0,2031400,139562634454400,1456341209,0,9793077300
"parse WMI persistence file",1,0,131723000,131723000,131723000,131723000,4705548800,4705548800,4705548800,4705548800
"log found WER report",12,0,96659300,8054941,2401000,28152200,16459998600,1371666550,742221000,2553881100
"check if maximum file size is exceeded",95831,0,81404500,849,0,4027400,139562634454400,1456341209,0,9793077300
"truncate long values",2476,0,56393400,22776,0,2511100,3367676750000,1360127928,0,19272384800
"extract process environment variables",119,0,48985900,411646,0,21408700,732659258000,6156800487,0,19272384800
"fill in interesting content",95831,0,43392300,452,0,2010600,139562634454400,1456341209,0,9793077300
"WER",12,0,40844100,3403675,0,28750700,16459998600,1371666550,742221000,2553881100
"parse LNK format",184,0,33587000,182538,0,2237000,268044826300,1456765360,0,5457444200
"check for webserver directory",6415,0,28369600,4422,0,2509500,2147668901900,334788605,0,2556706300
"log file",95831,0,26378400,275,0,1661500,139562634454400,1456341209,0,9793077300
"check for C2 IOCs",33,0,20319400,615739,0,2793300,15806057400,478971436,0,1542532400
