hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273846,1273510,1237291008097,971303,0,232647892022,29810734003874,23402149,0,515942992419
"scan with file YARA rules",105848,0,250874297990,2370137,1023443,3248511627,210648909295,1990107,5139,6062485842
"schedule scan for symlink target",59432,0,117033832977,1969205,26070,16750443104,47770896165,803790,5139,5985817092
"scan with meta YARA rules",249033,0,61956335636,248787,82287,91341831,258875685530,1039523,5139,6062485842
"scan with process YARA rules",68,0,58018952860,853219895,36518279,3990410579,403376,5932,5932,5932
"scan object with YARA",49633,0,51743036839,1042512,330751,27272154,534457636527,10768191,5139,6129584019
"parse GZIP archive",10164,0,46662698309,4590977,106473,2409450409,52232796,5139,5139,5139
"parse ZIP archive",190,0,43743298573,230227887,4008038,16691078787,976410,5139,5139,5139
"apply Sigma rules",995217,0,39910271998,40102,6883,15707806,539316992703,541908,5139,6129584019
"parse log file",135,0,24064623905,178256473,1594,2255260934,693765,5139,5139,5139
"parse file content",105848,0,9799660629,92582,2133,480128768,210648909295,1990107,5139,6062485842
"compare to ThorDB",156,0,4561959475,29243329,25427453,40276110,270000410618,1730771862,6632,6129584019
"check file excludes",90286,0,4464455485,49447,120,5210133,365546605489,4048762,5139,6129584019
"parse journald format",5,0,2797731661,559546332,30522377,2072736036,25695,5139,5139,5139
"add meta information",45268,0,2470609277,54577,2134,3297482,257828537195,5695602,5139,6062485842
"check file existence",308864,0,1641689451,5315,211,254786,366669877831,1187156,5139,6129584019
"scan process for malicious indicators",68,0,1475716642,21701715,254485,161327978,403376,5932,5932,5932
"schedule scan for executable",156,0,1248294610,8001888,176778,157705575,270000410618,1730771862,6632,6129584019
"check with STIX IOCs",105848,0,1085765707,10257,831,124518,210648909295,1990107,5139,6062485842
"extract process environment variables",68,0,962583283,14155636,165756,34683247,403376,5932,5932,5932
"extract process handles",68,0,824377427,12123197,2301802,95688566,403376,5932,5932,5932
"check if file was already scanned",308731,0,687586739,2227,120,26188256,366669194344,1187665,5139,6129584019
"search for Cobalt Strike beacons",179830,0,663457356,3689,862,150457,211054630120,1173634,5139,6062485842
"check if object should be logged",995217,0,578172000,580,220,108507,539316992703,541908,5139,6129584019
"apply hash IOCs",105848,0,532754024,5033,1583,63713,210648909295,1990107,5139,6062485842
"parse TARGZ archive",1,0,486222315,486222315,486222315,486222315,5139,5139,5139,5139
"apply false positive filters",995217,0,375917277,377,200,3239722,539316992703,541908,5139,6129584019
"deduplicate reasons",249033,0,337247302,1354,149,263664,258875685530,1039523,5139,6062485842
"store time information about deep scan",105848,0,323471169,3055,942,94911,210648909295,1990107,5139,6062485842
"limit frequent matches",995217,0,320496582,322,130,3158377,539316992703,541908,5139,6129584019
"check if deep scan is needed",249033,0,262797815,1055,170,113997,258875685530,1039523,5139,6062485842
"check if maximum file size is exceeded",249033,0,159102734,638,190,48593,258875685530,1039523,5139,6062485842
"fill in interesting content",249033,0,103887707,417,160,69373,258875685530,1039523,5139,6062485842
"scan object's command line with YARA",68,0,76983633,1132112,935095,1657233,403376,5932,5932,5932
"log file",249033,0,60328370,242,120,45878,258875685530,1039523,5139,6062485842
"parse TAR archive",1,0,50052136,50052136,50052136,50052136,5139,5139,5139,5139
"parsing Firefox history",1,0,38981790,38981790,38981790,38981790,5139,5139,5139,5139
"parse authorized_keys format",1,0,31596176,31596176,31596176,31596176,5139,5139,5139,5139
"truncate long values",502,0,10335806,20589,751,3184678,276598094534,550992220,5139,6129584019
"parse system crontab",3,0,8858627,2952875,8577,6423228,15417,5139,5139,5139
"initialize process memory reader",68,0,8643231,127106,83128,212114,403376,5932,5932,5932
"enrich finding with file information",45,0,8581773,190706,11131,725915,25708828,571307,5139,25477049
"check process excludes",209,0,8461989,40487,231,448205,3173643504226,15184897149,5932,62242371477
"log object",502,0,8195924,16326,861,1057327,276598094534,550992220,5139,6129584019
"analyze process connection",68,0,7705392,113314,2826,2455445,403376,5932,5932,5932
"parse OLE format",14,0,7254835,518202,50316,3365483,71946,5139,5139,5139
"scan eBPF program with file YARA rules",1,0,1873364,1873364,1873364,1873364,13124,13124,13124,13124
"retrieve interesting process memory",68,0,1650753,24275,2786,90223,403376,5932,5932,5932
"check for C2 IOCs",8,0,1266553,158319,82577,346301,45870,5733,5139,5932
"unpack UPX",3,0,1244274,414758,376478,458595,15417,5139,5139,5139
"truncate unimportant process memory sections",68,0,1164735,17128,5731,53132,403376,5932,5932,5932
"log md5 to csv",38,0,434852,11443,120,40859,25667192,675452,5139,25477049
"check file mode",156,0,369640,2369,1272,4358,270000410618,1730771862,6632,6129584019
"check for known evil services",156,0,363465,2329,1093,5259,270000410618,1730771862,6632,6129584019
"parse mail",5,0,80894,16178,7946,32482,25695,5139,5139,5139
"scan dependent files",35,0,13135,375,210,1563,371015336,10600438,1475316,18897693
"check if profile is recent",1,0,7796,7796,7796,7796,9309,9309,9309,9309
"check for port 0",6,0,7366,1227,782,1583,35592,5932,5932,5932
"check for network pipes",6,0,5759,959,290,2535,35592,5932,5932,5932
