hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273430,349725,1390168541499,1091672,0,21071609727,106259576381533,83443594,0,76649688699
"scan with file YARA rules",105881,0,469391592722,4433199,1375586,4913875721,57717107579488,545112981,7815,76649688699
"scan with meta YARA rules",249152,0,228182866359,915837,101854,4896786388,98196415038510,394122523,6763,76649688699
"scan object with YARA",50675,0,152847536018,3016231,362421,4794644867,10130253801339,199906340,5450,53201519051
"scan with process YARA rules",68,0,77765344156,1143608002,44216991,4802378465,70508843166,1036894752,22704,5227672149
"apply Sigma rules",994794,0,60819906551,61138,7044,64112820,158152073097516,158979721,862,76649688699
"compare to ThorDB",156,0,50626110101,324526346,49210951,353615357,372746797163,2389402545,17494,4982464762
"parse log file",135,0,43303477657,320766501,1843,4951394328,199983245161,1481357371,19807,35565663370
"parse GZIP archive",10164,0,37402005160,3679850,49734,5285200503,4210545882421,414260712,10611,31762998295
"check file excludes",90362,0,27235162992,301400,130,2725520145,10278290929099,113745721,6903,53201519051
"schedule scan for symlink target",59508,0,25873510747,434790,7524,504104199,11870106350407,199470766,12844,76642779354
"parse ZIP archive",190,0,22355858047,117662410,165306,8634578377,302119217005,1590101142,19807,10045239591
"parse file content",105881,0,16818161787,158840,2314,587358618,57717107579488,545112981,7815,76649688699
"add meta information",46314,0,8328537197,179827,1754,887308742,8166777793200,176334969,6903,53201519051
"parse journald format",5,0,6613177064,1322635412,50219726,3315526244,1359189276,271837855,19807,1335988554
"scan object's command line with YARA",68,0,5601639568,82377052,666171,2293578295,70508843166,1036894752,22704,5227672149
"check if file was already scanned",308858,0,2748767332,8899,110,31719963,105747610769338,342382618,6763,76649688699
"check file existence",308991,0,2443858871,7909,120,4171000,105754987022388,342259117,6763,76649688699
"check with STIX IOCs",105881,0,1279317590,12082,782,4601110,57717107579488,545112981,7815,76649688699
"check process excludes",208,0,1122976487,5398925,181,633613938,72600007209,349038496,14307,5227672149
"check if object should be logged",994794,0,794137768,798,211,6996242,158152073097516,158979721,862,76649688699
"search for Cobalt Strike beacons",179867,0,724918634,4030,811,3207101,77197379434060,429191454,6763,76649688699
"apply hash IOCs",105881,0,713248617,6736,2284,3851911,57717107579488,545112981,7815,76649688699
"store time information about deep scan",105881,0,698859961,6600,571,26754077,57717107579488,545112981,7815,76649688699
"apply false positive filters",994794,0,526174166,528,200,5320905,158152073097516,158979721,862,76649688699
"deduplicate reasons",249152,0,515233109,2067,110,17243406,98196415038510,394122523,6763,76649688699
"limit frequent matches",994794,0,486423652,488,140,2805834,158152073097516,158979721,862,76649688699
"log object",502,0,353268211,703721,721,3689881,462596630001,921507231,5450,6610586390
"check if deep scan is needed",249152,0,325733162,1307,170,2423956,98196415038510,394122523,6763,76649688699
"parse TARGZ archive",1,0,281107607,281107607,281107607,281107607,3058056,3058056,3058056,3058056
"scan process for malicious indicators",68,0,171626734,2523922,86705,104833257,70508843166,1036894752,22704,5227672149
"check if maximum file size is exceeded",249152,0,167270741,671,110,2532462,98196415038510,394122523,6763,76649688699
"parsing Firefox history",1,0,154539504,154539504,154539504,154539504,3616221,3616221,3616221,3616221
"fill in interesting content",249152,0,133077410,534,160,2460445,98196415038510,394122523,6763,76649688699
"log file",249152,0,80442778,322,110,2498519,98196415038510,394122523,6763,76649688699
"extract process handles",68,0,35424985,520955,194351,3578058,70508843166,1036894752,22704,5227672149
"parse authorized_keys format",1,0,30611147,30611147,30611147,30611147,10276710,10276710,10276710,10276710
"parse TAR archive",1,0,27607022,27607022,27607022,27607022,598752,598752,598752,598752
"enrich finding with file information",45,0,22273060,494956,20410,4154959,14397968464,319954854,5450,6610586390
"parse OLE format",14,0,21121136,1508652,52841,12955785,3262908039,233064859,19807,1289893770
"extract process environment variables",68,0,19016116,279648,132774,830495,70508843166,1036894752,22704,5227672149
"initialize process memory reader",68,0,16608176,244237,106734,3143338,70508843166,1036894752,22704,5227672149
"truncate long values",502,0,11186556,22283,601,1664497,462596630001,921507231,5450,6610586390
"schedule scan for executable",156,0,5237579,33574,21001,69011,372746797163,2389402545,17494,4982464762
"scan eBPF program with file YARA rules",1,0,2272887,2272887,2272887,2272887,16582,16582,16582,16582
"check for C2 IOCs",8,0,2027067,253383,82307,469436,130866678,16358334,14838,50528244
"parse system crontab",3,0,1914743,638247,9006,1845342,3506198260,1168732753,11942771,2705354321
"unpack UPX",3,0,1820545,606848,342885,1031609,1322818479,440939493,19807,1311062626
"retrieve interesting process memory",68,0,1482726,21804,3278,91265,70508843166,1036894752,22704,5227672149
"analyze process connection",68,0,1175785,17290,1974,495676,70508843166,1036894752,22704,5227672149
"truncate unimportant process memory sections",68,0,1005698,14789,4369,59533,70508843166,1036894752,22704,5227672149
"check file mode",156,0,456469,2926,590,6071,372746797163,2389402545,17494,4982464762
"log md5 to csv",38,0,452573,11909,130,49995,14193509688,373513412,19807,6610586390
"check for known evil services",156,0,273256,1751,1072,3427,372746797163,2389402545,17494,4982464762
"parse mail",5,0,107766,21553,10290,44115,9764255828,1952851165,19807,9727936089
"scan dependent files",35,0,26983,770,160,3307,90561302,2587465,10320,11013447
"check for port 0",6,0,13778,2296,1623,2746,76722213,12787035,14838,36008487
"check if profile is recent",1,0,8627,8627,8627,8627,5450,5450,5450,5450
"check for network pipes",6,0,4567,761,471,1492,76722213,12787035,14838,36008487
