hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3427071,3421106,3735702756400,1090057,0,726698761500,225077581091100,65676369,0,1931540914500
"scan with file YARA rules",55689,0,902062605900,16198218,0,8903137600,2274212558400,40837733,0,216121279800
"scan with process YARA rules",119,0,205856946400,1729890305,0,15630893400,12565869091000,105595538579,0,218871465800
"parse CAB archive",26,0,143559639900,5521524611,2027600,101782209900,0,0,0,0
"scan object with YARA",98987,0,96905835400,978975,0,361418800,426208478410300,4305701540,0,218871465800
"scan with meta YARA rules",95735,0,75365923300,787234,0,43952200,2303459435900,24060786,0,216121279800
"apply Sigma rules",2932826,0,71647821200,24429,0,42598300,487508266211800,166224749,0,218871465800
"parse GZIP archive",6632,0,66952400000,10095355,0,957487000,0,0,0,0
"parse registry hive",383,0,55426368000,144716365,0,23993876100,0,0,0,0
"parse log file",214,0,49795879700,232691026,0,16613851400,0,0,0,0
"parse Shim database",21,0,46860351500,2231445309,4537600,12727415000,0,0,0,0
"parse file content",55689,0,40795913700,732566,0,2690482700,2274212558400,40837733,0,216121279800
"parse ZIP archive",312,0,40146135100,128673509,0,21997780500,0,0,0,0
"parse ETL file",237,0,39493336000,166638548,0,19814451700,0,0,0,0
"parse SHIM cache",2,0,21959320700,10979660350,729383700,21229937000,0,0,0,0
"schedule scan for executed file",884,0,20543788400,23239579,0,4500447700,0,0,0,0
"parsing Chrome history",5,0,14450936400,2890187280,7939000,14382502100,0,0,0,0
"parse Amcache",4,0,12675395400,3168848850,0,12675395400,0,0,0,0
"parse CHM file",23,0,11996831000,521601347,109926500,1108587300,0,0,0,0
"parse OLE format",22,0,8244128900,374733131,5850900,7076035900,0,0,0,0
"check file existence",107596,0,6791496100,63120,0,12553500,9994839616700,92892297,0,216121279800
"add meta information",21027,0,5034380300,239424,0,878795500,2303459435900,109547697,0,216121279800
"extract process handles",119,0,4595256200,38615598,6623700,544309700,12565869091000,105595538579,0,218871465800
"scan entry",710,0,4382458300,6172476,0,3780890000,0,0,0,0
"check if file was already scanned",106441,0,4204344800,39499,0,42120100,9961867309500,93590508,0,216121279800
"parse RAR archive",15,0,3784435700,252295713,0,1935597500,0,0,0,0
"analyze prefetch file",343,0,3585354200,10452927,0,626503500,0,0,0,0
"check file excludes",24766,0,3165853600,127830,0,1562268300,9994839616700,403571009,0,216121279800
"extract process environment variables",119,0,1928171200,16203119,0,34324300,12565869091000,105595538579,0,218871465800
"parse PowerShell module cache",1,0,1862004700,1862004700,1862004700,1862004700,0,0,0,0
"check with STIX IOCs",1149028,0,1510245300,1314,0,4501500,2413877666600,2100799,0,216121279800
"check if object should be logged",2932826,0,1458952400,497,0,12697600,487508266211800,166224749,0,218871465800
"scan process for malicious indicators",119,0,1235713500,10384147,1009400,187117900,12565869091000,105595538579,0,218871465800
"enrich finding with file information",333,0,1210816100,3636084,0,199781600,78742867900,236465068,0,29246877500
"apply false positive filters",2932826,0,1051575000,358,0,2851700,487508266211800,166224749,0,218871465800
"scan scheduled task image",180,0,1018776800,5659871,0,187620900,164215683300,912309351,0,1917178100
"log object",73679,0,973388300,13211,0,4047900,16184229033800,219658641,0,218871465800
"parse Atjobs file",237,0,900286600,3798677,1029800,10834800,0,0,0,0
"limit frequent matches",2932826,0,827981800,282,0,4803500,487508266211800,166224749,0,218871465800
"apply hash IOCs",55689,0,441995200,7936,0,4605200,2274212558400,40837733,0,216121279800
"parse ESE database",8,0,422011100,52751387,0,338944800,0,0,0,0
"check size",1093339,0,381021700,348,0,2538700,139665108200,127741,0,139665108200
"search for Cobalt Strike beacons",81109,0,350819000,4325,0,4998100,14840081649400,182964672,0,218871465800
"store time information about deep scan",55689,0,334046100,5998,0,2510500,2274212558400,40837733,0,216121279800
"parse SRUM database",1,0,328212400,328212400,328212400,328212400,0,0,0,0
"apply handle IOCs",6401,0,313168200,48924,0,2508100,192429003636800,30062334578,0,216121279800
"deduplicate reasons",95735,0,280042000,2925,0,2506900,2303459435900,24060786,0,216121279800
"scan started image",9,0,243963700,27107077,0,213897800,33528867300,3725429700,3725429700,3725429700
"check for suspicious event ID",299250,0,239973700,801,0,5043700,75667998061100,252858807,0,16568690500
"scan object's command line with YARA",119,0,183958600,1545870,0,3111400,12565869091000,105595538579,0,218871465800
"check for suspicious locations",885,0,183487700,207330,0,2510200,16188294500,18291858,0,16188294500
"check if deep scan is needed",95735,0,173990500,1817,0,2515200,2303459435900,24060786,0,216121279800
"scan SHIM cache entry for executed file",884,0,169160800,191358,0,2571800,0,0,0,0
"check process excludes",133,0,133434100,1003263,0,6059900,13738973148000,103300549984,0,218871465800
"parse WMI persistence file",1,0,108969500,108969500,108969500,108969500,0,0,0,0
"check if maximum file size is exceeded",95735,0,78331000,818,0,2096100,2303459435900,24060786,0,216121279800
"truncate long values",2474,0,49672300,20077,0,2039000,13740639186800,5554017456,0,218871465800
"fill in interesting content",95735,0,45129600,471,0,2081600,2303459435900,24060786,0,216121279800
"parse jumplist file",11,0,38782700,3525700,0,9989600,0,0,0,0
"log file",95735,0,34249900,357,0,2038300,2303459435900,24060786,0,216121279800
"log found WER report",12,0,33499100,2791591,528500,5379900,0,0,0,0
"parse LNK format",184,0,27564800,149808,0,2579400,0,0,0,0
"check for webserver directory",6401,0,21897800,3420,0,2510900,192429003636800,30062334578,0,216121279800
"compare cache to last scan",2,0,16296500,8148250,6201300,10095200,0,0,0,0
"compare to ThorDB",1,0,9238500,9238500,9238500,9238500,16188294500,16188294500,16188294500,16188294500
"analyze process connection",119,0,6471800,54384,0,2070200,12565869091000,105595538579,0,218871465800
"check for service overlap",683,0,5176400,7578,0,2020800,807766450700,1182674159,0,16201062500
"retrieve interesting process memory",119,0,5046400,42406,0,2011300,12565869091000,105595538579,0,218871465800
"scan with pipe IOCs",41,0,4646500,113329,0,1505300,960610800,23429531,0,41143900
"parse EVTX file",179,0,4336200,24224,0,3293000,0,0,0,0
"check for C2 IOCs",33,0,2552500,77348,0,2017100,804585000,24381363,0,93157200
"initialize process memory reader",119,0,2532300,21279,0,2008600,12565869091000,105595538579,0,218871465800
"WER",12,0,2130400,177533,0,536500,0,0,0,0
"check for known suspicious indicators",5,0,1553500,310700,0,522200,15595200,3119040,0,5731600
"check service permissions",688,0,1031800,1499,0,518500,1072053331800,1558217052,0,21668582700
"scan network share metadata",3,0,523800,174600,0,523800,9454300,3151433,0,6295400
"check for golden ticket",1,0,515900,515900,515900,515900,0,0,0,0
"check for unusual last logon",5,0,0,0,0,0,15595200,3119040,0,5731600
"truncate unimportant process memory sections",110,0,0,0,0,0,11518377209600,104712520087,0,218871465800
"check for network pipes",15,0,0,0,0,0,804585000,53639000,0,93157200
"log md5 to csv",4,0,0,0,0,0,29246877500,7311719375,0,29246877500
"check for known malicious patterns",1,0,0,0,0,0,0,0,0,0
"parse Microsoft Defender Protection log",9,0,0,0,0,0,0,0,0,0
"check for suspicious user",1,0,0,0,0,0,0,0,0,0
"check permissions on file",1,0,0,0,0,0,16188294500,16188294500,16188294500,16188294500
"check for empty SHIM cache",2,0,0,0,0,0,0,0,0,0
"check if profile is recent",3,0,0,0,0,0,6235900,2078633,1035900,3634900
"check for port 0",15,0,0,0,0,0,804585000,53639000,0,93157200
