hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273801,1273108,1238196308645,972048,0,234388694920,58403338321716,45849656,0,515461296239
"scan with file YARA rules",105802,0,249914889610,2362099,1008194,3344162523,1439856094,13608,6783,153469591
"schedule scan for symlink target",59432,0,117273516834,1973238,18345,16681747170,2994279141,50381,6783,2561181372
"scan with meta YARA rules",248984,0,61860548884,248451,82327,42242363,5030230545,20203,6783,2561181372
"scan with process YARA rules",68,0,59619804138,876761825,37242010,3980394765,1067600,15700,15700,15700
"scan object with YARA",49633,0,51419501770,1035994,347472,42913212,485851839013,9788887,4199,6705638734
"parse GZIP archive",10164,0,46604581505,4585259,111022,2433696407,68942412,6783,6783,6783
"parse ZIP archive",190,0,44208431487,232675955,3827253,16620101358,1288770,6783,6783,6783
"apply Sigma rules",995173,0,39762831283,39955,6973,2331569,492265436833,494653,4199,6705638734
"parse log file",135,0,24063534964,178248407,1774,2278172536,915705,6783,6783,6783
"parse file content",105802,0,9728290247,91948,2614,479860375,1439856094,13608,6783,153469591
"compare to ThorDB",156,0,5080194835,32565351,28945718,41759641,470990277382,3019168444,7825,6705638734
"check file excludes",90286,0,4491949364,49752,120,26286744,6527171075,72294,6783,2561181372
"parse journald format",5,0,2745558550,549111710,31245496,2025241638,33915,6783,6783,6783
"add meta information",45268,0,2404810053,53123,2113,3426469,3648424917,80596,6783,2561181372
"check file existence",308815,0,1657235510,5366,201,702962,8009453282,25936,6783,2561181372
"scan process for malicious indicators",68,0,1385501230,20375018,210031,167286979,1067600,15700,15700,15700
"check with STIX IOCs",105802,0,1109192338,10483,962,111082,1439856094,13608,6783,153469591
"extract process environment variables",68,0,1014541253,14919724,140158,44243302,1067600,15700,15700,15700
"extract process handles",68,0,797838350,11732916,2146877,87298105,1067600,15700,15700,15700
"check if file was already scanned",308682,0,690718388,2237,120,27405378,8008551143,25944,6783,2561181372
"search for Cobalt Strike beacons",179781,0,649643915,3613,871,451011,1970281067,10959,6783,153469591
"check if object should be logged",995173,0,563882313,566,210,174643,492265436833,494653,4199,6705638734
"apply hash IOCs",105802,0,541835520,5121,2104,131412,1439856094,13608,6783,153469591
"schedule scan for executable",156,0,494109241,3167366,22023,39766839,470990277382,3019168444,7825,6705638734
"parse TARGZ archive",1,0,422836003,422836003,422836003,422836003,6783,6783,6783,6783
"apply false positive filters",995173,0,362548118,364,190,115130,492265436833,494653,4199,6705638734
"limit frequent matches",995173,0,349899246,351,130,19779265,492265436833,494653,4199,6705638734
"deduplicate reasons",248984,0,332379893,1334,160,237324,5030230545,20203,6783,2561181372
"check if deep scan is needed",248984,0,279853632,1123,150,106784,5030230545,20203,6783,2561181372
"store time information about deep scan",105802,0,274532547,2594,1051,51559,1439856094,13608,6783,153469591
"check if maximum file size is exceeded",248984,0,156311400,627,170,45207,5030230545,20203,6783,2561181372
"fill in interesting content",248984,0,106120401,426,169,59794,5030230545,20203,6783,2561181372
"scan object's command line with YARA",68,0,77306678,1136862,894738,1775679,1067600,15700,15700,15700
"log file",248984,0,60840850,244,120,106784,5030230545,20203,6783,2561181372
"parse TAR archive",1,0,54513109,54513109,54513109,54513109,6783,6783,6783,6783
"parse authorized_keys format",1,0,31080352,31080352,31080352,31080352,6783,6783,6783,6783
"parsing Firefox history",1,0,24609503,24609503,24609503,24609503,6783,6783,6783,6783
"analyze process connection",68,0,11398773,167629,2434,5350370,1067600,15700,15700,15700
"initialize process memory reader",68,0,9467385,139226,87918,203649,1067600,15700,15700,15700
"parse system crontab",3,0,8771249,2923749,15430,6109229,20349,6783,6783,6783
"enrich finding with file information",45,0,8615111,191446,11172,416904,28439496,631988,4199,28024801
"check process excludes",208,0,8453804,40643,160,421985,6377208854730,30659657955,15700,63809174059
"log object",502,0,7676176,15291,982,692322,482133700793,960425698,4199,6705638734
"truncate long values",502,0,7346211,14633,692,332795,482133700793,960425698,4199,6705638734
"parse OLE format",14,0,4073703,290978,45967,632718,94962,6783,6783,6783
"scan eBPF program with file YARA rules",1,0,1936294,1936294,1936294,1936294,9569,9569,9569,9569
"retrieve interesting process memory",68,0,1738073,25559,2725,70184,1067600,15700,15700,15700
"truncate unimportant process memory sections",68,0,1220971,17955,4970,60956,1067600,15700,15700,15700
"check for C2 IOCs",8,0,1161475,145184,87106,256850,107766,13470,6783,15700
"unpack UPX",3,0,1127421,375807,331843,424109,20349,6783,6783,6783
"check file mode",156,0,464318,2976,1163,5170,470990277382,3019168444,7825,6705638734
"log md5 to csv",38,0,453293,11928,130,50276,28275772,744099,6783,28024801
"check for known evil services",156,0,402739,2581,1262,17344,470990277382,3019168444,7825,6705638734
"parse mail",5,0,90503,18100,8947,33815,33915,6783,6783,6783
"scan dependent files",35,0,15466,441,220,1422,388615820,11103309,1187597,21233941
"check for port 0",6,0,11731,1955,982,2374,94200,15700,15700,15700
"check if profile is recent",1,0,9288,9288,9288,9288,4199,4199,4199,4199
"check for network pipes",6,0,4600,766,371,1413,94200,15700,15700,15700
