hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273449,512635,1373372361883,1078466,0,21135768624,54440291619362,42750272,0,4790369940
"scan with file YARA rules",105882,0,480764873449,4540572,1313136,5096022938,21520431735066,203249199,6121,4790369940
"scan with meta YARA rules",249151,0,215362284419,864384,97696,5093920286,41431641508935,166291291,6121,4790369940
"scan object with YARA",50055,0,144335158759,2883531,412275,4529227113,14193386064301,283555809,4679,4790369940
"scan with process YARA rules",68,0,70042728824,1030040129,42857507,4622885714,21039635948,309406411,12004,2105218622
"apply Sigma rules",994815,0,61377837615,61697,7103,42035547,220490240564725,221639441,1443,4790369940
"parse log file",135,0,53977547871,399833687,1513,6633884452,35631724342,263938698,6121,1096253209
"compare to ThorDB",156,0,49650711885,318273794,41841378,364174517,356567337177,2285688058,10580,4787703020
"parse GZIP archive",10164,0,43314082192,4261519,53372,6948618699,2263522051043,222699926,6121,1399845946
"schedule scan for symlink target",59506,0,28505093041,479028,7875,320246327,6493980694707,109131527,6121,4621965367
"parse ZIP archive",190,0,22190061178,116789795,167379,8768688383,77525592482,408029434,6121,1210134001
"check file excludes",90360,0,19386392979,214546,109,207963443,17584511736055,194605043,6121,4790369940
"parse file content",105882,0,17404590046,164377,2035,688796564,21520431735066,203249199,6121,4790369940
"scan object's command line with YARA",68,0,8650950545,127219860,853348,2615296321,21039635948,309406411,12004,2105218622
"add meta information",45695,0,6170586096,135038,2014,348431133,12631177405082,276423621,6121,4790369940
"parse journald format",5,0,4015798629,803159725,23174025,3149347549,248168118,49633623,6121,72189802
"check if file was already scanned",308857,0,2839175573,9192,100,35450482,47751751457780,154607962,6121,4790369940
"check process excludes",207,0,2614382999,12629869,161,851440663,60499738309,292269267,8967,2192225631
"check file existence",308989,0,2388812008,7731,120,15637663,47797227541096,154689091,6121,4790369940
"check with STIX IOCs",105882,0,1278896125,12078,702,4439301,21520431735066,203249199,6121,4790369940
"scan process for malicious indicators",68,0,1132613294,16656077,72348,875605419,21039635948,309406411,12004,2105218622
"check if object should be logged",994815,0,795160416,799,210,5667395,220490240564725,221639441,1443,4790369940
"search for Cobalt Strike beacons",179868,0,776926259,4319,771,4789800,33160926525296,184362568,6121,4790369940
"apply hash IOCs",105882,0,739680234,6985,2294,14431941,21520431735066,203249199,6121,4790369940
"store time information about deep scan",105882,0,611464950,5774,581,17981275,21520431735066,203249199,6121,4790369940
"apply false positive filters",994815,0,511803271,514,200,3203394,220490240564725,221639441,1443,4790369940
"limit frequent matches",994815,0,492600644,495,140,4017357,220490240564725,221639441,1443,4790369940
"deduplicate reasons",249151,0,486056291,1950,110,3006066,41431641508935,166291291,6121,4790369940
"check for C2 IOCs",8,0,403288366,50411045,88919,399239372,3548585949,443573243,4759,1180068966
"log object",502,0,366651993,730382,1053,3391543,392723328478,782317387,4679,4787703020
"check if deep scan is needed",249151,0,327703613,1315,150,3143769,41431641508935,166291291,6121,4790369940
"parse TARGZ archive",1,0,236106701,236106701,236106701,236106701,46844586,46844586,46844586,46844586
"check if maximum file size is exceeded",249151,0,171605315,688,110,2410530,41431641508935,166291291,6121,4790369940
"fill in interesting content",249151,0,136180896,546,160,3425216,41431641508935,166291291,6121,4790369940
"log file",249151,0,75855504,304,100,2308273,41431641508935,166291291,6121,4790369940
"parsing Firefox history",1,0,49423497,49423497,49423497,49423497,268007046,268007046,268007046,268007046
"parse authorized_keys format",1,0,31166046,31166046,31166046,31166046,373620433,373620433,373620433,373620433
"extract process handles",68,0,29986951,440984,245428,1747605,21039635948,309406411,12004,2105218622
"parse TAR archive",1,0,21614367,21614367,21614367,21614367,77035710,77035710,77035710,77035710
"enrich finding with file information",45,0,21439742,476438,21651,3729538,7619235576,169316346,4679,906326265
"extract process environment variables",68,0,17658415,259682,116443,519941,21039635948,309406411,12004,2105218622
"initialize process memory reader",68,0,15364148,225943,95402,1179701,21039635948,309406411,12004,2105218622
"truncate long values",502,0,12177484,24257,683,3519906,392723328478,782317387,4679,4787703020
"parse OLE format",14,0,9535869,681133,55677,5015381,6474593311,462470950,6121,1082972414
"parse system crontab",3,0,6918912,2306304,19878,6841154,145776050,48592016,11691121,92116028
"unpack UPX",3,0,5165588,1721862,432956,2617495,887974192,295991397,197380979,361240087
"schedule scan for executable",156,0,4002227,25655,17543,49855,356567337177,2285688058,10580,4787703020
"scan eBPF program with file YARA rules",1,0,1887952,1887952,1887952,1887952,16382,16382,16382,16382
"retrieve interesting process memory",68,0,1589008,23367,3386,120480,21039635948,309406411,12004,2105218622
"analyze process connection",68,0,1281274,18842,2134,559187,21039635948,309406411,12004,2105218622
"truncate unimportant process memory sections",68,0,1066702,15686,4709,41289,21039635948,309406411,12004,2105218622
"log md5 to csv",38,0,462880,12181,130,43534,4918549971,129435525,6121,329353126
"check file mode",156,0,294828,1889,911,5441,356567337177,2285688058,10580,4787703020
"check for known evil services",156,0,223348,1431,1012,2865,356567337177,2285688058,10580,4787703020
"parse mail",5,0,158181,31636,7924,84261,1365686357,273137271,197306797,517090873
"scan dependent files",35,0,24789,708,290,2835,81887675,2339647,14557,5331946
"check for port 0",6,0,12613,2102,792,3095,2624317687,437386281,4759,1180068966
"check if profile is recent",1,0,9479,9479,9479,9479,4679,4679,4679,4679
"check for network pipes",6,0,5090,848,451,1122,2624317687,437386281,4759,1180068966
