Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10297
1031;204;204;10192
2053;243;243;10117
3075;286;286;10079
4099;309;309;10059
5121;332;332;10027
6147;456;456;9885
7169;528;528;9905
8192;417;417;10017
9217;457;457;9964
10238;504;504;9927
11259;496;496;9911
12281;499;499;9906
13302;479;479;9910
14324;527;527;9870
15353;563;563;9802
16376;733;733;9656
17399;773;773;9636
18421;796;796;9607
19444;862;862;9511
20465;852;852;9511
21486;846;846;9500
22508;823;823;9538
23528;951;951;9481
24551;1012;1012;9411
25573;1041;1041;9380
26594;1120;1120;9296
27615;988;988;9375
28637;1043;1043;9322
29659;842;842;9521
30679;912;912;9453
31699;904;904;9456
32720;878;878;9459
33742;885;885;9424
34763;940;940;9439
35784;905;905;9445
36806;962;962;9370
37827;897;897;9425
38848;982;982;9408
39870;918;918;9416
40895;925;925;9402
41916;922;922;9400
42936;934;934;9436
43957;858;858;9451
44977;852;852;9433
45999;904;904;9425
47021;882;882;9402
48042;877;877;9407
49064;890;890;9411
50085;892;892;9394
51106;928;928;9401
52128;884;884;9391
53185;905;905;9385
54207;886;886;9399
55228;915;915;9389
56249;917;917;9366
57270;885;885;9394
58291;883;883;9399
59312;884;884;9401
60333;884;884;9402
61354;892;892;9399
62375;903;903;9397
63397;916;916;9392
64418;916;916;9388
65437;907;907;9403
66455;907;907;9393
67474;907;907;9400
68492;859;859;9435
69511;859;859;9434
70530;825;825;9427
71549;825;825;9427
72569;819;819;9422
73589;820;820;9421
74608;820;820;9423
75627;786;786;9443
76646;786;786;9449
77666;786;786;9453
78686;792;792;9426
79707;792;792;9430
80729;792;792;9428
81751;792;792;9415
82774;792;792;9415
83795;792;792;9417
84817;792;792;9403
85839;792;792;9400
86861;792;792;9399
87883;792;792;9398
88904;792;792;9390
89926;792;792;9395
90948;792;792;9395
91970;792;792;9389
92991;792;792;9383
94013;792;792;9380
95035;792;792;9382
96056;792;792;9386
97078;792;792;9381
98100;792;792;9382
99121;792;792;9385
100141;814;814;9375
101160;826;826;9358
102180;1107;1107;9136
103201;1066;1066;9145
104221;1139;1139;9112
105242;1319;1319;8975
106262;1375;1375;8916
107283;1375;1375;8914
108302;1418;1418;8870
109323;1476;1476;8815
110343;1496;1496;8789
111363;1525;1525;8763
112391;1529;1529;8758
113411;1574;1574;8733
114430;1594;1594;8714
115451;1600;1600;8702
116471;1718;1718;8598
117494;1846;1846;8589
118517;1906;1906;8561
119539;1838;1838;8542
120562;1873;1873;8547
121583;1990;1990;8529
122606;1923;1923;8523
123627;1966;1966;8522
124649;1812;1812;8509
125680;1822;1822;8496
126703;1825;1825;8494
127725;1831;1831;8489
128749;1837;1837;8488
129771;1843;1843;8487
130792;1835;1835;8484
131814;1839;1839;8481
132839;1847;1847;8471
133864;1848;1848;8470
134887;1848;1848;8469
135911;1860;1860;8464
136935;1897;1897;8423
137959;2010;2010;8298
138980;2173;2173;8101
140000;2426;2426;7873
141022;2331;2331;7929
142045;2245;2245;8039
143071;2397;2397;7879
144096;2263;2263;7886
145121;2260;2260;7891
146146;2260;2260;7906
147170;2260;2260;7919
148196;2261;2261;7930
149227;2261;2261;7938
150251;2007;2007;8181
151278;2007;2007;8189
152301;2007;2007;8199
153328;1997;1997;8219
154353;1996;1996;8225
155377;1997;1997;8231
156402;1979;1979;8256
157428;1976;1976;8264
158452;1970;1970;8268
159476;1970;1970;8268
160500;1971;1971;8268
161527;1948;1948;8300
162549;1943;1943;8314
163571;1942;1942;8313
164595;1943;1943;8313
165618;2153;2153;8100
166639;2334;2334;7955
167662;2445;2445;7956
168685;2491;2491;7948
169707;2391;2391;7919
170731;2478;2478;7936
171753;2606;2606;7920
172775;2494;2494;7928
173797;2553;2553;7906
174819;2391;2391;7905
175841;2334;2334;7961
176864;2105;2105;8126
177891;2077;2077;8155
178916;2078;2078;8155
179941;2078;2078;8155
180966;2079;2079;8155
181991;2077;2077;8155
183018;2134;2134;8142
184039;2169;2169;8123
185059;2175;2175;8109
186080;1956;1956;8256
187103;2196;2196;8064
188137;2423;2423;7853
189158;2474;2474;7815
190182;2543;2543;7737
191205;2536;2536;7730
192230;2307;2307;7934
193257;2157;2157;8058
194282;2147;2147;8066
195306;2172;2172;8070
196331;2234;2234;8027
197355;1990;1990;8234
198378;1990;1990;8240
199404;1990;1990;8247
200431;1990;1990;8255
201457;1973;1973;8275
202482;1989;1989;8274
203508;1989;1989;8274
204534;1995;1995;8277
205558;1982;1982;8294
206583;1969;1969;8307
207606;1980;1980;8304
208631;2121;2121;8182
209652;2412;2412;7930
210674;2432;2432;7894
211696;2358;2358;7877
212722;2444;2444;7901
213744;2495;2495;7894
214767;2490;2490;7908
215789;2526;2526;7900
216810;2563;2563;7896
217831;2346;2346;7926
218856;2210;2210;7958
219877;2092;2092;8110
220897;2006;2006;8168
221922;2171;2171;8067
222943;2247;2247;7934
223966;2362;2362;7883
225015;2418;2418;7886
226038;2433;2433;7858
227073;2166;2166;7974
228097;2142;2142;8008
229122;2171;2171;8021
230146;2214;2214;8017
231171;2032;2032;8167
232194;2032;2032;8174
233220;2032;2032;8184
234246;2032;2032;8193
235271;2061;2061;8203
236293;2061;2061;8204
237317;2073;2073;8200
238342;2103;2103;8182
239363;2227;2227;8034
240384;2247;2247;7931
241407;2525;2525;7975
242472;2604;2604;7973
243495;2744;2744;7911
244517;2609;2609;7895
245539;2644;2644;7900
246560;2353;2353;7932
247586;2360;2360;7930
248610;2345;2345;7945
249634;2340;2340;7944
250656;2358;2358;7937
251680;2281;2281;7941
252703;2444;2444;7821
253726;2529;2529;7688
254748;2484;2484;7732
255769;2209;2209;7925
256792;2209;2209;7943
257816;2248;2248;7935
258846;2004;2004;8166
259871;1998;1998;8189
260898;1998;1998;8201
261923;1999;1999;8216
262949;2012;2012;8220
263970;2130;2130;8111
264995;2137;2137;8115
266019;2063;2063;8129
267045;2060;2060;8135
268067;2231;2231;8003
269092;2288;2288;7959
270114;2289;2289;7958
271135;0;0;10402
