hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273860,1273465,631101060630,495424,3307,21145543770,30191894583497,23701108,0,522574428543
"scan with file YARA rules",105849,0,255785284838,2416511,989136,3447730845,11447571384,108150,3727,4539593083
"schedule scan for symlink target",59432,0,119630882708,2012903,13426,16814521518,792060773,13327,3727,35679730
"scan with meta YARA rules",249033,0,60976351799,244852,86475,25453953,13190370354,52966,3727,4539593083
"scan with process YARA rules",68,0,59689915280,877792871,37370686,3983151467,904740,13305,13305,13305
"scan object with YARA",49633,0,52935633428,1066541,327906,42571953,293386323486,5911114,3727,6274115272
"parse GZIP archive",10164,0,47947568530,4717391,111933,2552587101,110899404,10911,10911,10911
"parse ZIP archive",190,0,44435085924,233868873,3220536,16752553582,2073090,10911,10911,10911
"apply Sigma rules",995232,0,39621718973,39811,7074,6431764,303703754175,305158,3727,6274115272
"parse log file",135,0,24794471673,183662753,2375,2376971127,1472985,10911,10911,10911
"parse file content",105849,0,9810682981,92685,2244,483195269,11447571384,108150,3727,4539593083
"check file excludes",90286,0,4587126373,50806,129,15373658,12179583157,134900,3727,4539593083
"compare to ThorDB",156,0,4531508505,29048131,25370075,36138796,274870862310,1761992707,3727,6274115272
"parse journald format",5,0,2771922036,554384407,30664407,2045677927,54555,10911,10911,10911
"add meta information",45268,0,2526804447,55818,1964,15330835,10967090439,242270,3727,4539593083
"check file existence",308864,0,1628583648,5272,210,285494,14564487715,47155,3727,4539593083
"scan process for malicious indicators",68,0,1441936652,21204950,183620,170903511,904740,13305,13305,13305
"check with STIX IOCs",105849,0,1103222999,10422,912,269474,11447571384,108150,3727,4539593083
"schedule scan for executable",156,0,1099735689,7049587,14137,166754154,274870862310,1761992707,3727,6274115272
"extract process environment variables",68,0,923456987,13580249,152602,25831564,904740,13305,13305,13305
"extract process handles",68,0,791347819,11637467,2461187,85825293,904740,13305,13305,13305
"check if file was already scanned",308731,0,654574490,2120,110,27642201,14563036552,47170,3727,4539593083
"search for Cobalt Strike beacons",179830,0,609031718,3386,801,3187232,12291860992,68352,3727,4539593083
"check if object should be logged",995232,0,557959124,560,220,181055,303703754175,305158,3727,6274115272
"apply hash IOCs",105849,0,539246994,5094,1644,114098,11447571384,108150,3727,4539593083
"parse TARGZ archive",1,0,369751550,369751550,369751550,369751550,10911,10911,10911,10911
"apply false positive filters",995232,0,357739792,359,189,172970,303703754175,305158,3727,6274115272
"deduplicate reasons",249033,0,345708417,1388,160,169634,13190370354,52966,3727,4539593083
"limit frequent matches",995232,0,310379004,311,129,134005,303703754175,305158,3727,6274115272
"check if deep scan is needed",249033,0,300746027,1207,200,267410,13190370354,52966,3727,4539593083
"store time information about deep scan",105849,0,284228572,2685,1051,57820,11447571384,108150,3727,4539593083
"check if maximum file size is exceeded",249033,0,148508010,596,171,165316,13190370354,52966,3727,4539593083
"fill in interesting content",249033,0,106556843,427,160,102114,13190370354,52966,3727,4539593083
"scan object's command line with YARA",68,0,79617641,1170847,929534,3242228,904740,13305,13305,13305
"log file",249033,0,62507107,250,120,49994,13190370354,52966,3727,4539593083
"parse TAR archive",1,0,39742173,39742173,39742173,39742173,10911,10911,10911,10911
"parsing Firefox history",1,0,38241015,38241015,38241015,38241015,10911,10911,10911,10911
"parse authorized_keys format",1,0,33641870,33641870,33641870,33641870,10911,10911,10911,10911
"analyze process connection",68,0,13712146,201649,2425,8802399,904740,13305,13305,13305
"truncate long values",502,0,13587413,27066,801,3458128,282367938171,562485932,3727,6274115272
"initialize process memory reader",68,0,9439949,138822,87106,215280,904740,13305,13305,13305
"check process excludes",208,0,9177894,44124,220,484955,3256321681023,15655392697,13305,63865416137
"enrich finding with file information",45,0,8872636,197169,18155,566131,37396923,831042,3727,36931036
"parse system crontab",3,0,8254041,2751347,7594,5854793,32733,10911,10911,10911
"log object",502,0,7649552,15238,871,954041,282367938171,562485932,3727,6274115272
"check for C2 IOCs",8,0,4883846,610480,90453,3733595,101652,12706,10911,13305
"parse OLE format",14,0,3964796,283199,43663,639982,152754,10911,10911,10911
"scan eBPF program with file YARA rules",1,0,1890578,1890578,1890578,1890578,13826,13826,13826,13826
"retrieve interesting process memory",68,0,1689347,24843,2685,67058,904740,13305,13305,13305
"unpack UPX",3,0,1216393,405464,377882,429470,32733,10911,10911,10911
"truncate unimportant process memory sections",68,0,1166100,17148,4789,47772,904740,13305,13305,13305
"log md5 to csv",38,0,450960,11867,130,43644,37334743,982493,10911,36931036
"check file mode",156,0,405261,2597,1482,4288,274870862310,1761992707,3727,6274115272
"check for known evil services",156,0,374415,2400,782,8266,274870862310,1761992707,3727,6274115272
"parse mail",5,0,194908,38981,7904,109348,54555,10911,10911,10911
"scan dependent files",35,0,16275,465,231,1403,520792107,14879774,1546211,25889786
"check for port 0",6,0,14348,2391,1072,4098,79830,13305,13305,13305
"check if profile is recent",1,0,7945,7945,7945,7945,3898,3898,3898,3898
"check for network pipes",6,0,3795,632,300,941,79830,13305,13305,13305
