Time;CPU
1061; 33.00
2120; 21.00
3181; 20.00
4240; 20.00
5300; 21.00
6362; 31.00
7429; 27.00
8490; 39.00
9554; 26.00
10610; 18.00
11667; 17.00
12725; 16.00
13784; 18.00
14843; 19.00
15904; 23.00
16962; 17.00
18021; 18.00
19082; 18.00
20142; 18.00
21200; 17.00
22260; 17.00
23321; 17.00
24380; 17.00
25440; 17.00
26501; 17.00
27561; 17.00
28621; 17.00
29680; 17.00
30739; 17.00
31798; 18.00
32855; 18.00
33913; 18.00
34970; 17.00
36027; 17.00
37088; 17.00
38148; 17.00
39208; 17.00
40266; 18.00
41327; 17.00
42387; 17.00
43445; 19.00
44506; 17.00
45566; 17.00
46626; 17.00
47686; 18.00
48746; 17.00
49804; 17.00
50863; 17.00
51924; 16.00
52983; 16.00
54042; 16.00
55102; 17.00
56162; 17.00
57222; 17.00
58283; 17.00
59342; 17.00
60401; 17.00
61461; 16.00
62520; 17.00
63581; 17.00
64639; 17.00
65700; 17.00
66758; 17.00
67819; 17.00
68879; 17.00
69938; 17.00
70997; 17.00
72059; 16.00
73118; 17.00
74176; 17.00
75235; 17.00
76297; 17.00
77357; 17.00
78417; 16.00
79476; 17.00
80537; 17.00
81597; 16.00
82656; 17.00
83716; 16.00
84777; 17.00
85839; 17.00
86900; 16.00
87958; 17.00
89019; 17.00
90081; 17.00
91141; 17.00
92198; 17.00
93257; 17.00
94318; 17.00
95376; 20.00
96438; 28.00
97503; 27.00
98565; 36.00
99625; 24.00
100683; 22.00
101743; 24.00
102807; 17.00
103866; 16.00
104921; 16.00
105979; 16.00
107037; 16.00
108095; 20.00
109153; 18.00
110211; 20.00
111270; 22.00
112329; 23.00
113387; 20.00
114446; 20.00
115501; 42.00
116569; 91.00
117637; 96.00
118705; 75.00
119763; 20.00
120821; 25.00
121881; 29.00
122939; 41.00
123996; 31.00
125055; 25.00
126116; 16.00
127177; 25.00
128249; 48.00
129310; 38.00
130372; 46.00
131434; 51.00
132497; 33.00
133556; 44.00
134618; 70.00
135684; 44.00
136745; 16.00
137805; 16.00
138864; 17.00
139924; 18.00
140981; 18.00
142039; 17.00
143097; 17.00
144157; 17.00
145218; 16.00
146280; 17.00
