Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;113;113;10293
1031;209;209;10168
2053;253;253;10125
3074;293;293;10077
4096;317;317;10013
5117;315;315;9988
6139;503;503;9922
7161;556;556;9855
8185;358;358;10060
9206;443;443;9922
10229;481;481;9888
11250;497;497;9818
12271;472;472;9807
13291;482;482;9808
14314;498;498;9791
15336;532;532;9746
16357;701;701;9617
17380;762;762;9568
18405;768;768;9566
19427;862;862;9462
20447;850;850;9455
21468;879;879;9386
22488;790;790;9428
23510;859;859;9552
24532;938;938;9472
25553;966;966;9442
26574;1013;1013;9389
27596;954;954;9404
28618;953;953;9410
29639;808;808;9514
30664;796;796;9532
31684;837;837;9493
32705;839;839;9492
33725;847;847;9488
34746;854;854;9480
35768;861;861;9479
36789;859;859;9479
37810;861;861;9470
38831;920;920;9465
39853;897;897;9458
40874;885;885;9445
41896;907;907;9445
42917;877;877;9450
43938;928;928;9396
44959;865;865;9462
45980;941;941;9386
47001;881;881;9453
48022;850;850;9485
49044;851;851;9480
50064;860;860;9474
51084;862;862;9459
52105;906;906;9459
53128;884;884;9450
54149;880;880;9439
55169;864;864;9449
56190;929;929;9454
57211;877;877;9453
58232;859;859;9460
59253;847;847;9478
60274;868;868;9473
61294;860;860;9468
62314;868;868;9460
63335;867;867;9459
64355;869;869;9450
65376;891;891;9452
66397;869;869;9455
67418;847;847;9497
68439;836;836;9490
69460;888;888;9424
70481;830;830;9482
71502;865;865;9477
72524;821;821;9478
73545;819;819;9497
74566;819;819;9488
75587;826;826;9480
76609;851;851;9490
77629;794;794;9515
78649;788;788;9522
79669;789;789;9517
80690;784;784;9514
81710;785;785;9511
82730;791;791;9511
83752;821;821;9508
84773;801;801;9497
85794;824;824;9496
86814;811;811;9488
87835;819;819;9488
88856;813;813;9484
89877;816;816;9484
90897;791;791;9510
91917;792;792;9508
92937;786;786;9514
93957;786;786;9517
94977;791;791;9518
95998;790;790;9519
97019;758;758;9541
98037;757;757;9542
99059;755;755;9545
100078;743;743;9563
101096;746;746;9563
102116;746;746;9570
103135;740;740;9572
104153;740;740;9575
105171;741;741;9573
106190;752;752;9555
107208;752;752;9550
108227;755;755;9539
109248;755;755;9541
110266;755;755;9533
111285;755;755;9534
112303;755;755;9537
113322;755;755;9541
114342;760;760;9529
115363;760;760;9533
116384;760;760;9525
117405;760;760;9528
118426;760;760;9519
119446;760;760;9515
120467;760;760;9493
121488;760;760;9495
122510;760;760;9498
123531;760;760;9496
124553;760;760;9497
125575;760;760;9498
126596;760;760;9496
127617;760;760;9498
128639;760;760;9498
129660;760;760;9496
130681;760;760;9500
131702;760;760;9494
132724;760;760;9494
133746;760;760;9493
134767;760;760;9494
135788;780;780;9462
136806;781;781;9462
137827;836;836;9436
138846;836;836;9438
139865;835;835;9445
140883;849;849;9448
141905;848;848;9448
142923;848;848;9449
143942;868;868;9429
144960;885;885;9409
145978;884;884;9409
146997;902;902;9408
