hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273440,661114,829437159308,651335,0,21106625960,36071097474049,28325714,0,12641700749
"scan with file YARA rules",105882,0,313166911808,2957697,1207413,4176903972,16077097629129,151839761,3597,10036397858
"scan with meta YARA rules",249102,0,94461918798,379209,90753,4145447091,27241459245914,109358653,3597,10036397858
"scan object with YARA",49895,0,83144465096,1666388,350338,4154270179,21912203805505,439166325,3597,12641700749
"scan with process YARA rules",68,0,60827765114,894525957,38365204,4174838751,192113408817,2825197188,15870,12641700749
"apply Sigma rules",994806,0,41172997844,41387,6993,20540578,181788934148830,182738075,3597,12641700749
"schedule scan for symlink target",59457,0,29956311913,503831,6843,2358962170,3839403625305,64574459,3597,7758083772
"parse GZIP archive",10164,0,29905753684,2942321,52279,1270686827,1245305808026,122521232,3597,1271734255
"parse ZIP archive",190,0,29385199916,154658946,159805,11348608566,48840432649,257054908,3597,1351239077
"parse log file",135,0,28296717638,209605315,2475,2104110728,28906086373,214119158,3597,2227932252
"compare to ThorDB",156,0,19436677190,124594084,43324779,174261459,383747184194,2459917847,10769,4905614294
"scan process for malicious indicators",68,0,14033493735,206374907,100241,4166205265,192113408817,2825197188,15870,12641700749
"scan object's command line with YARA",68,0,10923187151,160635105,756885,2451620163,192113408817,2825197188,15870,12641700749
"parse file content",105882,0,9906651097,93563,1763,500299339,16077097629129,151839761,3597,10036397858
"check file excludes",90311,0,5987680312,66300,130,726419150,11908817267976,131864526,3597,10036397858
"extract process environment variables",68,0,5890074051,86618736,112044,3087385254,192113408817,2825197188,15870,12641700749
"parse journald format",5,0,2498055796,499611159,27250263,1732424696,1393141420,278628284,31607708,483076431
"add meta information",45531,0,2454788548,53914,2385,193929712,8923937546211,195996959,3597,10036397858
"extract process handles",68,0,2204411460,32417815,229408,363425128,192113408817,2825197188,15870,12641700749
"check file existence",308940,0,1786308959,5782,140,1716496,31088590459775,100629864,3597,10036397858
"check if file was already scanned",308808,0,1000769043,3240,110,39396932,31056982600918,100570524,3597,10036397858
"check with STIX IOCs",105882,0,995706175,9403,641,1287386,16077097629129,151839761,3597,10036397858
"check if object should be logged",994806,0,644397233,647,211,1179070,181788934148830,182738075,3597,12641700749
"search for Cobalt Strike beacons",179868,0,587248349,3264,852,3473919,22608376346048,125694266,3597,12641700749
"apply hash IOCs",105882,0,530917101,5014,2324,1661531,16077097629129,151839761,3597,10036397858
"schedule scan for executable",156,0,498339609,3194484,13907,8223694,383747184194,2459917847,10769,4905614294
"apply false positive filters",994806,0,415556656,417,200,1941295,181788934148830,182738075,3597,12641700749
"deduplicate reasons",249102,0,393850015,1581,152,2242470,27241459245914,109358653,3597,10036397858
"limit frequent matches",994806,0,389359462,391,140,1127180,181788934148830,182738075,3597,12641700749
"parse TARGZ archive",1,0,306401347,306401347,306401347,306401347,3597,3597,3597,3597
"store time information about deep scan",105882,0,286630761,2707,612,1003986,16077097629129,151839761,3597,10036397858
"check process excludes",207,0,281074403,1357847,160,204843921,278725728368,1346501103,8677,12641700749
"check if deep scan is needed",249102,0,260359025,1045,180,321183,27241459245914,109358653,3597,10036397858
"check if maximum file size is exceeded",249102,0,140782283,565,130,1973606,27241459245914,109358653,3597,10036397858
"fill in interesting content",249102,0,114541079,459,170,3524196,27241459245914,109358653,3597,10036397858
"log object",502,0,80979190,161313,971,1751844,589360644550,1174025188,3597,12641700749
"parse TAR archive",1,0,62918179,62918179,62918179,62918179,3597,3597,3597,3597
"log file",249102,0,62004740,248,110,244477,27241459245914,109358653,3597,10036397858
"parse authorized_keys format",1,0,21546749,21546749,21546749,21546749,3597,3597,3597,3597
"truncate long values",502,0,13603833,27099,611,2968174,589360644550,1174025188,3597,12641700749
"parsing Firefox history",1,0,12344818,12344818,12344818,12344818,329965003,329965003,329965003,329965003
"initialize process memory reader",68,0,12245656,180083,94079,299201,192113408817,2825197188,15870,12641700749
"parse OLE format",14,0,11532667,823761,52220,2656018,2062146549,147296182,3597,468553327
"enrich finding with file information",45,0,8590364,190896,15239,360537,6689272405,148650497,3597,3594014793
"parse system crontab",3,0,7462523,2487507,10090,7397036,253524950,84508316,32936584,111348429
"analyze process connection",68,0,6745260,99195,1353,2373099,192113408817,2825197188,15870,12641700749
"check for C2 IOCs",8,0,2126778,265847,93087,746204,14745518297,1843189787,197136,4130057212
"scan eBPF program with file YARA rules",1,0,1859929,1859929,1859929,1859929,13746,13746,13746,13746
"retrieve interesting process memory",68,0,1739331,25578,3046,134226,192113408817,2825197188,15870,12641700749
"truncate unimportant process memory sections",68,0,1157603,17023,5470,50296,192113408817,2825197188,15870,12641700749
"unpack UPX",3,0,1087335,362445,309641,428107,157069041,52356347,3597,157061847
"log md5 to csv",38,0,467565,12304,140,50937,2395556047,63040948,3597,343809112
"check for known evil services",156,0,376979,2416,891,27822,383747184194,2459917847,10769,4905614294
"check file mode",156,0,339452,2175,962,4799,383747184194,2459917847,10769,4905614294
"parse mail",5,0,122708,24541,12584,38524,565743441,113148688,3597,222387471
"scan dependent files",35,0,20161,576,261,1964,144232943,4120941,14258,8085250
"check for port 0",6,0,16863,2810,1393,4398,14061338904,2343556484,197136,4130057212
"check if profile is recent",1,0,9308,9308,9308,9308,9819,9819,9819,9819
"check for network pipes",6,0,6172,1028,490,1583,14061338904,2343556484,197136,4130057212
