Time;CPU
1055; 18.00
2111; 26.00
3168; 25.00
4227; 37.00
5285; 26.00
6340; 16.00
7394; 15.00
8450; 15.00
9505; 16.00
10562; 21.00
11615; 15.00
12670; 17.00
13722; 18.00
14777; 19.00
15831; 17.00
16888; 22.00
17945; 24.00
19000; 25.00
20056; 25.00
21114; 30.00
22173; 29.00
23230; 18.00
24286; 15.00
25340; 14.00
26396; 15.00
27452; 15.00
28508; 18.00
29564; 15.00
30619; 16.00
31674; 59.00
32727; 46.00
33782; 14.00
34836; 32.00
35890; 29.00
36945; 22.00
38001; 47.00
39057; 40.00
40112; 31.00
41170; 28.00
42225; 79.00
43280; 74.00
44335; 83.00
45393; 77.00
46452; 70.00
47510; 42.00
48566; 55.00
49621; 79.00
50685; 65.00
51741; 30.00
52794; 17.00
53848; 16.00
54904; 15.00
55960; 14.00
57017; 24.00
58069; 59.00
59123; 59.00
60179; 56.00
61233; 55.00
62287; 66.00
63341; 57.00
64396; 65.00
65453; 61.00
66506; 66.00
67560; 59.00
68613; 63.00
69666; 49.00
70722; 38.00
71775; 33.00
72832; 17.00
73888; 20.00
74943; 21.00
75998; 19.00
77055; 19.00
78112; 22.00
79168; 23.00
80225; 23.00
81281; 23.00
82336; 21.00
83392; 21.00
84445; 20.00
85500; 19.00
86557; 19.00
87612; 20.00
88668; 19.00
89723; 19.00
90777; 19.00
91832; 18.00
92888; 21.00
93942; 19.00
94996; 30.00
96048; 31.00
97117; 67.00
98172; 94.00
99227; 93.00
100284; 93.00
101341; 92.00
102397; 91.00
103455; 93.00
104517; 92.00
105573; 93.00
106630; 94.00
107689; 92.00
108745; 69.00
109823; 91.00
110891; 90.00
111962; 89.00
113030; 89.00
114097; 86.00
115178; 87.00
116269; 87.00
117367; 87.00
118462; 86.00
119555; 85.00
120639; 85.00
121701; 87.00
122766; 82.00
123852; 30.00
124909; 33.00
125978; 90.00
127060; 87.00
128123; 87.00
129208; 84.00
130285; 85.00
131371; 84.00
132461; 85.00
133543; 83.00
134621; 88.00
135706; 86.00
136780; 88.00
137850; 90.00
138916; 89.00
139976; 90.00
141045; 89.00
142124; 85.00
143195; 86.00
144280; 86.00
145360; 86.00
146437; 88.00
147511; 85.00
148591; 74.00
149670; 89.00
150731; 91.00
151794; 87.00
152864; 87.00
153933; 87.00
155012; 87.00
156099; 84.00
157178; 86.00
158256; 87.00
159347; 89.00
160433; 88.00
161519; 88.00
162610; 91.00
163698; 88.00
164758; 18.00
165831; 88.00
166898; 88.00
167970; 88.00
169043; 86.00
170117; 86.00
171212; 84.00
172282; 87.00
173369; 86.00
174441; 91.00
175518; 90.00
176600; 89.00
177676; 93.00
178761; 55.00
179817; 80.00
180886; 85.00
181960; 87.00
183032; 83.00
184112; 84.00
185195; 85.00
186288; 85.00
187357; 79.00
188447; 88.00
189520; 89.00
190586; 86.00
191652; 83.00
192727; 85.00
193822; 84.00
194904; 86.00
195983; 89.00
197068; 89.00
198152; 36.00
199211; 29.00
200269; 51.00
201341; 91.00
202410; 86.00
203473; 83.00
204555; 84.00
205640; 81.00
206711; 87.00
207809; 79.00
208889; 91.00
209965; 90.00
211047; 91.00
212124; 88.00
213196; 88.00
214267; 89.00
215343; 85.00
216426; 80.00
217504; 88.00
218571; 87.00
219637; 87.00
220701; 89.00
221773; 89.00
222864; 82.00
223951; 81.00
225020; 86.00
226087; 54.00
227141; 7.00
Overall; 61.00
