hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273496,541937,813606613069,638876,3448,21089112449,32873716496873,25813757,0,20686581542
"scan with file YARA rules",105882,0,306776288654,2897341,1218475,4068313265,15930816942269,150458217,7725,11167010084
"scan with meta YARA rules",249142,0,92908595613,372914,90633,4048170516,28357081987558,113818954,7725,11167010084
"scan object with YARA",50054,0,87439544271,1746904,346541,4388689630,14016269527770,280022965,5520,20433219745
"scan with process YARA rules",68,0,64079862538,942350919,39440536,4399911233,635970165722,9352502437,25919,20433219745
"apply Sigma rules",994862,0,41497945525,41712,7083,42007375,171636532207976,172522955,1553,20433219745
"schedule scan for symlink target",59497,0,31218224579,524702,7735,2290487357,3770101845333,63366251,7725,3058502968
"parse ZIP archive",190,0,29392311798,154696377,337574,11332815167,47321366749,249059824,7725,892538153
"parse GZIP archive",10164,0,25935756951,2551727,55336,1250528477,1751757662930,172349238,7725,1419708640
"parse log file",135,0,25374051265,187955935,1473,2060596738,43895735656,325153597,7725,2846044065
"compare to ThorDB",156,0,20185786736,129396068,45859515,200972443,416663770302,2670921604,27302,5340428605
"parse file content",105882,0,10102508536,95412,1685,517150306,15930816942269,150458217,7725,11167010084
"scan process for malicious indicators",68,0,7012067452,103118639,111743,3246214665,635970165722,9352502437,25919,20433219745
"check file excludes",90351,0,5767503703,63834,130,793135438,12052198639886,133393085,7725,11167010084
"scan object's command line with YARA",68,0,4639539339,68228519,938972,2768443136,635970165722,9352502437,25919,20433219745
"add meta information",45692,0,4420394420,96743,2204,2035461152,9294130705614,203408270,7725,11167010084
"parse journald format",5,0,3239995006,647999001,36916359,2466604828,2335005412,467001082,8945230,1031326476
"extract process environment variables",68,0,2768871750,40718702,111062,2346851819,635970165722,9352502437,25919,20433219745
"check file existence",308980,0,1759361860,5694,150,1441010,31991376276775,103538663,7725,11167010084
"check process excludes",207,0,1704496183,8234281,220,1002949543,1071504278944,5176349173,9989,20686581542
"check with STIX IOCs",105882,0,999013915,9435,652,1951704,15930816942269,150458217,7725,11167010084
"check if file was already scanned",308848,0,951795041,3081,110,32484672,31960841362494,103484048,7725,11167010084
"check if object should be logged",994862,0,640428036,643,210,3160271,171636532207976,172522955,1553,20433219745
"search for Cobalt Strike beacons",179868,0,599214434,3331,822,3258980,24082008049692,133887117,7725,20433219745
"apply hash IOCs",105882,0,545623909,5153,2165,1306904,15930816942269,150458217,7725,11167010084
"parse TARGZ archive",1,0,501888702,501888702,501888702,501888702,61023704,61023704,61023704,61023704
"apply false positive filters",994862,0,413690552,415,191,4031583,171636532207976,172522955,1553,20433219745
"deduplicate reasons",249142,0,386796167,1552,110,262120,28357081987558,113818954,7725,11167010084
"limit frequent matches",994862,0,380930673,382,140,2373109,171636532207976,172522955,1553,20433219745
"extract process handles",68,0,363075340,5339343,157051,302268390,635970165722,9352502437,25919,20433219745
"store time information about deep scan",105882,0,286381694,2704,651,9310928,15930816942269,150458217,7725,11167010084
"check if deep scan is needed",249142,0,274640909,1102,210,267641,28357081987558,113818954,7725,11167010084
"check if maximum file size is exceeded",249142,0,133887775,537,130,861404,28357081987558,113818954,7725,11167010084
"fill in interesting content",249142,0,107170683,430,170,448697,28357081987558,113818954,7725,11167010084
"log object",502,0,84780728,168885,982,1637395,1063995728074,2119513402,5520,20433219745
"parse TAR archive",1,0,73705665,73705665,73705665,73705665,7725,7725,7725,7725
"log file",249142,0,63900265,256,120,866083,28357081987558,113818954,7725,11167010084
"parsing Firefox history",1,0,38255345,38255345,38255345,38255345,165653462,165653462,165653462,165653462
"parse authorized_keys format",1,0,19688422,19688422,19688422,19688422,7725,7725,7725,7725
"truncate long values",502,0,15018946,29918,732,2964258,1063995728074,2119513402,5520,20433219745
"enrich finding with file information",45,0,13117845,291507,15659,4956449,4595343227,102118738,5520,874935650
"initialize process memory reader",68,0,12526710,184216,92918,288300,635970165722,9352502437,25919,20433219745
"parse system crontab",3,0,8621061,2873687,15890,5428860,274570724,91523574,7725,151550971
"schedule scan for executable",156,0,5302985,33993,15829,102065,416663770302,2670921604,27302,5340428605
"parse OLE format",14,0,4701023,335787,55837,840996,2504680489,178905749,7725,347161912
"scan eBPF program with file YARA rules",1,0,1951284,1951284,1951284,1951284,16181,16181,16181,16181
"check for C2 IOCs",8,0,1801510,225188,39775,896942,4633889540,579236192,17657104,2152652951
"retrieve interesting process memory",68,0,1410955,20749,2906,75974,635970165722,9352502437,25919,20433219745
"truncate unimportant process memory sections",68,0,1102162,16208,5120,63621,635970165722,9352502437,25919,20433219745
"analyze process connection",68,0,1040165,15296,1554,399993,635970165722,9352502437,25919,20433219745
"unpack UPX",3,0,897490,299163,254725,333205,339026646,113008882,7725,170453422
"log md5 to csv",38,0,461700,12150,131,55747,2652348635,69798648,7725,396968098
"check file mode",156,0,422582,2708,871,5740,416663770302,2670921604,27302,5340428605
"check for known evil services",156,0,313991,2012,1091,11641,416663770302,2670921604,27302,5340428605
"parse mail",5,0,116254,23250,9809,70064,1373085514,274617102,7725,494813269
"scan dependent files",35,0,18730,535,251,1343,154096140,4402746,9448,8401293
"check for port 0",6,0,13954,2325,651,5680,4302582616,717097102,17657104,2152652951
"check if profile is recent",1,0,8175,8175,8175,8175,5520,5520,5520,5520
"check for network pipes",6,0,4688,781,280,1823,4302582616,717097102,17657104,2152652951
