Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;118;118;10293
1030;214;214;10174
2051;264;264;10127
3074;295;295;10087
4100;324;324;10027
5126;337;337;10002
6148;439;439;9973
7170;512;512;9888
8191;410;410;10007
9214;487;487;9920
10235;520;520;9892
11256;492;492;9855
12278;506;506;9835
13300;506;506;9832
14320;534;534;9791
15341;587;587;9731
16364;746;746;9638
17385;772;772;9607
18406;813;813;9562
19427;835;835;9544
20448;872;872;9505
21470;915;915;9465
22491;896;896;9472
23511;966;966;9450
24534;1026;1026;9384
25556;1052;1052;9350
26577;1133;1133;9267
27600;961;961;9396
28620;966;966;9363
29641;809;809;9492
30661;888;888;9425
31685;1030;1030;9324
32705;1121;1121;9291
33729;1002;1002;9289
34749;1050;1050;9284
35769;1157;1157;9284
36789;1050;1050;9268
37809;1041;1041;9232
38829;1155;1155;9181
39850;1019;1019;9248
40873;989;989;9288
41899;1029;1029;9272
42921;1051;1051;9242
43941;1009;1009;9239
44960;1009;1009;9241
45981;1011;1011;9250
47002;1010;1010;9250
48021;1011;1011;9251
49042;1009;1009;9252
50063;1009;1009;9253
51082;1015;1015;9248
52100;1014;1014;9253
53118;961;961;9290
54138;897;897;9363
55156;897;897;9364
56174;858;858;9396
57193;858;858;9399
58212;839;839;9420
59233;839;839;9422
60252;835;835;9410
61271;825;825;9426
62290;825;825;9427
63310;820;820;9432
64328;822;822;9434
65348;822;822;9436
66367;828;828;9434
67388;828;828;9418
68409;828;828;9415
69431;828;828;9415
70453;828;828;9411
71474;828;828;9390
72495;828;828;9386
73516;828;828;9384
74538;828;828;9380
75559;828;828;9371
76580;828;828;9385
77601;828;828;9398
78622;828;828;9399
79643;828;828;9401
80663;828;828;9396
81684;828;828;9390
82705;828;828;9399
83726;828;828;9401
84747;828;828;9397
85768;828;828;9398
86789;871;871;9363
87810;872;872;9356
88831;828;828;9396
89851;1093;1093;9196
90870;1184;1184;9093
91891;1402;1402;8894
92910;1446;1446;8851
93931;1521;1521;8778
94956;1534;1534;8764
95976;1582;1582;8712
96996;1638;1638;8658
98015;1641;1641;8655
99033;1897;1897;8393
100061;1901;1901;8393
101082;1905;1905;8390
102101;1999;1999;8302
103121;2258;2258;8057
104162;2394;2394;8007
105192;2944;2944;7996
106213;3085;3085;7923
107246;2882;2882;7920
108286;2677;2677;7912
109324;2853;2853;7902
110351;2987;2987;7857
111377;3087;3087;7710
112402;2844;2844;7595
113428;2870;2870;7535
114458;3058;3058;7494
115491;3139;3139;7473
116518;2979;2979;7473
117544;2847;2847;7466
118590;2868;2868;7465
119613;2859;2859;7482
120639;2870;2870;7477
121681;2837;2837;7469
122716;2843;2843;7465
123741;2899;2899;7384
124777;2901;2901;7382
125808;2911;2911;7382
126840;2744;2744;7540
127867;2775;2775;7527
128904;2766;2766;7523
129927;2893;2893;7428
130950;2857;2857;7425
131979;2829;2829;7454
133013;2831;2831;7455
134037;2839;2839;7451
135064;2843;2843;7445
136094;2909;2909;7386
137119;2892;2892;7400
138146;3114;3114;7184
139170;3022;3022;7225
140200;2984;2984;7274
141230;3024;3024;7248
142267;3026;3026;7249
143296;3091;3091;7176
144320;2950;2950;7307
145347;2977;2977;7294
146373;3008;3008;7270
147396;2889;2889;7367
148422;2901;2901;7363
149447;2902;2902;7364
150471;2909;2909;7359
151500;2914;2914;7354
152529;3006;3006;7268
153560;2915;2915;7332
154591;2923;2923;7330
155618;2936;2936;7329
156648;2793;2793;7468
157678;2788;2788;7473
158705;2787;2787;7477
159733;2790;2790;7477
160759;2789;2789;7491
161787;2835;2835;7460
162821;2791;2791;7451
163857;2778;2778;7452
164884;2785;2785;7457
165910;2790;2790;7460
166936;2850;2850;7404
167964;2866;2866;7394
168990;2867;2867;7395
170020;2987;2987;7278
171048;2988;2988;7278
172072;2964;2964;7278
173101;2974;2974;7265
174134;2975;2975;7263
175172;2976;2976;7262
176195;2962;2962;7286
177225;2964;2964;7287
178251;2820;2820;7352
179276;2820;2820;7352
180303;2816;2816;7356
181335;2816;2816;7360
182367;2816;2816;7362
183399;2818;2818;7365
184429;2811;2811;7370
185456;2790;2790;7381
186485;2855;2855;7345
187517;2868;2868;7358
188543;2869;2869;7364
189576;2870;2870;7370
190599;2763;2763;7470
191625;2760;2760;7489
192652;2769;2769;7484
193679;2769;2769;7488
194708;2777;2777;7489
195742;2778;2778;7493
196772;2786;2786;7492
197797;2799;2799;7482
198827;2800;2800;7483
199854;2801;2801;7479
200882;2804;2804;7469
201913;2817;2817;7454
202938;2826;2826;7447
203964;2806;2806;7474
204987;2806;2806;7465
206010;3353;3353;6932
207032;3328;3328;6941
208054;3341;3341;6929
209075;2964;2964;7273
210097;2949;2949;7275
211118;3124;3124;7112
212138;3123;3123;7112
213160;3123;3123;7113
214182;3123;3123;7113
215204;3014;3014;7188
216225;2817;2817;7376
217245;2646;2646;7544
218266;2582;2582;7613
219286;2585;2585;7620
220306;0;0;10361
221324;0;0;10382
