hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273845,1273453,621278030606,487718,4248,20994796501,29755196872522,23358569,0,515402738252
"scan with file YARA rules",105848,0,250271829715,2364445,989859,3308929345,11992628416,113300,6071,4812719542
"schedule scan for symlink target",59432,0,117250568150,1972852,12674,16738516255,706214286,11882,6071,36314329
"scan with meta YARA rules",249033,0,60724111579,243839,81125,29429963,13520567903,54292,6071,4812719542
"scan with process YARA rules",68,0,57910938642,851631450,36953900,3931743843,644504,9478,9478,9478
"scan object with YARA",49633,0,51830751311,1044280,316685,91963968,310886974706,6263715,6071,6652716822
"parse GZIP archive",10164,0,47572306498,4680470,91805,2517337643,96232752,9468,9468,9468
"parse ZIP archive",190,0,44225574324,232766180,4417670,16681910172,1798920,9468,9468,9468
"apply Sigma rules",995218,0,40100698877,40293,6933,13351189,319839773486,321376,6071,6652716822
"parse log file",135,0,24746832270,183309868,2235,2351048207,1278180,9468,9468,9468
"parse file content",105848,0,9849820586,93056,2425,486508271,11992628416,113300,6071,4812719542
"compare to ThorDB",156,0,4951218173,31738578,27741540,39834547,292570084327,1875449258,6071,6652716822
"check file excludes",90286,0,4460485884,49403,129,14827104,12876971056,142624,6071,4812719542
"parse journald format",5,0,2780853109,556170621,33750618,2057839577,47340,9468,9468,9468
"add meta information",45268,0,2449007088,54100,2104,14255985,11591320883,256059,6071,4812719542
"check file existence",308864,0,1637741626,5302,200,324178,14946467560,48391,6071,4812719542
"scan process for malicious indicators",68,0,1391436243,20462297,177589,166012728,644504,9478,9478,9478
"schedule scan for executable",156,0,1067267995,6841461,19597,154136203,292570084327,1875449258,6071,6652716822
"check with STIX IOCs",105848,0,1047862365,9899,661,221142,11992628416,113300,6071,4812719542
"extract process environment variables",68,0,1017912575,14969302,136702,112596752,644504,9478,9478,9478
"extract process handles",68,0,829800924,12202954,2027309,97634960,644504,9478,9478,9478
"check if file was already scanned",308731,0,668885163,2166,109,27211227,14945208316,48408,6071,4812719542
"search for Cobalt Strike beacons",179830,0,654863086,3641,801,412907,12721842469,70743,6071,4812719542
"check if object should be logged",995218,0,594347605,597,220,14903821,319839773486,321376,6071,6652716822
"apply hash IOCs",105848,0,526076232,4970,1704,52030,11992628416,113300,6071,4812719542
"parse TARGZ archive",1,0,460358989,460358989,460358989,460358989,9468,9468,9468,9468
"apply false positive filters",995218,0,359680908,361,189,119599,319839773486,321376,6071,6652716822
"deduplicate reasons",249033,0,346054935,1389,160,134476,13520567903,54292,6071,4812719542
"limit frequent matches",995218,0,324110462,325,129,6812149,319839773486,321376,6071,6652716822
"store time information about deep scan",105848,0,316130189,2986,912,84601,11992628416,113300,6071,4812719542
"check if deep scan is needed",249033,0,282032191,1132,200,140299,13520567903,54292,6071,4812719542
"check if maximum file size is exceeded",249033,0,149324471,599,160,47230,13520567903,54292,6071,4812719542
"fill in interesting content",249033,0,105025967,421,161,70344,13520567903,54292,6071,4812719542
"scan object's command line with YARA",68,0,79975374,1176108,885390,3115404,644504,9478,9478,9478
"log file",249033,0,62607244,251,109,149395,13520567903,54292,6071,4812719542
"parse TAR archive",1,0,45211620,45211620,45211620,45211620,9468,9468,9468,9468
"parse authorized_keys format",1,0,36175816,36175816,36175816,36175816,9468,9468,9468,9468
"parsing Firefox history",1,0,24100562,24100562,24100562,24100562,9468,9468,9468,9468
"truncate long values",502,0,10406084,20729,551,2913350,299258681222,596132831,6071,6652716822
"initialize process memory reader",68,0,9094079,133736,81355,256559,644504,9478,9478,9478
"enrich finding with file information",45,0,8819738,195994,9447,578073,29178198,648404,6071,28764662
"check process excludes",207,0,8779510,42413,261,659608,3168309843464,15305844654,9478,62145526203
"parse system crontab",3,0,8573913,2857971,7745,5868119,28404,9468,9468,9468
"log object",502,0,8269916,16473,1002,715144,299258681222,596132831,6071,6652716822
"analyze process connection",68,0,7974647,117274,2574,2482256,644504,9478,9478,9478
"parse OLE format",14,0,4359098,311364,46158,704916,132552,9468,9468,9468
"check for C2 IOCs",8,0,1859725,232465,77978,497729,75804,9475,9468,9478
"scan eBPF program with file YARA rules",1,0,1817579,1817579,1817579,1817579,13746,13746,13746,13746
"retrieve interesting process memory",68,0,1711357,25167,2835,85533,644504,9478,9478,9478
"truncate unimportant process memory sections",68,0,1414128,20796,5240,140918,644504,9478,9478,9478
"unpack UPX",3,0,1200242,400080,365428,455750,28404,9468,9468,9468
"log md5 to csv",38,0,432494,11381,121,40918,29114978,766183,9468,28764662
"check for known evil services",156,0,403380,2585,1122,17445,292570084327,1875449258,6071,6652716822
"check file mode",156,0,385446,2470,1072,6623,292570084327,1875449258,6071,6652716822
"parse mail",5,0,81143,16228,9106,33263,47340,9468,9468,9468
"scan dependent files",35,0,15403,440,201,2285,505033710,14429534,1039793,24423308
"check for port 0",6,0,9981,1663,942,2445,56868,9478,9478,9478
"check if profile is recent",1,0,8757,8757,8757,8757,9809,9809,9809,9809
"check for network pipes",6,0,4806,801,270,2164,56868,9478,9478,9478
