hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273249,1021926,1168529307494,917753,0,164265838685,75764573077588,59504914,0,164054079859
"scan with file YARA rules",105693,0,302279764447,2859979,1233924,3742875339,9233068351808,87357425,15690,162122683539
"schedule scan for symlink target",59480,0,127334057263,2140787,7795,22045020953,1242667848057,20892196,15690,2779892486
"scan object with YARA",50050,0,76525702182,1528985,341563,3009437676,2812743821824,56198677,6273,28174389120
"scan with meta YARA rules",248874,0,75192627526,302131,82487,2531973834,11924312237214,47913049,15690,162122683539
"scan with process YARA rules",68,0,62929317293,925431136,37539397,4411578118,832557841829,12243497673,24206,28174389120
"parse ZIP archive",190,0,58729645160,309103395,499152,21976363403,4634915832,24394293,15690,61429449
"parse GZIP archive",10164,0,48234737757,4745645,61257,3161217611,180156232879,17724934,15690,6889282710
"apply Sigma rules",994649,0,40309623535,40526,7394,20242449,32759282985731,32935520,2034,162122683539
"parse log file",135,0,30859661242,228590083,2474,2964039360,10434454232,77292253,15690,1376915445
"compare to ThorDB",156,0,17645348336,113111207,32983834,186012173,360863706942,2313228890,34746,4775036017
"scan object's command line with YARA",68,0,15519920283,228234121,704584,2754085467,832557841829,12243497673,24206,28174389120
"parse file content",105693,0,9918425364,93841,2134,518114084,9233068351808,87357425,15690,162122683539
"check file excludes",90334,0,6619222343,73274,111,2192260216,1901285950082,21047290,15690,162071081725
"scan process for malicious indicators",68,0,6276440059,92300589,102817,2239221474,832557841829,12243497673,24206,28174389120
"parse journald format",5,0,3249399193,649879838,41114201,1933938582,3999710499,799942099,19104038,1451022086
"add meta information",45679,0,2281185689,49939,2425,143708785,945663698600,20702373,15690,5735899899
"check file existence",308677,0,1641858824,5319,180,2086000,13159155524104,42630826,15690,162122683539
"check with STIX IOCs",105693,0,1008584469,9542,751,2292124,9233068351808,87357425,15690,162122683539
"check process excludes",207,0,966121943,4667255,241,502648292,894268793230,4320139097,5701,28174389120
"check if file was already scanned",308544,0,843533737,2733,129,29003017,13156430521793,42640370,15690,162122683539
"check if object should be logged",994649,0,636415105,639,220,6579095,32759282985731,32935520,2034,162122683539
"apply hash IOCs",105693,0,591713542,5598,2435,329349,9233068351808,87357425,15690,162122683539
"search for Cobalt Strike beacons",179617,0,583748891,3249,761,251440,11319543609746,63020446,15690,162122683539
"apply false positive filters",994649,0,407446589,409,200,2405471,32759282985731,32935520,2034,162122683539
"deduplicate reasons",248874,0,373156011,1499,140,207968,11924312237214,47913049,15690,162122683539
"limit frequent matches",994649,0,363625603,365,130,4114331,32759282985731,32935520,2034,162122683539
"parse TARGZ archive",1,0,314682489,314682489,314682489,314682489,1003014,1003014,1003014,1003014
"store time information about deep scan",105693,0,283474739,2682,711,119528,9233068351808,87357425,15690,162122683539
"check if deep scan is needed",248874,0,253541205,1018,151,317366,11924312237214,47913049,15690,162122683539
"check if maximum file size is exceeded",248874,0,132634409,532,140,96624,11924312237214,47913049,15690,162122683539
"fill in interesting content",248874,0,103089075,414,169,172800,11924312237214,47913049,15690,162122683539
"log object",502,0,82440554,164224,962,1343724,1200930298543,2392291431,6273,28174389120
"log file",248874,0,59797116,240,111,124738,11924312237214,47913049,15690,162122683539
"parse authorized_keys format",1,0,32121569,32121569,32121569,32121569,61429449,61429449,61429449,61429449
"extract process handles",68,0,29134883,428454,212326,1805225,832557841829,12243497673,24206,28174389120
"extract process environment variables",68,0,16494331,242563,115592,415603,832557841829,12243497673,24206,28174389120
"initialize process memory reader",68,0,13724196,201826,104519,377049,832557841829,12243497673,24206,28174389120
"parse TAR archive",1,0,12781732,12781732,12781732,12781732,15690,15690,15690,15690
"parsing Firefox history",1,0,10980154,10980154,10980154,10980154,5199974,5199974,5199974,5199974
"truncate long values",502,0,10341999,20601,721,2029192,1200930298543,2392291431,6273,28174389120
"parse system crontab",3,0,9782848,3260949,7864,7277338,61920655,20640218,203107,61429449
"enrich finding with file information",45,0,8098781,179972,11413,611949,927898119,20619958,7964,61429449
"parse OLE format",14,0,6009620,429258,52499,863238,309400168,22100012,203107,61429449
"schedule scan for executable",156,0,5233851,33550,13144,77889,360863706942,2313228890,34746,4775036017
"scan eBPF program with file YARA rules",1,0,2069429,2069429,2069429,2069429,16050,16050,16050,16050
"analyze process connection",68,0,1424264,20945,1373,433687,832557841829,12243497673,24206,28174389120
"retrieve interesting process memory",68,0,1423617,20935,3186,84331,832557841829,12243497673,24206,28174389120
"truncate unimportant process memory sections",68,0,990323,14563,4468,35378,832557841829,12243497673,24206,28174389120
"check for C2 IOCs",8,0,882528,110316,68871,234016,75462727,9432840,5199974,17298061
"unpack UPX",3,0,797772,265924,252893,280063,506896,168965,15690,288099
"check file mode",156,0,472458,3028,762,17293,360863706942,2313228890,34746,4775036017
"log md5 to csv",38,0,467402,12300,129,50497,865456301,22775165,15690,61429449
"check for known evil services",156,0,260679,1671,1203,3737,360863706942,2313228890,34746,4775036017
"parse mail",5,0,119847,23969,9297,45287,68306670,13661334,203107,61429449
"scan dependent files",35,0,18909,540,260,1212,142795568,4079873,17273,9154620
"check for port 0",6,0,12063,2010,671,3476,65062779,10843796,5568516,17298061
"check if profile is recent",1,0,6995,6995,6995,6995,7964,7964,7964,7964
"check for network pipes",6,0,3303,550,240,1042,65062779,10843796,5568516,17298061
