hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3414166,1686627,3613366643200,1058345,0,120016595000,148071487582500,43369738,0,69241195300
"scan with file YARA rules",55745,0,1177318857200,21119721,0,10064049000,64986304889900,1165778184,0,59942929300
"scan with meta YARA rules",95826,0,442685743400,4619683,0,4149261700,99513706974200,1038483365,0,59942929300
"scan object with YARA",103726,0,288512117900,2781483,0,17277936300,228544344954700,2203346749,0,67680060400
"scan with process YARA rules",119,0,225142732800,1891955737,0,17301222600,3565309714000,29960585831,0,67680060400
"parse CAB archive",26,0,149188642400,5738024707,0,100521970700,51383679700,1976295373,0,7076995200
"apply Sigma rules",2919889,0,81845413100,28030,0,44983800,1208120827783800,413755737,0,67680060400
"parse Shim database",21,0,64045019800,3049762847,0,21713839900,88247454700,4202259747,0,16498872400
"parse file content",55745,0,57760593000,1036157,0,3706387100,64986304889900,1165778184,0,59942929300
"parse GZIP archive",6632,0,57130866900,8614425,0,3643914500,3842733734700,579423060,0,5331455500
"parse registry hive",383,0,50804321200,132648358,0,19332569100,298611549800,779664620,0,4563909000
"parse ETL file",234,0,47871820400,204580429,5204000,23391842200,354798583900,1516233264,0,17126766100
"scan object's command line with YARA",119,0,39883080700,335151938,0,9236829500,3565309714000,29960585831,0,67680060400
"parse log file",204,0,38704155900,189726254,0,12757270200,146252289000,716922985,0,5334857800
"parse ZIP archive",312,0,37570233800,120417416,0,19922865800,231845658500,743095059,0,10700626700
"parse SHIM cache",2,0,29775350100,14887675050,10736756100,19038594000,7278400,3639200,1748700,5529700
"scan process for malicious indicators",119,0,27034189000,227178058,1009300,6163854500,3565309714000,29960585831,0,67680060400
"schedule scan for executed file",884,0,27027052400,30573588,0,7248322300,3329551408800,3766460869,1748700,17529444000
"extract process handles",119,0,23188169500,194858567,7897000,4320807100,3565309714000,29960585831,0,67680060400
"extract process environment variables",119,0,17671766600,148502240,0,11614973700,3565309714000,29960585831,0,67680060400
"parse Amcache",4,0,16081152500,4020288125,0,16081152500,6220469200,1555117300,868881500,3260638600
"parse CHM file",23,0,15538362500,675580978,59783900,1778164600,28632670500,1244898717,0,10700626700
"parsing Chrome history",5,0,14990229000,2998045800,9991900,14873617300,6431044300,1286208860,0,2474863100
"check file existence",107715,0,13364750700,124075,0,392629700,111217996682200,1032520973,0,59942929300
"parse OLE format",22,0,10653946800,484270309,0,9406482100,16054493300,729749695,0,3398577200
